,accx_sum,accx_pct_95,hrv_min,bvp_perm_entropy,scl_rms,scl_pct_5,accy_rms,accz_pct_5,bvp_iqr,bvp_energy,accy_energy,accz_n_sign_changes,accz_sum,accy_iqr,bvp_kurtosis,hrv_sum,scl_mean,hrv_rms,accz_perm_entropy,accx_mean,accy_n_sign_changes,bvp_ptp,accy_ptp,accz_skewness,accy_sum,accy_pct_5,accz_min,accy_iqr_5_95,bvp_min,scl_iqr_5_95,bvp_pct_95,hrv_lineintegral,bvp_pct_5,scl_entropy,accx_std,hrv_iqr,hrv_ptp,scr_entropy,accz_max,scr_svd_entropy,accx_perm_entropy,accz_peaks,scl_ptp,scl_sum,accy_kurtosis,scr_iqr,scl_iqr,accy_std,scl_min,accx_n_below_mean,accy_skewness,accy_mean,accz_energy,scr_n_above_mean,scr_perm_entropy,scr_pct_95,hrv_peaks,hrv_n_sign_changes,bvp_rms,bvp_mean,scr_min,scr_skewness,scl_svd_entropy,scl_n_above_mean,scl_n_below_mean,scl_lineintegral,scr_std,scr_mean,scl_kurtosis,scl_peaks,bvp_entropy,scl_std,scr_n_sign_changes,accz_entropy,hrv_perm_entropy,accx_kurtosis,accx_lineintegral,accx_n_above_mean,accz_kurtosis,accz_iqr_5_95,accx_svd_entropy,accx_entropy,accy_entropy,accz_std,scr_ptp,accz_n_below_mean,accy_n_below_mean,accz_n_above_mean,accz_iqr,accz_rms,scl_n_sign_changes,scr_rms,scr_kurtosis,scr_peaks,scr_iqr_5_95,scr_pct_5,scr_energy,scr_sum,scr_n_below_mean,scl_skewness,hrv_kurtosis,accx_iqr,bvp_max,hrv_n_below_mean,accx_ptp,hrv_skewness,scr_max,accx_energy,accx_skewness,hrv_n_above_mean,bvp_n_above_mean,scr_lineintegral,accz_ptp,hrv_mean,accy_n_above_mean,hrv_entropy,accz_mean,accx_rms,hrv_std,accy_perm_entropy,hrv_iqr_5_95,accy_min,bvp_sum,accy_peaks,hrv_energy,accy_max,bvp_n_below_mean,accz_lineintegral,accx_max,bvp_std,accy_svd_entropy,accz_pct_95,accx_peaks,bvp_iqr_5_95,scl_energy,hrv_pct_5,scl_perm_entropy,bvp_n_sign_changes,accy_lineintegral,bvp_skewness,hrv_svd_entropy,accx_pct_5,accx_iqr_5_95,hrv_pct_95,accz_svd_entropy,bvp_svd_entropy,accx_min,accx_n_sign_changes,scl_pct_95,bvp_peaks,hrv_max,accy_pct_95,scl_max,bvp_lineintegral
0,-0.015721128259712596 +/- 0.0006799649283101485,0.0031931878658861103 +/- 0.0031921232924723305,-0.02646088344864288 +/- 0.0025301298605046804,-0.020180947312400204 +/- 0.0017665125224672511,0.0033954230973922473 +/- 0.0014315630982392454,0.008504523682810022 +/- 0.0011025107638923802,0.0 +/- 0.0,0.0014901543374135295 +/- 0.0011404445118449206,0.001426290580095807 +/- 0.002059654304534203,-0.00010643959552952831 +/- 0.00010643959552952831,0.008366152208621618 +/- 0.0007206518735417045,0.004108568387440131 +/- 0.0008702047231919057,-0.00041511442256517703 +/- 0.0005202490435274111,-0.0007982969664715234 +/- 0.00027032304628418996,-0.009962746141564649 +/- 0.0011777819004681615,-0.00024481106971792067 +/- 0.0002521068500761376,-0.004044704630122392 +/- 0.0007076432203765696,0.004087280468334226 +/- 0.0006081046027497917,-0.0004364023416710827 +/- 0.0003670237285697988,-0.012751463544438518 +/- 0.0013868225630571354,-0.0011495476317189834 +/- 0.00033252792659527804,-0.0015859499733900883 +/- 0.0005331550733951343,0.0012134113890367392 +/- 0.000631860439793753,-0.00029803086748269035 +/- 0.00021709502984961268,0.0507610431080362 +/- 0.0009944557479188057,0.045172964342735517 +/- 0.0014842122842834227,-0.0003618946248004129 +/- 0.00023416711016498447,-0.0032144757849920046 +/- 0.00041443155580481677,0.0011495476317190056 +/- 0.0007833260028940489,-0.0015646620542841938 +/- 0.0003531806284840191,0.0036083022884513204 +/- 0.00048415392934726226,-0.002586482171367738 +/- 0.0003657869138358657,0.007759446514103252 +/- 0.0010932232557921957,0.01583821181479511 +/- 0.0010361335624172795,0.00623736029803087 +/- 0.0007206518735417035,0.0002980308674827237 +/- 0.00017030335284726124,0.001724321447578514 +/- 0.0005648323219338557,0.0 +/- 0.0,-0.00303352847259179 +/- 0.0011623379280383977,-0.0006067056945183557 +/- 0.00021839579061929635,-0.011527408195848849 +/- 0.0007012907465685699,0.00399148483235765 +/- 0.0007679157630836802,-8.515167642362265e-05 +/- 0.00015643361848534186,-0.007493347525279392 +/- 0.000681878334350055,-0.0005428419372006277 +/- 0.00011112620020129745,-0.0028206492815327166 +/- 0.00032372339171358284,0.03306013837147421 +/- 0.0010506833574670034,-0.009611495476317183 +/- 0.0008752027700126263,-0.0006067056945183447 +/- 0.0006915297869411714,0.0 +/- 0.0,0.0025119744544970734 +/- 0.00027011341225012005,-0.000851516764236282 +/- 0.000494686537035538,0.001490154337413535 +/- 0.00036563201782475487,0.0 +/- 0.0,0.0 +/- 0.0,0.0005215540180947443 +/- 0.0001383714741883868,0.0 +/- 0.0,0.0 +/- 0.0,-0.01233634912187333 +/- 0.00091370813973416,-3.193187865885294e-05 +/- 0.00014319983019769975,0.0009366684406599435 +/- 0.0009505955747425769,0.0 +/- 0.0,-0.0031931878658861047 +/- 0.0007734285098279888,7.450771687069202e-05 +/- 0.00021839579061930662,-0.0010005321979776217 +/- 7.060404024172708e-05,-0.0005002660989888108 +/- 0.00011708355508250385,-0.0016285258116019053 +/- 0.00033337860060385127,0.0 +/- 0.0,0.0 +/- 9.520246844064321e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.009590207557211272 +/- 0.0011605821295616475,0.0 +/- 0.0,0.0031612559872272574 +/- 0.00043640234167110456,0.0 +/- 0.0,4.2575838211816876e-05 +/- 7.060404024174047e-05,0.0001915912719531898 +/- 0.00014901543374136103,0.0002448110697179484 +/- 0.00019655332956487105,-0.0016817456093666638 +/- 0.0002222524004025593,-0.00014901543374133962 +/- 0.00018558377620182302,-1.0643959552952831e-05 +/- 3.193187865885849e-05,-0.0007237892496008425 +/- 0.00041443155580482934,-0.0008621607237892292 +/- 0.0002793912665972713,-0.0006279936136242669 +/- 0.00018094731240020758,0.0007876530069185816 +/- 0.00020307380551718167,0.000436402341671116 +/- 0.0002493959449464475,0.00023416711016499558 +/- 0.00036501177646582007,0.0 +/- 0.0,0.0 +/- 0.0,7.450771687067537e-05 +/- 6.815459539577845e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,2.1287919105905663e-05 +/- 6.386375731771698e-05,7.450771687068092e-05 +/- 8.313198164883187e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.00012772751463546172 +/- 0.00011463895278627515,-1.0643959552952831e-05 +/- 3.193187865885849e-05,0.0 +/- 0.0,-0.0010643959552953607 +/- 0.000436272517975915,0.0001703033528472675 +/- 0.00011852611735669283,0.0007131452900479118 +/- 0.000371929860769692,0.0008089409260244928 +/- 0.0003723864967437181,0.0 +/- 0.0,0.0017349654071314668 +/- 0.0002429528943164031,-0.00029803086748269035 +/- 0.00026417612870655927,-0.000287386907929732 +/- 0.00015090417114164856,-0.0005534858967535805 +/- 0.0003040523013748894,0.0 +/- 0.0,-0.0016285258116019053 +/- 0.00024295289431640747,-0.0011601915912719419 +/- 0.0004934253107610031,0.001096327833954247 +/- 0.00024295289431639996,-0.0003299627461415489 +/- 0.00021526076015068155,-0.0016178818520489469 +/- 0.00042788187849370683,0.00028738690792977085 +/- 0.00010697046962343625,0.00012772751463545616 +/- 0.0001412080804834759,0.0002767429483768125 +/- 0.00012772751463545616,0.008312932410856844 +/- 0.00046748677500792944,0.00018094731240023143 +/- 0.0003499581101175992,0.0 +/- 0.0,0.00034060670569454053 +/- 0.00019510700138182537,0.002213943587014372 +/- 0.0007168688979449813,-0.008227780734433204 +/- 0.0008674010742684065,-0.0003725385843533602 +/- 0.00018588876207102767,8.51516764236393e-05 +/- 0.00042255312913845816,0.0016923895689196443 +/- 0.0007319608833189705,-0.008046833422032978 +/- 0.0011835393825581739,-0.0024055348589675286 +/- 0.0005987168115135812,0.027876530069185758 +/- 0.0021581005319337323,-0.0036402341671101456 +/- 0.0007309541123316443,0.0023842469398616395 +/- 0.0005575646984016541,-0.012815327301756246 +/- 0.0007925283861196969,0.0012027674294837864 +/- 0.0004785048811706069,0.0025545502927089014 +/- 0.0003399408072947627,0.00204364023416711 +/- 0.0001703033528472453,-0.0012559872272485284 +/- 0.0005787025958091822,-0.0004151144225651826 +/- 0.0007828196278104067,-0.008547099521021806 +/- 0.0011562789535665462,0.016508781266631196 +/- 0.0013551311446890783,-0.0002660989888238319 +/- 0.0003374319847609874,5.3219797764775254e-05 +/- 0.0008151494198422912,-0.00038318254390631856 +/- 0.0001443816920303505,0.007237892496008524 +/- 0.0026202306812328187,-0.011112293773283655 +/- 0.0010919270763795398,-0.008557743480574753 +/- 0.0007111567041400785,-0.03798829164449173 +/- 0.0011527462250918359,-0.019276210750399127 +/- 0.0008112484944030276,0.004161788185204912 +/- 0.0005224221901780878,-0.006482171367748801 +/- 0.0013709238096236336,-0.0108249068653539 +/- 0.0026516280233466988,-0.009036721660457681 +/- 0.0013357639150772215
