,bvp_n_below_mean,scl_pct_5,scl_svd_entropy,scl_sum,hrv_svd_entropy,bvp_iqr,bvp_peaks,hrv_pct_95,hrv_rms,bvp_perm_entropy,bvp_max,hrv_energy,hrv_iqr,hrv_mean,scl_min,scr_rms,scl_std,hrv_min,scl_max,hrv_max,scl_ptp,scr_max,hrv_std,scl_pct_95,scl_iqr_5_95,scr_kurtosis,scl_iqr,bvp_min,bvp_n_sign_changes,scr_n_above_mean,scr_skewness,scl_mean,hrv_skewness,scl_skewness,hrv_perm_entropy,scl_n_below_mean,scr_perm_entropy,bvp_svd_entropy,hrv_n_below_mean,scr_min,scr_n_sign_changes,scl_peaks,hrv_n_sign_changes,bvp_entropy,scl_n_sign_changes,bvp_sum,scr_entropy,scl_perm_entropy,bvp_mean,hrv_peaks,scr_sum,scr_lineintegral,hrv_kurtosis,scl_kurtosis,hrv_lineintegral,hrv_n_above_mean,scr_energy,scr_peaks,scr_n_below_mean,scl_energy,scl_n_above_mean,hrv_ptp,hrv_sum,scr_pct_5,hrv_pct_5,bvp_energy,bvp_n_above_mean,bvp_iqr_5_95,hrv_entropy,hrv_iqr_5_95,scr_ptp,scl_entropy,scl_lineintegral,scr_std,scr_mean,scr_svd_entropy,scr_iqr_5_95,bvp_std,bvp_ptp,scr_iqr,scr_pct_95,bvp_kurtosis,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_rms,bvp_pct_95,scl_rms
0,0.03461943177832335 +/- 0.0053241887650498,0.0020694493160294146 +/- 0.0014243381623463306,-0.002104524728165591 +/- 0.0015369275552582727,-0.0016836197825324973 +/- 0.0016952712695327333,0.003998596983514502 +/- 0.000832994885095622,-0.00301648544370402 +/- 0.0017054010215563837,0.01687127323746048 +/- 0.002237415423895767,-0.01143458435636625 +/- 0.0017269075587641098,-0.011294282707821856 +/- 0.0020198077936005596,0.005962820063135699 +/- 0.002110362533355494,-0.0076464398456682296 +/- 0.0011822027040584199,-0.007856892318484798 +/- 0.0018507058517394574,0.0014030164854436423 +/- 0.0017254821292527242,-0.018133988074359942 +/- 0.0019844749435027086,0.0022799017888459616 +/- 0.0011229611079328385,0.003717993686425769 +/- 0.001546503520522525,-0.00420904945633116 +/- 0.0010405048736717877,-0.009259908803928518 +/- 0.0015780037711963474,-0.0011574886004910967 +/- 0.0018161478030164339,-0.00557699052963877 +/- 0.002198587715778988,-0.002595580498070904 +/- 0.0013048807602762797,0.0030515608558399966 +/- 0.001816147803016432,0.002876183795159537 +/- 0.0008845682366130295,-0.0027358821466152983 +/- 0.0019262757232895071,-0.0044195019291477285 +/- 0.0012568553396821408,-0.0017186951946685735 +/- 0.0011889478257929395,0.006909856190810182 +/- 0.001990664836711718,-0.0004910557699053352 +/- 0.0009437828163503022,-0.003577692037881508 +/- 0.0012028360715175257,0.0006313574184496074 +/- 0.00043809175716577083,0.0016134689582601891 +/- 0.0005911013520292199,0.0007716590669939793 +/- 0.00139245410321146,0.0005612065941774325 +/- 0.0007390847950089483,0.0024202034373903337 +/- 0.0008067344791301402,-0.0009119607155384402 +/- 0.0003214714622908353,-3.5075412136131855e-05 +/- 0.0005307873009618296,0.0002455278849526121 +/- 0.0003858295334970023,-0.023851280252543017 +/- 0.0013942200571274343,0.0007015082427217822 +/- 0.0004960412354868699,7.015082427216379e-05 +/- 0.0002104524728165469,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00024552788495260105 +/- 0.0002739477262681935,0.0007365836548578586 +/- 0.0001888868750310337,-0.00021045247281658018 +/- 0.00032147146229085955,0.000385829533496973 +/- 0.0003661980536271341,0.00021045247281652467 +/- 0.00023266396284496053,3.507541213604304e-05 +/- 0.0006552627741939177,0.006313574184496617 +/- 0.0014117581057522205,0.0005612065941774325 +/- 0.001530510293179343,0.0007716590669939683 +/- 0.0003777737500620365,0.0011925640126270842 +/- 0.00035770042185850345,0.0008067344791300556 +/- 0.0024303489584454703,0.0014380918975797409 +/- 0.000709356310633338,-0.0002806032970887884 +/- 0.0010957909050728287,7.01508242721749e-05 +/- 0.0001403016485443498,0.0006664328305856948 +/- 0.0008796868610301136,-0.0017888460189407706 +/- 0.0017499080579819728,0.0006664328305857059 +/- 0.0007913373674274318,-0.0050157839354612824 +/- 0.002262568000402692,-0.004770256050508648 +/- 0.0017197685965810183,0.0013679410733075438 +/- 0.0006362103524102907,-0.0029814100315679105 +/- 0.0016168966077328903,0.0016134689582602002 +/- 0.0011333212501861355,0.022799017888460126 +/- 0.003511047002803865,0.00848824973693435 +/- 0.0011612027609432933,0.0038933707471062173 +/- 0.0014584793326054982,-0.0036478428621537053 +/- 0.0011966834169927765,-0.0024202034373904556 +/- 0.0005307873009618383,-0.0012627148368993702 +/- 0.001237123261209984,0.008558400561206537 +/- 0.0010662002212255847,0.0019992984917572287 +/- 0.001718695194668531,0.003086636267976095 +/- 0.0009515720776043872,0.00024552788495260105 +/- 0.000941825435432994,-0.005015783935461304 +/- 0.0007531010366041143,0.0016134689582602113 +/- 0.0009945595846199827,-0.0030515608558401184 +/- 0.0010873377762188748,0.0036829182742896594 +/- 0.0017272637323388444,-0.0039635215713785255 +/- 0.0012748356257724493,-0.0004910557699053464 +/- 0.0013142752714973814,-0.003682918274289804 +/- 0.0008036786557270883,0.0037530690985618565 +/- 0.0019086310572308373,0.0006313574184496296 +/- 0.0017871258088890858,0.0040336723956506115 +/- 0.0015548341114907974,0.002806032970887351 +/- 0.001173847809939078,0.0018239214310767804 +/- 0.001374669796020033
