,scl_pct_95,scl_pct_5,bvp_n_above_mean,bvp_iqr,bvp_n_below_mean,bvp_rms,scl_mean,hrv_pct_95,hrv_svd_entropy,bvp_perm_entropy,bvp_max,hrv_ptp,bvp_skewness,scl_svd_entropy,bvp_lineintegral,hrv_iqr,hrv_energy,bvp_svd_entropy,hrv_lineintegral,scr_max,scr_iqr,bvp_std,bvp_peaks,scr_kurtosis,bvp_kurtosis,hrv_entropy,bvp_energy,scl_kurtosis,scr_skewness,scr_lineintegral,hrv_max,scl_n_below_mean,bvp_iqr_5_95,hrv_skewness,hrv_std,scl_lineintegral,hrv_rms,hrv_peaks,scr_perm_entropy,hrv_n_above_mean,bvp_pct_5,bvp_entropy,scl_peaks,bvp_min,bvp_mean,bvp_sum,scl_n_sign_changes,scl_iqr,hrv_n_sign_changes,hrv_iqr_5_95,scr_sum,scr_n_above_mean,scr_n_below_mean,scr_entropy,scr_iqr_5_95,scr_pct_95,scr_min,scr_mean,scr_n_sign_changes,scr_peaks,scr_energy,scr_std,scl_rms,scl_iqr_5_95,scr_pct_5,scl_std,hrv_n_below_mean,scl_skewness,hrv_kurtosis,bvp_pct_95,hrv_pct_5,scl_perm_entropy,hrv_perm_entropy,scl_energy,scl_n_above_mean,scl_sum,scr_rms,scl_ptp,hrv_min,scl_max,scl_min,bvp_ptp,scl_entropy,scr_ptp,hrv_mean,scr_svd_entropy,hrv_sum,bvp_n_sign_changes
0,-0.007870182555780892 +/- 0.0012331589576933665,0.0 +/- 0.0,0.07935091277890469 +/- 0.003934045573192902,-0.019797160243407684 +/- 0.0032847517208920373,0.09606490872210957 +/- 0.006041220436182159,0.0 +/- 0.0,0.03529411764705885 +/- 0.0022367624749842106,-0.0006896551724137501 +/- 0.0005147495959614166,0.007018255578093324 +/- 0.001832755699485032,0.027586206896551745 +/- 0.003265657086815124,-0.00933062880324539 +/- 0.00149607212288729,0.0016227180527383922 +/- 0.0005737174695225733,0.004908722109533503 +/- 0.002403116141114794,-0.019148073022312327 +/- 0.0011869159300874452,-0.028640973630831613 +/- 0.001997327971617226,-0.00032454361054766733 +/- 0.00024340770791073663,0.0 +/- 0.0,0.01979716024340774 +/- 0.002838597271324288,0.010709939148073055 +/- 0.0034765574500005693,0.04523326572008116 +/- 0.003414703531280988,0.011643002028397608 +/- 0.004724207169516578,0.0 +/- 0.0,-0.03294117647058821 +/- 0.005307429271051114,0.0 +/- 0.0,-0.0055172413793103 +/- 0.002078093058801752,-0.000933062880324509 +/- 0.0007268345990737761,-0.0011764705882352567 +/- 0.0006653638728947803,-0.00012170385395537942 +/- 0.0005147495959614586,0.00040567951318459805 +/- 0.00036285078742391336,0.05233265720081139 +/- 0.001088552362271703,-0.007139959432048637 +/- 0.001192449367683492,-0.0011764705882352454 +/- 0.0005864840687545861,-0.000527383367139933 +/- 0.00025976163235017733,0.0015415821501014505 +/- 0.0009565781843855229,-0.00012170385395537942 +/- 0.00018590570770612563,0.0 +/- 0.0,0.008032454361054797 +/- 0.001579547451028964,-0.0004868154158214844 +/- 0.00035366320028724457,0.011521298174442219 +/- 0.0011785670625828752,-0.0039350912778904346 +/- 0.0007491353067999556,0.0005273833671399775 +/- 0.0005457859653985465,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027180527383366846 +/- 0.0017311633503733648,0.00024340770791075883 +/- 0.0004137135507986174,0.0 +/- 0.0,0.0 +/- 0.0,0.005638945233265746 +/- 0.0007578718739257178,0.0 +/- 0.0,-0.0007707910750506697 +/- 0.00038271728730449825,0.01784989858012174 +/- 0.0012170385395537644,0.001460446247464553 +/- 0.0005794262416667826,0.0 +/- 0.0,0.0 +/- 0.0,-0.005557809330628794 +/- 0.001283512537083689,0.002231237322515245 +/- 0.0007750496216852864,0.0 +/- 0.0,0.001054766734279955 +/- 0.0002690973460734696,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009574036511156214 +/- 0.0018069823489914804,-0.001663286004056741 +/- 0.0021729430816782216,0.017281947261663332 +/- 0.00240140342181725,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00024340770791071443 +/- 0.0006836632676004957,0.0075862068965517615 +/- 0.002108362914431859,-0.0001622718052738281 +/- 0.00026909734607344284,0.0017444219066937606 +/- 0.0005751499747974762,0.0010141987829614951 +/- 0.0007084888112200235,0.0 +/- 0.0,0.00044624746450305786 +/- 0.0004607633546288412,0.024787018255578143 +/- 0.0022030302608333392,0.014279918864097385 +/- 0.002074922815828701,0.00016227180527383922 +/- 0.0001987415612805892,0.0067342799188641386 +/- 0.0024556180041252055,0.015496957403651156 +/- 0.003864829326998638,0.01375253549695744 +/- 0.0026814771390930407,-0.01574036511156184 +/- 0.0015479743633540698,-0.002068965517241339 +/- 0.00452637269066822,0.0 +/- 0.0,0.0 +/- 0.0,0.0103853955375254 +/- 0.0021405121230463273,-0.0035294117647058478 +/- 0.0006297839633370979,0.0015821501014199103 +/- 0.0015863054601230895
