,scl_pct_95,scl_pct_5,bvp_n_above_mean,bvp_iqr,bvp_n_below_mean,bvp_rms,scl_mean,hrv_pct_95,hrv_svd_entropy,bvp_perm_entropy,bvp_max,hrv_ptp,bvp_skewness,scl_svd_entropy,bvp_lineintegral,hrv_iqr,hrv_energy,bvp_svd_entropy,hrv_lineintegral,scr_max,scr_iqr,bvp_std,bvp_peaks,scr_kurtosis,bvp_kurtosis,hrv_entropy,bvp_energy,scl_kurtosis,scr_skewness,scr_lineintegral,hrv_max,scl_n_below_mean,bvp_iqr_5_95,hrv_skewness,hrv_std,scl_lineintegral,hrv_rms,hrv_peaks,scr_perm_entropy,hrv_n_above_mean,bvp_pct_5,bvp_entropy,scl_peaks,bvp_min,bvp_mean,bvp_sum,scl_n_sign_changes,scl_iqr,hrv_n_sign_changes,hrv_iqr_5_95,scr_sum,scr_n_above_mean,scr_n_below_mean,scr_entropy,scr_iqr_5_95,scr_pct_95,scr_min,scr_mean,scr_n_sign_changes,scr_peaks,scr_energy,scr_std,scl_rms,scl_iqr_5_95,scr_pct_5,scl_std,hrv_n_below_mean,scl_skewness,hrv_kurtosis,bvp_pct_95,hrv_pct_5,scl_perm_entropy,hrv_perm_entropy,scl_energy,scl_n_above_mean,scl_sum,scr_rms,scl_ptp,hrv_min,scl_max,scl_min,bvp_ptp,scl_entropy,scr_ptp,hrv_mean,scr_svd_entropy,hrv_sum,bvp_n_sign_changes
0,0.014796686746987942 +/- 0.0010918674698795288,-0.013290662650602414 +/- 0.0018753628622608614,0.018034638554216876 +/- 0.0076356498471531154,0.021272590361445787 +/- 0.0014011893121934004,0.02341867469879517 +/- 0.0024446811868596295,0.0 +/- 0.0,0.0 +/- 0.0,0.003350903614457823 +/- 0.0008821818158027088,-3.7650602409655674e-05 +/- 0.0005443084448343599,-0.028350903614457856 +/- 0.004946578500608228,0.01280120481927709 +/- 0.0022401317440728296,0.004103915662650592 +/- 0.0014913631265315002,-0.024661144578313244 +/- 0.0017356070137975953,0.0006400602409638468 +/- 0.001468373493975902,-0.056362951807228924 +/- 0.004378005831370599,0.0 +/- 0.0,0.0 +/- 0.0,-0.003990963855421681 +/- 0.0008781554058501829,-0.00463102409638555 +/- 0.0010918674698795082,-0.005986445783132533 +/- 0.0012762387994486723,0.01874999999999999 +/- 0.004168178464788562,0.0005647590361445909 +/- 0.0037395597276608204,0.004066265060240948 +/- 0.0014659580070731802,-0.0012048192771084154 +/- 0.0003282303421340858,0.0034638554216867234 +/- 0.000919168344558255,-0.00045180722891566825 +/- 0.0015866948422970874,0.0021460843373493853 +/- 0.0003783838712771406,0.000527108433734913 +/- 0.0005635026184900599,7.530120481926694e-05 +/- 0.00015060240963853387,0.10128012048192772 +/- 0.006762450681664745,0.04830572289156626 +/- 0.0047447228805677965,0.0 +/- 0.0,-0.0030873493975903665 +/- 0.0004994916852944991,0.004668674698795161 +/- 0.0006983146457451479,-0.0004518072289157016 +/- 0.000225903614457823,0.0 +/- 0.0,0.0 +/- 0.0,0.0014683734939759051 +/- 0.0012982635278288295,0.0 +/- 0.0,0.0 +/- 0.0,0.00587349397590361 +/- 0.0014889849347353408,0.0 +/- 0.0,0.0 +/- 0.0,0.001091867469879515 +/- 0.0005176102065085796,-0.0031626506024096555 +/- 0.0005635026184900421,0.0 +/- 0.0,0.0 +/- 0.0,0.004743975903614461 +/- 0.0012048192771084312,0.0 +/- 0.0,-0.003350903614457834 +/- 0.0007978019616120712,-0.001091867469879515 +/- 0.0004276286404969929,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00018825301204816736 +/- 0.00018825301204816733,0.00011295180722890042 +/- 0.00017253673550283213,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0022966867469879524 +/- 0.001070893272087952,0.0 +/- 0.0,0.0 +/- 0.0,0.003576807228915668 +/- 0.000776187053015365,0.0019201807228915514 +/- 0.00039308382940176126,0.0 +/- 0.0,0.00015060240963853387 +/- 0.00038396231277053273,0.0024849397590361423 +/- 0.0009405117467467575,-0.0009412650602409478 +/- 0.0002525679191452735,0.007906626506024094 +/- 0.001579531397846604,-0.0012424698795180822 +/- 0.0007539527256965482,3.765060240963347e-05 +/- 0.00011295180722890042,-0.00033885542168676785 +/- 0.0005697570011453614,0.028765060240963834 +/- 0.002936746987951809,-0.0055346385542168865 +/- 0.0011175317831066038,0.0 +/- 0.0,-0.0042168674698795485 +/- 0.0009191683445582467,-0.008094879518072307 +/- 0.000970918445649686,0.0004894578313253018 +/- 0.0016154697253708556,0.02518825301204818 +/- 0.0014232724526683587,-0.0003388554216867901 +/- 0.00020275469906380882,0.005798192771084343 +/- 0.0010130740999302471,0.004668674698795161 +/- 0.0027316802932555863,0.0 +/- 0.0,0.0 +/- 0.0,0.0015436746987951833 +/- 0.0011598585693335676,0.0 +/- 0.0,0.0018448795180722843 +/- 0.0021328326864862293
