,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_max,hrv_n_below_mean,hrv_pct_95,hrv_min,hrv_pct_5,hrv_n_above_mean,bvp_std,hrv_std,scl_pct_95,scl_energy,hrv_iqr_5_95,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_min,bvp_ptp,hrv_lineintegral,bvp_n_below_mean,bvp_n_above_mean,scr_lineintegral,hrv_energy,scl_max,bvp_max,scl_rms,hrv_ptp,scl_pct_5,scr_std,scl_sum,scl_mean,scl_min,bvp_skewness,bvp_n_sign_changes,bvp_svd_entropy,hrv_iqr,scr_svd_entropy,bvp_lineintegral,scr_perm_entropy,scl_iqr,hrv_entropy,scl_std,scr_mean,scr_sum,scl_ptp,scl_entropy,scr_iqr_5_95,scr_pct_95,bvp_sum,bvp_mean,scr_kurtosis,scr_min,scr_pct_5,scr_n_sign_changes,scl_perm_entropy,scl_svd_entropy,scl_n_sign_changes,bvp_iqr,scl_kurtosis,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_skewness,hrv_peaks,scr_energy,scr_peaks,scr_entropy,hrv_skewness,scl_n_above_mean,scl_n_below_mean,scl_lineintegral,scl_skewness,scr_n_above_mean,scr_n_below_mean,bvp_energy,scr_rms,scl_iqr_5_95,hrv_kurtosis,scr_ptp,scr_max,hrv_perm_entropy,bvp_kurtosis,scr_iqr,hrv_svd_entropy,bvp_perm_entropy,bvp_peaks
0,0.2659391771019678 +/- 0.006238240623066827,0.2817173524150269 +/- 0.006031992390900209,0.2571735241502683 +/- 0.0042448057101864296,0.2571735241502683 +/- 0.0042448057101864296,0.14740608228980326 +/- 0.007327104758157839,0.1710554561717353 +/- 0.007271776607342223,0.19491949910554565 +/- 0.004450897041884512,0.1749194991055456 +/- 0.0066212827727141835,0.18586762075134167 +/- 0.006552878052032893,0.13735241502683362 +/- 0.007250621790453148,0.2917352415026834 +/- 0.006344349237443402,0.12676207513416818 +/- 0.009003099921312565,0.020429338103756724 +/- 0.001820472877740047,0.0012522361359570521 +/- 0.0007547414350528962,0.08955277280858676 +/- 0.0064738727351187604,0.027906976744186053 +/- 0.0042694622941470695,0.022826475849731666 +/- 0.004422043522141062,0.02096601073345259 +/- 0.0025410062117445053,-0.0003220035778175201 +/- 0.004068184637854557,0.0010375670840787276 +/- 0.002899798485574551,0.022182468694096614 +/- 0.005079996951498769,0.03395348837209301 +/- 0.0024447256251672873,0.03395348837209301 +/- 0.0024447256251672873,0.00010733452593919557 +/- 0.0035456514713063545,0.07853309481216456 +/- 0.00525890497059556,-0.0019677996422182487 +/- 0.0020191700979638534,-0.001073345259391778 +/- 0.0009191579662729906,-0.002075134168157422 +/- 0.0023721766660824086,-0.008872987477638627 +/- 0.0020849806489207064,0.004007155635062609 +/- 0.000764012755064858,-0.007906976744186046 +/- 0.0034408487089586043,-0.001610017889087645 +/- 0.0009226330560449202,-0.001610017889087645 +/- 0.0009226330560449202,-0.00010733452593918447 +/- 0.00022909210151818562,0.03202146690518783 +/- 0.0027678991681347413,-0.03044722719141325 +/- 0.00159564244157264,0.034060822898032195 +/- 0.0031952935329897683,0.04 +/- 0.004180997826974318,0.009552772808586773 +/- 0.002710890409948422,0.04912343470483005 +/- 0.004584774588309444,0.009338103756708405 +/- 0.001923056121699692,-0.0009660107334526046 +/- 0.0009336664293881792,-0.009588550983899824 +/- 0.002554070597148446,-0.0009302325581395321 +/- 0.0016643582611252901,-0.002468694096601076 +/- 0.0014261990288368326,-0.002468694096601076 +/- 0.0014261990288368326,-0.002397137745974942 +/- 0.0016242661127465017,0.030161001788908758 +/- 0.0024162853674279884,-0.0008228980322003588 +/- 0.0006410187072332325,-0.0007871198568873084 +/- 0.0007805876289542618,-0.0008586762075134091 +/- 0.0009889284408647779,-0.0008586762075134091 +/- 0.0009889284408647779,-0.0005724508050089395 +/- 0.0009357207034434512,3.577817531306149e-05 +/- 0.00019267137055938724,0.0 +/- 0.00039193027370676474,-0.0005724508050089505 +/- 0.0013018536957896366,7.155635062611188e-05 +/- 0.0007297344563281233,0.021037567084078713 +/- 0.004313607691764306,-0.0009660107334525936 +/- 0.0009998703837196525,0.03155635062611807 +/- 0.0041656614176251725,0.0011806797853309403 +/- 0.0015099068226124745,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010017889087656552 +/- 0.0006558247863979749,0.0002504472271914082 +/- 0.0014842553497453788,0.00017889087656530744 +/- 0.00024000729633273093,3.577817531306149e-05 +/- 0.00033753063084283544,0.002683363148479423 +/- 0.0021718855400037515,-0.0014669051878354322 +/- 0.0013898336028304171,-0.0007155635062611853 +/- 0.00042333307929154677,-0.0007155635062611853 +/- 0.00042333307929154677,0.007477638640429329 +/- 0.0016195306329526015,-0.0016815742397137678 +/- 0.0014581526921155392,0.0006440071556350734 +/- 0.000350553093779329,0.0006440071556350734 +/- 0.000350553093779329,0.023864042933810392 +/- 0.0038965373251888705,0.013166368515205728 +/- 0.0018782690158721444,0.004436493738819325 +/- 0.0015936355958010937,0.00010733452593917337 +/- 0.0007513416815742346,0.005867620751341673 +/- 0.0007011061875586987,0.006010733452593897 +/- 0.00044686926643280704,-0.0013953488372093203 +/- 0.0012944581406172067,-0.0012522361359570855 +/- 0.0007715155153076006,0.002397137745974942 +/- 0.0008915875344813806,0.032915921288014315 +/- 0.0033294855453686874,0.01119856887298749 +/- 0.002285606619489736,0.05452593917710197 +/- 0.0027998565361737264
