,bvp_pct_5,accz_iqr_5_95,bvp_rms,hrv_sum,accy_max,scl_min,bvp_svd_entropy,accx_sum,accx_max,scl_sum,scl_iqr_5_95,bvp_lineintegral,bvp_iqr,hrv_max,hrv_pct_95,accz_svd_entropy,bvp_iqr_5_95,accy_svd_entropy,accy_min,bvp_max,hrv_entropy,bvp_min,accx_ptp,accy_std,hrv_std,bvp_n_sign_changes,accx_perm_entropy,accy_n_sign_changes,accy_sum,accy_ptp,accx_pct_95,accy_mean,accx_kurtosis,accy_pct_5,scl_svd_entropy,accz_peaks,scl_entropy,accz_std,accx_pct_5,accz_energy,accx_svd_entropy,hrv_rms,accx_mean,scr_lineintegral,hrv_mean,scr_pct_95,accy_n_below_mean,accy_kurtosis,accz_n_below_mean,scr_mean,scr_std,hrv_n_above_mean,hrv_perm_entropy,hrv_n_sign_changes,hrv_n_below_mean,hrv_kurtosis,hrv_energy,accz_perm_entropy,bvp_mean,bvp_energy,scl_n_above_mean,bvp_n_above_mean,bvp_entropy,bvp_pct_95,scl_peaks,scl_skewness,scl_n_sign_changes,hrv_peaks,hrv_iqr_5_95,accy_iqr,scr_sum,scl_n_below_mean,accy_lineintegral,accy_energy,accx_std,accx_energy,accx_iqr,accx_entropy,accy_skewness,accx_n_above_mean,accx_peaks,accx_rms,accy_entropy,accy_n_above_mean,accz_min,accz_sum,accz_n_above_mean,accz_max,accz_iqr,accz_pct_5,scr_skewness,scr_min,scr_ptp,scr_n_sign_changes,scr_kurtosis,scr_n_above_mean,scr_rms,scr_iqr,scr_n_below_mean,scr_energy,scr_peaks,scr_entropy,hrv_iqr,accx_n_below_mean,accz_lineintegral,accz_n_sign_changes,accy_peaks,hrv_skewness,scl_std,scl_ptp,hrv_pct_5,bvp_sum,scr_perm_entropy,accz_entropy,accz_skewness,scr_pct_5,scl_perm_entropy,scl_lineintegral,accy_rms,accz_ptp,scr_svd_entropy,accy_iqr_5_95,scl_kurtosis,hrv_svd_entropy,bvp_std,accz_kurtosis,scl_iqr,bvp_ptp,bvp_kurtosis,accz_rms,accx_skewness,accx_n_sign_changes,accx_lineintegral,accz_mean,accx_iqr_5_95,accy_perm_entropy,scl_rms,bvp_n_below_mean,hrv_lineintegral,scl_energy,scl_max,scl_mean,scr_max,bvp_peaks,accz_pct_95,hrv_min,scl_pct_95,bvp_skewness,scr_iqr_5_95,accx_min,accy_pct_95,hrv_ptp,bvp_perm_entropy,scl_pct_5
0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006564863707721247 +/- 0.0006027889847850019,0.0 +/- 0.0,-0.0029113743399457937 +/- 0.0007310545725626164,0.0020550877693734427 +/- 0.002180497131986211,0.04768089053803336 +/- 0.002967259146022321,-0.0024832310546596737 +/- 0.00038400525323457907,0.014442700156985833 +/- 0.0008168453273157773,0.004766661909518988 +/- 0.0011168258910525936,0.0002854288568573393 +/- 0.0,0.026273726273726226 +/- 0.002184463329852336,0.0 +/- 0.0,0.0057085771371485185 +/- 0.0011751213843436022,-0.01051805337519629 +/- 0.0007791998684012391,0.0038818324532609695 +/- 0.0007680105064691696,-0.0011559868702726184 +/- 0.0003521896012345518,0.0019409162266304958 +/- 0.000542314828029106,0.009433423719137968 +/- 0.0018678151220932774,-0.005580134151562744 +/- 0.0009258856334128003,2.8542885685745033e-05 +/- 5.7085771371490066e-05,-0.009847295561581338 +/- 0.001007123092015272,0.0 +/- 0.0,0.0 +/- 0.0,0.006464963607820706 +/- 0.000827374513522819,0.0044241472812900804 +/- 0.000953093070190615,0.0013272441843869998 +/- 0.00033194529326709154,-0.0024546881689739286 +/- 0.0002692730450137295,0.0032396175253317726 +/- 0.0005027519610049485,0.0 +/- 0.0,0.012958470101327214 +/- 0.0006081711360828264,0.006093906093906065 +/- 0.0008658662087693725,0.0 +/- 0.0,0.04309975738547165 +/- 0.002394031878275654,-0.003824746681889579 +/- 0.0009696182532589211,0.0 +/- 0.0,0.00019980019980017082 +/- 0.000685029256457836,0.0 +/- 0.0,0.009761666904524003 +/- 0.0007899730271498478,0.0004138718424432031 +/- 0.00020631985578422316,0.005280433851862376 +/- 0.00046464451537317123,0.0004281432852860645 +/- 0.00012764766533466317,0.0 +/- 0.0,0.05047809333523615 +/- 0.0010152805144473995,0.0 +/- 0.0,0.0 +/- 0.0,0.00018552875695729832 +/- 0.00012844298558580577,0.0007278435849864207 +/- 0.0006202744059397991,0.0004995004995004604 +/- 0.0004148549123376229,0.0 +/- 0.0,-0.0001712573141144702 +/- 0.00013983101143333053,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012844298558583044 +/- 9.990009990007273e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.012573141144569666 +/- 0.002403753314861441,-0.0007706579135151048 +/- 0.0002868524510095896,0.04712430426716137 +/- 0.0025003958856087633,-7.135721421437368e-05 +/- 0.0002942133313556186,0.0001855287569572872 +/- 0.00015698587127155228,0.0 +/- 0.0,-0.004438418724133031 +/- 0.00027414546471098004,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006336520622234854 +/- 0.0007769748873307481,0.0 +/- 0.0,0.016226630512344763 +/- 0.0017733954668659373,0.004010275438846822 +/- 0.0004709576138147567,0.0 +/- 0.0,0.003553589267874946 +/- 0.00042070509413396663,-0.00031397174254319535 +/- 0.00019980019980021522,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011702583131154797 +/- 0.0003599120939893719,-0.000970458113315309 +/- 0.00026927304501374126,0.0018838304552589945 +/- 0.000831671316359838,0.0 +/- 0.0,0.006693306693306656 +/- 0.0011099659971657407,0.0 +/- 0.0,0.0 +/- 0.0,0.008677037248465769 +/- 0.0006375997689079134,0.0 +/- 0.0,-0.0033252461823890856 +/- 0.0003439980246380484,0.0 +/- 0.0,0.00029970029970024516 +/- 0.0001620924317339586,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.4271442842872516e-05 +/- 4.281432852861756e-05,-0.00047095761381478197 +/- 0.00038320883636642686,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00028542885685736155 +/- 0.00015633582346369815,0.0 +/- 0.0,0.002939917225631472 +/- 0.00026469583261009926,0.0 +/- 0.0,0.0 +/- 0.0,0.000884829456257985 +/- 0.00046813813234926696,0.0 +/- 0.0,0.0 +/- 0.0,0.00014271442842872517 +/- 0.0,0.0 +/- 0.0,0.0024404167261309674 +/- 0.0006798062145748344,0.0 +/- 0.0,0.0003282431853860013 +/- 0.0002997002997002901,-0.0007706579135151048 +/- 0.0003007179606922474,-0.008705580134151592 +/- 0.0016495713745454446,-0.0008420151277294563 +/- 0.0006136720422434557,0.0006279434850863019 +/- 0.00035650052795194496,0.00418153275296127 +/- 0.000413871842443254,0.0 +/- 0.0,0.0008134722420436114 +/- 0.00043310948781201327,4.2814328528606446e-05 +/- 9.138182157030509e-05,0.0 +/- 0.0,-8.56286570572351e-05 +/- 9.466604225362226e-05,0.001841016126730377 +/- 0.002160085534751935,0.003953189667475343 +/- 0.0008540239360854831,-0.0019409162266305513 +/- 0.00035650052795198404,-0.0003282431853860679 +/- 0.0003832088363664504,4.2814328528606446e-05 +/- 0.0001810843091258664,0.0005280433851861943 +/- 0.000292825524884863,0.0006564863707720248 +/- 0.0003139717425431954,-4.281432852861755e-05 +/- 9.138182157033458e-05,-0.00027115741401457784 +/- 0.00011854750767687622,0.008948194662480346 +/- 0.000968041551711813,0.00047095761381468206 +/- 0.00012844298558585266,0.03774796631939485 +/- 0.0025555448345525368,0.0030969030969030587 +/- 0.0005147620607070403,0.0011274439845868178 +/- 0.00026661255447796273,0.0021978021978021566 +/- 0.0004290936600078028,-0.00014271442842872517 +/- 0.00015633582346373867,0.0016269444840872893 +/- 0.0007254611118674989,0.003896103896103864 +/- 0.0006816014805913938,0.027315541601255856 +/- 0.0018456016167063992,-0.004138718424432741 +/- 0.002040367175756991,-0.0008277436848865838 +/- 0.0007101387358141663,-0.00022834308548596026 +/- 0.00013079993420739815,0.004124446981589791 +/- 0.00057953305278285,0.005580134151562677 +/- 0.0011828090552301223,0.0017696589125160145 +/- 0.0003840052532345716,-0.002782931354359952 +/- 0.0010276429871496884,0.02527472527472523 +/- 0.0013695381010570432
