,bvp_std,bvp_iqr,accz_energy,bvp_n_above_mean,hrv_mean,hrv_sum,bvp_n_below_mean,hrv_rms,accx_energy,accz_lineintegral,accy_energy,accx_std,hrv_energy,accz_rms,accy_svd_entropy,accy_perm_entropy,accx_perm_entropy,accz_svd_entropy,accz_peaks,bvp_pct_95,bvp_rms,bvp_min,bvp_svd_entropy,accz_iqr_5_95,hrv_n_below_mean,bvp_iqr_5_95,scl_pct_5,scl_pct_95,accy_std,accy_lineintegral,accz_min,bvp_ptp,accz_iqr,hrv_perm_entropy,scl_rms,accx_peaks,accz_pct_5,accz_ptp,hrv_max,accz_kurtosis,accx_mean,accx_sum,scr_rms,bvp_pct_5,accz_std,scl_skewness,accy_pct_5,scl_entropy,scl_svd_entropy,accx_svd_entropy,hrv_peaks,scl_iqr_5_95,scr_svd_entropy,accx_iqr,accy_entropy,accy_min,accx_pct_95,hrv_min,accx_kurtosis,accz_pct_95,hrv_std,accz_mean,accz_sum,accy_n_sign_changes,scr_skewness,scr_entropy,accy_n_above_mean,accy_mean,accy_sum,scl_iqr,hrv_kurtosis,hrv_lineintegral,scl_energy,accz_n_above_mean,scl_peaks,accy_kurtosis,scl_kurtosis,scl_mean,scl_sum,scr_energy,bvp_entropy,hrv_n_sign_changes,scr_pct_5,bvp_kurtosis,scr_n_below_mean,scr_n_above_mean,scr_peaks,bvp_mean,accx_entropy,bvp_sum,scr_min,scr_n_sign_changes,bvp_skewness,scl_n_below_mean,scr_perm_entropy,scl_n_above_mean,accx_n_sign_changes,hrv_skewness,accy_skewness,scr_std,scr_kurtosis,accy_ptp,scr_lineintegral,hrv_ptp,accx_pct_5,scr_pct_95,scl_ptp,scr_iqr_5_95,accz_n_below_mean,scl_lineintegral,accx_min,scr_iqr,accx_n_above_mean,scr_mean,scr_sum,scr_max,hrv_n_above_mean,accz_skewness,scr_ptp,scl_std,accx_n_below_mean,accx_skewness,hrv_iqr,accy_max,accz_entropy,accz_max,hrv_iqr_5_95,accy_iqr,scl_perm_entropy,accy_n_below_mean,hrv_entropy,bvp_perm_entropy,accx_rms,hrv_svd_entropy,accy_iqr_5_95,accx_iqr_5_95,accy_peaks,accz_n_sign_changes,accx_ptp,hrv_pct_95,hrv_pct_5,accy_pct_95,scl_max,scl_n_sign_changes,accx_max,bvp_max,scl_min,bvp_energy,accx_lineintegral,bvp_lineintegral,bvp_peaks,bvp_n_sign_changes,accz_perm_entropy,accy_rms
0,0.06158919597989944 +/- 0.003932030357301312,0.1686557788944723 +/- 0.003966498410902977,0.009013819095477337 +/- 0.001786615911222106,0.15728643216080393 +/- 0.0040246372406799345,0.36218592964824114 +/- 0.004788517265667507,0.36218592964824114 +/- 0.004788517265667507,0.2835584170854271 +/- 0.004021480457643717,0.061777638190954755 +/- 0.004452826490948304,0.09287060301507534 +/- 0.0026260113086286666,0.03253768844221101 +/- 0.0018121070021044831,0.0737594221105527 +/- 0.0015161012271152478,0.05777324120603009 +/- 0.002831383849782725,0.026774497487437154 +/- 0.0015212972624036607,0.11650439698492458 +/- 0.003087209315493161,0.027292713567839143 +/- 0.0022061066996025194,0.031171482412060247 +/- 0.0021942821313571206,0.010819723618090405 +/- 0.0017493041947164122,0.04359296482412054 +/- 0.0022650112728772416,0.030998743718592923 +/- 0.0012644988780903098,0.01091394472361803 +/- 0.0008316936354815092,0.3736337939698492 +/- 0.0041843613120201035,0.0050251256281406585 +/- 0.0014897664856321053,-0.008448492462311618 +/- 0.0011747238824915194,0.021011306532663275 +/- 0.001426861393417129,0.0019786432160803667 +/- 0.0008971643754450657,0.00976758793969843 +/- 0.0008303582956282696,0.026130653266331606 +/- 0.0017559875312179005,0.03319723618090449 +/- 0.0013161009321455144,-0.0009422110552764762 +/- 0.00040949763851774707,0.04381281407035174 +/- 0.0019900762452815155,-0.0006438442211055939 +/- 0.0005134353870688745,-0.00010992462311559814 +/- 0.00022263578641268638,0.010804020100502442 +/- 0.0007970212022895465,0.01301821608040198 +/- 0.0013571510123625973,0.02886306532663311 +/- 0.0016026822640920816,0.013834798994974829 +/- 0.0015851221196372552,0.01995917085427131 +/- 0.0016566280725980554,-0.0008479899497488063 +/- 0.0005884106154270104,-0.004349874371859341 +/- 0.003886771290414249,-0.00036118090452265107 +/- 0.0004918486106585147,0.0006595477386934556 +/- 0.0006505124113444602,0.000973618090452244 +/- 0.0006154496841163655,0.05054962311557781 +/- 0.0038159547738693487,0.0033134422110552173 +/- 0.0005182160804020009,0.09678077889447231 +/- 0.004727802101923987,-3.1407035175901044e-05 +/- 0.0005909198405222245,0.0020257537688441853 +/- 0.0012112085551679221,0.00043969849246228154 +/- 0.0007970212022895583,-0.0003140703517588217 +/- 0.0002979532971264533,0.016221733668341655 +/- 0.0016183768210418232,0.0002512562814070307 +/- 0.00029125686229571415,0.031014447236180853 +/- 0.001906862305212195,0.014321608040200962 +/- 0.0017526138729024596,0.01493404522613061 +/- 0.0015134965199801217,-0.0011777638190955675 +/- 0.00047241234159833714,-0.0014918341708543559 +/- 0.0004228301513139454,-0.000973618090452344 +/- 0.000515113676722899,0.006721105527638138 +/- 0.002067623189778001,-0.0005653266331658857 +/- 0.00041070027734368904,0.006077261306532622 +/- 0.0011193645343716794,0.045383165829145665 +/- 0.002133598972899352,-0.0013347989949749617 +/- 0.0004827395147279876,-0.0011149497487438099 +/- 0.0004239949748743643,-0.00813442211055283 +/- 0.0008681077236862638,-0.000800879396984977 +/- 0.0007771258185715534,-4.711055276382936e-05 +/- 0.0003514922940577964,-0.0005025125628141391 +/- 0.0005246009135832599,0.008841080402010005 +/- 0.001568859215327866,0.00951633165829142 +/- 0.001615555420805496,9.422110552762542e-05 +/- 0.00041070027734366866,0.002135678391959761 +/- 0.0008520515054177321,0.04508479899497483 +/- 0.0028418160771455396,0.005888819095477338 +/- 0.001390892032136044,-0.0007066582914573516 +/- 0.0003598127901190549,0.005119346733668284 +/- 0.0007504901473209113,-0.0007694723618091425 +/- 0.00010992462311557593,-0.000942211055276454 +/- 0.0005112694910835516,-0.0008636934673367569 +/- 0.0004928503400275146,-0.0007537688442211699 +/- 0.0005950783706500418,-0.000753768844221181 +/- 0.000454046240414628,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003768844221106016 +/- 0.00023502873032503664,-0.0027010050251256913 +/- 0.0006273550362888764,0.0 +/- 0.0,1.570351758793942e-05 +/- 4.711055276381826e-05,0.0 +/- 0.0,-4.711055276381826e-05 +/- 0.00010055157408028793,-0.0010050251256282228 +/- 0.0005025125628140767,0.0 +/- 0.0,3.140703517587884e-05 +/- 6.281407035175768e-05,-9.422110552763652e-05 +/- 7.693121051454568e-05,-0.00034547738693471166 +/- 0.0005653266331658598,-0.00014133165829146587 +/- 0.00022702312020732128,-0.0001413316582915103 +/- 0.000508609759444181,-3.1407035175889944e-05 +/- 0.00024124201469438898,0.008746859296482367 +/- 0.0008161298027755059,3.140703517587884e-05 +/- 9.42211055276365e-05,0.0015546482412059914 +/- 0.0008867969788627922,0.07490577889447231 +/- 0.0017058386449749269,-0.0015075376884422843 +/- 0.0006669836866079034,-0.0012562814070352425 +/- 0.0008715098571301406,-0.00010992462311560924 +/- 0.0004713671802702466,0.05387876884422107 +/- 0.002913796045866843,0.08286746231155773 +/- 0.002150923363816622,0.011369346733668273 +/- 0.0009862009088007439,-7.851758793973041e-05 +/- 0.0004343378356137029,0.009704773869346673 +/- 0.0008877697251948693,-9.422110552766982e-05 +/- 0.0005925867545261939,0.030606155778894428 +/- 0.001042718297803669,-0.001162060301507606 +/- 0.0005714009233247795,0.002512562814070307 +/- 0.0009500303682320291,0.0041614321608039575 +/- 0.0009296959871617923,0.0832443467336683 +/- 0.00145026044656453,0.08318153266331654 +/- 0.0014815501124544267,0.004412688442210988 +/- 0.0009563687172478115,-0.002952261306532722 +/- 0.0008765883000598376,0.0010678391959798583 +/- 0.0010599583561988972,0.004695351758793898 +/- 0.0010163706736987718,0.06848304020100497 +/- 0.002129491945081762,-0.0017902010050251937 +/- 0.001023021198172255,0.006155778894472319 +/- 0.0011010394562159889,0.018420226130653215 +/- 0.0008191458138031077,4.7110552763796054e-05 +/- 0.0006989388531491435,0.00037688442211053497 +/- 0.0008433242199810168,-0.001052135678392041 +/- 0.0003849764658332828,0.0714195979899497 +/- 0.003402122779691491,0.0038002512562813396 +/- 0.0005005457741994016,0.015405150753768793 +/- 0.0011506510742287717,-0.0008322864321609003 +/- 0.0003444050282578662,0.013756281407035154 +/- 0.0006520269940963043,-0.005731783919598032 +/- 0.002625119041913626,0.0702732412060301 +/- 0.0025313856034854584,0.027277010050251217 +/- 0.0023701909595734683,0.0039729899497486735 +/- 0.0013600551772722513,0.03561557788944717 +/- 0.002450755172726041,0.026758793969849214 +/- 0.0019515372340334197,-0.00010992462311557594 +/- 0.00019925530057238216,0.005998743718592892 +/- 0.0012695592293598043,0.22236180904522612 +/- 0.0021702693092156425,0.16609610552763815 +/- 0.002388845192161316,0.031799623115577845 +/- 0.002623239593638425,0.04833542713567836 +/- 0.00447304988778389,-0.0006752512562814949 +/- 0.00034440502825788794,0.009861809045226077 +/- 0.0016939430351961917,0.00043969849246227043 +/- 0.0011188136388540978,0.08811243718592958 +/- 0.002884877654417523,0.028391959798994938 +/- 0.0024638013388762685,0.07342964824120599 +/- 0.006435070817273296,-0.0019629396984925163 +/- 0.0026005802703641823,0.0017744974874371543 +/- 0.0006204380108397632,0.014290201005025083 +/- 0.0012660580634891003,0.032443467336683365 +/- 0.003636441023249615,0.1316739949748743 +/- 0.004555779637557338
