,accy_pct_5,accy_sum,hrv_max,bvp_n_sign_changes,accy_min,accy_n_sign_changes,scl_entropy,bvp_skewness,accy_svd_entropy,accx_entropy,bvp_lineintegral,bvp_max,hrv_pct_5,accx_lineintegral,accz_min,accy_entropy,bvp_kurtosis,hrv_entropy,accz_std,accx_sum,scl_ptp,accz_entropy,accy_lineintegral,scl_svd_entropy,accy_max,accx_iqr_5_95,accy_peaks,scl_iqr_5_95,accz_ptp,accz_perm_entropy,accz_kurtosis,scr_std,accy_iqr,accy_skewness,accz_iqr,accz_pct_5,accy_ptp,hrv_energy,scl_perm_entropy,hrv_iqr_5_95,accx_ptp,accy_iqr_5_95,scr_mean,accy_rms,accy_perm_entropy,bvp_peaks,accx_pct_5,bvp_perm_entropy,accx_peaks,scr_svd_entropy,accx_pct_95,accz_peaks,scr_ptp,hrv_ptp,scr_pct_95,accx_std,accx_perm_entropy,scr_iqr,scr_kurtosis,accx_n_above_mean,accz_n_sign_changes,scl_lineintegral,accx_skewness,scr_n_below_mean,accz_iqr_5_95,scl_kurtosis,scl_std,hrv_std,hrv_perm_entropy,scl_n_below_mean,scl_skewness,accy_kurtosis,hrv_n_below_mean,accz_svd_entropy,bvp_sum,bvp_entropy,bvp_mean,scr_energy,scr_min,scr_pct_5,scl_peaks,accz_n_above_mean,accy_n_above_mean,scl_n_above_mean,scr_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_skewness,scr_n_sign_changes,scr_perm_entropy,scr_entropy,scr_skewness,accz_skewness,accy_n_below_mean,accx_kurtosis,accz_lineintegral,scr_peaks,scl_n_sign_changes,hrv_kurtosis,hrv_n_above_mean,accy_std,accx_iqr,accx_n_sign_changes,accx_n_below_mean,scl_min,scr_lineintegral,hrv_min,bvp_n_above_mean,scr_iqr_5_95,accz_n_below_mean,bvp_energy,bvp_std,bvp_ptp,hrv_iqr,bvp_svd_entropy,hrv_svd_entropy,bvp_iqr,scr_max,accy_pct_95,scr_rms,hrv_rms,accx_svd_entropy,accz_mean,scl_pct_5,accz_max,hrv_sum,accx_rms,accz_energy,accy_energy,scl_iqr,accz_pct_95,bvp_pct_95,accx_mean,hrv_mean,scr_sum,accz_sum,bvp_rms,hrv_pct_95,accz_rms,bvp_iqr_5_95,accy_mean,hrv_lineintegral,accx_energy,accx_max,bvp_n_below_mean,accx_min,bvp_min,scl_mean,bvp_pct_5,scl_pct_95,scl_energy,scl_rms,scl_sum,scl_max
0,0.0037837074685867613 +/- 0.0003207063868869375,0.007835662854722546 +/- 0.0009827196699305149,-0.005548496399830627 +/- 0.0008565755364742413,-0.000875335309896963 +/- 0.00036160520894722826,0.004983763941832508 +/- 0.0006057726373831497,-0.0022871664548920643 +/- 0.00036160520894722826,0.0032754482563885135 +/- 0.0005814276516158065,0.00025412960609909606 +/- 0.0005497083815877742,-0.0013977128335451506 +/- 0.00031220308326269453,-0.0030354369617394015 +/- 0.00034726454542559533,-0.00693209092192576 +/- 0.0009729350362287067,-0.0004659042778483835 +/- 0.0003995756515060097,-0.004419031483834557 +/- 0.0007445318014081948,-0.0006776789495976487 +/- 0.00042260707460387465,7.059155724974398e-05 +/- 0.0005964882161309541,-0.00042354934349853046 +/- 0.00047248907329329443,-0.0004941409007482855 +/- 0.00043857756789522916,0.00014118311449949904 +/- 0.0004282295888212033,1.4118311449951015e-05 +/- 0.0003596707384683717,-0.0031483834533389985 +/- 0.0010509373651812076,-7.059155724975508e-05 +/- 0.0002697299615211546,0.00040943103204856837 +/- 0.000263751823976686,0.0008047437526471635 +/- 0.00028271896646192535,-0.0005082592121982366 +/- 0.0005098255000781684,0.002583650995340925 +/- 0.0006975360342812933,0.00022589298319921624 +/- 0.00031695530595290597,0.00011294649159960812 +/- 0.00021688961592175184,-0.000861216998447012 +/- 0.000172335953914077,0.0006212057037978114 +/- 0.0004648334782762474,0.0005929690808979093 +/- 0.0004500177170833914,-2.823662289990203e-05 +/- 0.0002947989978514998,-0.0010871099816462282 +/- 0.00036298066164571033,0.002131865028942492 +/- 0.00040649950723954274,0.0007200338839474463 +/- 0.0001940946927130424,0.0005364958350981164 +/- 0.00022589298319918572,-0.000903571932796865 +/- 0.00061927748692537,0.0008470986869969721 +/- 0.00024453632748392735,-0.004066073697585782 +/- 0.0004716445881262339,-1.4118311449951015e-05 +/- 7.602943395644032e-05,0.0005788507694479472 +/- 0.0004209530288260445,-0.0003529577862487754 +/- 9.470851238881226e-05,-0.00033883947479882435 +/- 0.0002907138258079151,-0.00019765636029931422 +/- 0.00012939646180872455,0.0016236058167442557 +/- 0.00032349115452181133,-0.00021177467174926523 +/- 0.00021177467174926526,0.004291966680784964 +/- 0.0006192774869253273,0.005040237187632324 +/- 0.0007445318014081566,0.0020189185373428844 +/- 0.000517007861742231,-0.0016094875052944158 +/- 0.00036924175718261806,0.00015530142594946116 +/- 0.0001331918838353366,0.006056755612028763 +/- 0.0006900663227361462,0.0005647324579980184 +/- 0.000236244536646614,2.823662289990203e-05 +/- 0.0003144297254174893,-0.0003811944091486774 +/- 0.00018994245442713708,0.00019765636029931422 +/- 0.00014397909116456133,-0.0030919102075391723 +/- 0.00034264184948499713,0.0007765071297472614 +/- 0.0004818875664513569,1.4118311449951015e-05 +/- 0.00020410606091771002,9.882818014965711e-05 +/- 6.469823090436228e-05,0.0002823662289990203 +/- 0.00016705011388111807,-0.00032472116334887336 +/- 0.00026071135553607156,0.0005506141465480674 +/- 0.00023155752459205436,0.0007906254411971902 +/- 0.00020164982150335466,-7.059155724975508e-05 +/- 7.059155724975508e-05,0.0011012282930960792 +/- 0.0002663837676706508,5.647324579980406e-05 +/- 9.365028350573206e-05,-0.0005929690808979427 +/- 0.0003777802671257958,-0.00015530142594947228 +/- 0.0006037951370984894,-9.882818014965711e-05 +/- 0.00011026753742632913,1.4118311449951015e-05 +/- 9.882818014965711e-05,0.00014118311449951015 +/- 0.00018941702477762455,0.0001835380488493632 +/- 0.00011026753742632911,-1.4118311449951015e-05 +/- 7.602943395644032e-05,-0.00097416349004662 +/- 0.00030575191059873465,5.647324579980406e-05 +/- 0.00023792601364327584,0.0 +/- 0.0,-7.059155724975508e-05 +/- 9.470851238881228e-05,0.0014824227022447456 +/- 0.0002383445293821071,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00022589298319921624 +/- 9.365028350573206e-05,0.00031060285189892233 +/- 0.00015205886791288064,2.823662289990203e-05 +/- 0.00012308058572753935,0.00022589298319921624 +/- 0.00011294649159960813,0.0 +/- 0.0,0.0 +/- 0.0,8.470986869970609e-05 +/- 0.00020164982150340443,0.0 +/- 0.0,1.4118311449951015e-05 +/- 4.235493434985305e-05,-4.2354934349853043e-05 +/- 6.469823090436228e-05,0.0 +/- 0.0,-0.00029648454044897134 +/- 0.00028552517882475363,-0.00031060285189892233 +/- 0.00012308058572753935,7.059155724975508e-05 +/- 0.00014466964232613173,0.0002823662289990092 +/- 0.0002961481993985905,0.0 +/- 0.0,-1.4118311449951015e-05 +/- 7.602943395644032e-05,0.0001835380488493632 +/- 0.0001553014259494612,1.4118311449951015e-05 +/- 9.882818014965711e-05,-0.0007341521953974528 +/- 0.00028095085051719614,-2.823662289990203e-05 +/- 0.00015205886791288062,0.0010588733587462372 +/- 0.00032959529944736026,-0.00015530142594946116 +/- 0.00018353804884936318,-0.0024848228151913452 +/- 0.0005996544001579657,5.647324579979296e-05 +/- 0.00036380343715162116,-0.0053508400395313235 +/- 0.0004209530288260914,0.0031766200762388674 +/- 0.00032959529944738406,0.0008329803755470433 +/- 0.00040156607802701064,9.882818014965711e-05 +/- 0.00028968353139466064,-0.00014118311449951015 +/- 0.0004419730578144573,-0.002866017224340001 +/- 0.00051313798801031,0.0011859381617958075 +/- 0.0005547616180823854,0.0012847663419454647 +/- 0.0007509296143990883,-0.003331921502188362 +/- 0.0007789419299242376,0.0008894536213468363 +/- 0.0004768980870832603,-0.0001835380488493854 +/- 0.0007200338839474657,-9.882818014965711e-05 +/- 0.00012706480304955914,0.008866299590568926 +/- 0.0010332443576751087,0.0023718763235916597 +/- 0.000427297640842073,-0.0027107157983905393 +/- 0.0006082354716514736,-0.0007059155724975508 +/- 0.0003093167062008656,-0.000875335309896963 +/- 0.0007330653669771319,-0.0015247776365947096 +/- 0.00040329964300680885,-0.003303684879288449 +/- 0.00048168070335256966,-0.008160384018071464 +/- 0.000553322545313173,0.0006635606381476533 +/- 0.000362980661645662,0.0023436397006917574 +/- 0.0006320211572949336,0.0034589863052378877 +/- 0.00048188756645140565,0.0011012282930960905 +/- 0.00032070638688690037,-0.0006635606381476978 +/- 0.0006187944938814568,-0.005350840039531313 +/- 0.0008827050138269534,0.00012706480304953694 +/- 0.0005663185407350274,-0.006240293660878205 +/- 0.0007137780409297894,-1.4118311449951015e-05 +/- 0.000172335953914077,0.001990681914442982 +/- 0.0005663185407350611,4.235493434981974e-05 +/- 0.0010452319084500573,-0.0058873358746294405 +/- 0.0007656499710832187,0.0022448115205421005 +/- 0.0002637518239767044,0.002809543978540141 +/- 0.0006900663227361462,0.011831144995058551 +/- 0.0012075902741969804,0.0008047437526471524 +/- 0.0006742879534806784,0.0021601016518423945 +/- 0.0005322060376950822,-0.006282648595228058 +/- 0.0004340089269783536,0.0005082592121982143 +/- 0.00022939540885599455,-0.0007906254411972569 +/- 0.0005619017010343923,-0.0020612734716928373 +/- 0.0005583430730844262,-0.001793025554143779 +/- 0.000631547910386721,0.0004659042778483613 +/- 0.000668349590769131,-0.0006212057037978447 +/- 0.00036380343715164523,-0.0016518424396442688 +/- 0.0005013491713840249,-0.0008894536213469139 +/- 0.0004726999588531333,-0.0026118876182408823 +/- 0.0007661704673847068,-0.0024989411266412966 +/- 0.0007862010895002403
