,accx_mean,accz_energy,accz_rms,accy_perm_entropy,accx_sum,accx_energy,accz_perm_entropy,accx_rms,accy_energy,accz_peaks,accy_peaks,accx_n_below_mean,accz_svd_entropy,accx_n_above_mean,accz_min,accy_pct_95,accz_lineintegral,accy_svd_entropy,accy_pct_5,accz_std,accx_max,accz_ptp,accz_n_sign_changes,accx_iqr_5_95,accx_lineintegral,accy_min,accx_iqr,accy_skewness,accz_sum,accz_mean,accx_pct_5,accz_n_above_mean,accy_iqr,accx_pct_95,accx_ptp,accx_perm_entropy,accy_lineintegral,accz_skewness,accy_n_above_mean,accx_min,accx_n_sign_changes,accx_std,accy_sum,accy_mean,accz_n_below_mean,accy_std,accy_n_below_mean,accz_iqr,accz_pct_95,accx_svd_entropy,accy_ptp,accx_peaks,accy_entropy,accy_kurtosis,accy_n_sign_changes,accy_iqr_5_95,accz_max,accx_skewness,accy_max,accz_iqr_5_95,accx_kurtosis,accy_rms,accz_pct_5,accz_entropy,accz_kurtosis,accx_entropy
0,0.38879875195007807 +/- 0.006597348777443203,0.3574414976599064 +/- 0.007627668226444806,0.14162246489859592 +/- 0.007639464862180614,0.23672386895475817 +/- 0.012496129058611336,0.13088923556942275 +/- 0.004264994910363041,0.12215288611544461 +/- 0.00474474456341516,0.058720748829953186 +/- 0.006749573520343751,-0.004680187207488318 +/- 0.0010808429376404868,0.13672386895475816 +/- 0.005094123340270459,-0.005678627145085824 +/- 0.0023506780907129217,-0.003432137285491432 +/- 0.002297056139694966,0.021029641185647395 +/- 0.0023605966077226634,0.009141965678627151 +/- 0.0034857533846633475,0.01659906396255848 +/- 0.003075499913972322,0.030795631825272996 +/- 0.004318978594093974,0.04393135725429016 +/- 0.0041716430360956725,0.0447113884555382 +/- 0.005536001840342387,-0.008736349453978175 +/- 0.0016510148586986494,0.0512324492979719 +/- 0.0024914152608645594,0.0009360374414976391 +/- 0.0015157513636806408,0.008985959438377534 +/- 0.002733628220132234,0.02277691107644304 +/- 0.004032089854390045,0.00936037441497658 +/- 0.0019132243016232022,-0.0011856474258970407 +/- 0.0008464686406396654,0.059375975039001536 +/- 0.005979009120816558,-0.010046801872074896 +/- 0.002006606576076569,-0.002808112324492984 +/- 0.0012323505558896406,-0.00012480499219971186 +/- 0.0013614617303757558,0.006926677067082665 +/- 0.0016079998410889562,0.006926677067082665 +/- 0.0016079998410889562,0.007207488299531983 +/- 0.0005828874162954285,0.0010608424336973287 +/- 0.0005069602748602797,-0.010577223088923582 +/- 0.001587588671851293,0.0021840873634945356 +/- 0.0006082242960879253,0.0021840873634945248 +/- 0.001541227960714942,0.05248049921996878 +/- 0.005996487005821034,0.0077379095163806364 +/- 0.0013869647906953409,-0.0006240249609984816 +/- 0.000956612150811613,0.0007176287051481878 +/- 0.00039589945524024216,-0.0014976599063962538 +/- 0.0014885317244151628,-3.120124804993907e-05 +/- 0.0003257505931017413,0.002776911076443056 +/- 0.0006462500835322101,0.005803432137285491 +/- 0.0006720954517484662,0.005803432137285491 +/- 0.0006720954517484662,0.0004056162246489525 +/- 0.0007775310948129439,0.009921996879875184 +/- 0.001667443271873613,0.0010920436817472567 +/- 0.0005449063711879334,0.004617784711388439 +/- 0.000923472610730049,-0.0016848673946957883 +/- 0.00028596416193172306,-0.005210608424336993 +/- 0.002873396098556711,0.00012480499219965635 +/- 0.0008395397221262801,-0.007862714508580337 +/- 0.0033161510778374733,-0.0013728549141965973 +/- 0.0009687472509366424,0.00024960998439934603 +/- 0.00033604772587424696,0.0002808112324492851 +/- 0.0008070213514120223,-3.120124804995017e-05 +/- 0.00029435198539957714,0.0005304212168486643 +/- 0.0005040715888113422,-0.0029641185647426016 +/- 0.001542806279572681,-0.008736349453978188 +/- 0.0011162897859593453,0.0014040561622464809 +/- 0.000754657511541201,0.0031513260530421027 +/- 0.0008189956161252081,0.01457098283931355 +/- 0.002031917648070512,-0.00012480499219972297 +/- 0.0008395397221262949,0.0008424336973478664 +/- 0.0023225551817717804,0.0035569422776910884 +/- 0.0007409885857745995,-0.00015600624024963983 +/- 0.00025155250384707544
