,accx_ptp,accz_min,accy_pct_95,accy_iqr_5_95,accz_pct_5,accy_pct_5,accy_max,accy_rms,accx_perm_entropy,accy_mean,accx_svd_entropy,accz_rms,accy_n_sign_changes,accx_lineintegral,accx_rms,accz_ptp,accz_perm_entropy,accx_peaks,accz_lineintegral,accx_n_sign_changes,accy_sum,accz_kurtosis,accz_iqr_5_95,accy_skewness,accz_skewness,accy_ptp,accz_svd_entropy,accz_pct_95,accx_kurtosis,accz_std,accz_peaks,accy_n_above_mean,accy_n_below_mean,accz_mean,accx_std,accx_energy,accx_mean,accx_n_below_mean,accy_iqr,accx_n_above_mean,accy_energy,accy_kurtosis,accy_entropy,accz_entropy,accz_energy,accz_iqr,accz_n_sign_changes,accx_entropy,accy_lineintegral,accy_std,accz_n_below_mean,accy_svd_entropy,accx_pct_95,accy_min,accx_max,accx_min,accx_iqr,accz_sum,accz_n_above_mean,accy_perm_entropy,accx_skewness,accy_peaks,accx_sum,accx_pct_5,accz_max,accx_iqr_5_95
0,0.04473606605721031 +/- 0.0026079745749897445,0.002595104688882388 +/- 0.0029835776750083594,0.047390150398112695 +/- 0.00668326906047769,0.09510468888233561 +/- 0.0024433882496582003,-0.0032438808611028767 +/- 0.0009780668800812187,0.0015334709525214208 +/- 0.0009212916161494296,-0.0007077558242405968 +/- 0.0004606458080747038,0.0008257151282807906 +/- 0.0006014767931103305,-8.8469478030051e-05 +/- 0.0007918443870302317,0.046918313181952276 +/- 0.0017368981801978655,0.0015334709525214208 +/- 0.001959687139585518,0.0 +/- 0.0,0.003951636685343607 +/- 0.0007247540977555059,0.0011795930404010723 +/- 0.00022842721003878632,0.0015334709525214208 +/- 0.0014006891285211558,0.03532881156001183 +/- 0.003055578613267741,0.08142140961368334 +/- 0.004318925720296908,-0.0023296962547920464 +/- 0.0014353398435432525,0.0 +/- 0.0,0.01831318195222651 +/- 0.0019625695230875806,0.029961663226187006 +/- 0.0036338358716011365,0.005662046593925119 +/- 0.001419193089415021,0.0022117369507520302 +/- 0.0009065423856643804,-0.003066941905042697 +/- 0.0010061174939092758,0.0022117369507520636 +/- 0.0004615887892214331,0.055293423768799796 +/- 0.003429579283283108,0.004806841639634363 +/- 0.00170964707055566,0.00017693895606019083 +/- 0.00014447005265606698,0.00029489826010029583 +/- 0.00018651003598751687,-0.0066647006782659555 +/- 0.0013590939099737917,-0.0024181657328221306 +/- 0.001490914144472372,0.00047183721616043115 +/- 0.00019561337601623104,0.00023591860808026556 +/- 0.0014967357759303372,0.016484812739604882 +/- 0.0013860218224712561,5.897965202006361e-05 +/- 0.00011795930404012722,-0.007519905632556734 +/- 0.0025851999933875734,8.846947803009542e-05 +/- 0.00013513935992204832,0.004158065467413796 +/- 0.0009084589679002803,0.006546741374225928 +/- 0.0014967357759303596,0.0 +/- 0.0,0.010911235623709858 +/- 0.0016366189236816915,8.846947803009542e-05 +/- 0.0005116293592715349,0.0 +/- 0.0,0.002152757298732 +/- 0.00041809044172096393,0.0 +/- 0.0,0.000619286346210568 +/- 0.0004054180797660714,-0.005721026245945104 +/- 0.0007366556176229221,0.0 +/- 0.0,0.0011795930404011057 +/- 0.0010875310477491099,0.0 +/- 0.0,0.0 +/- 0.0,0.0028900029489826616 +/- 0.0005242226138198568,0.00660572102624597 +/- 0.001970308827896204,-0.006635210852255924 +/- 0.001992473716497635,0.0070775582424063895 +/- 0.000932550179937616,0.0017693895606016308 +/- 0.0005748625387678711,-0.004217045119433771 +/- 0.00023032290403739454,0.0006192863462105902 +/- 0.0002449608924481882,0.0 +/- 0.0,0.010498378059569491 +/- 0.0017801696576569012,0.00032438808611032763 +/- 0.0001588075731977059,-0.0006487761722205442 +/- 0.0002889401053120863,0.035741669124152185 +/- 0.0006953598420850294,0.012208787968151013 +/- 0.0023339851297445526,-0.0012680625184311011 +/- 0.0006467623768640754,2.948982601004291e-05 +/- 0.0001588075731977203
