,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accz_sum,accx_pct_5,accz_energy,accz_iqr_5_95,accx_iqr_5_95,accz_mean,accx_svd_entropy,accz_peaks,accx_ptp,accy_svd_entropy,accz_n_above_mean,accy_ptp,accy_skewness,accx_n_above_mean,accz_lineintegral,accy_energy,accz_n_below_mean,accx_kurtosis,accy_n_below_mean,accx_entropy,accy_kurtosis,accx_std,accx_max,accz_svd_entropy,accz_rms,accz_iqr,accy_n_above_mean,accy_n_sign_changes,accy_entropy,accx_iqr,accx_peaks,accx_perm_entropy,accz_kurtosis,accx_n_below_mean,accx_sum,accy_iqr,accz_pct_95,accz_skewness,accy_sum,accx_lineintegral,accx_mean,accx_n_sign_changes,accx_pct_95,accy_lineintegral,accy_rms,accz_min,accx_rms,accz_std,accy_std,accz_entropy,accx_energy,accy_max,accz_n_sign_changes,accy_peaks,accy_perm_entropy,accz_ptp,accx_skewness,accx_min,accz_max,accz_pct_5,accy_min,accy_pct_5,accy_mean
0,0.002426753477360222 +/- 0.001281823487878525,0.017579165433560286 +/- 0.004299264823281419,0.016928085232317314 +/- 0.0021332727186670767,0.0006806747558449677 +/- 0.0014800236460550651,0.005386208937555537 +/- 0.0020366558785540442,-0.00014797277300971913 +/- 0.0011632580057433476,-0.0021899970405445 +/- 0.0008799093665178003,-0.0004143237644273157 +/- 0.0011323543338093592,-0.0012725658478839551 +/- 0.0014072202933375138,-0.0018940514945249732 +/- 0.0009833233338760491,-0.00011837821840778861 +/- 0.0005799324635177973,0.0014501331754957713 +/- 0.0009676106969086828,-0.010180526783071842 +/- 0.0013893689960704696,8.878366380590252e-05 +/- 0.0006490592542013094,0.00011837821840785523 +/- 0.0011477194098647979,-0.0005918910920390319 +/- 0.0011613741858744453,-0.00032554010062146865 +/- 0.000485386785050522,-0.0015389168393015406 +/- 0.0005583889394528814,-0.0021308079313405947 +/- 0.0008956937526144589,0.0015389168393016516 +/- 0.0003451288484667176,-0.001509322284699588 +/- 0.0005985128267581034,0.0019236460491270258 +/- 0.0010853578467530155,-0.0008582420834566285 +/- 0.0006129717424447352,-0.005208641609943698 +/- 0.0007151847276469299,-0.00047351287363120995 +/- 0.00135748386400471,-0.00017756732761168293 +/- 0.0009377318447916669,0.0015981059485055571 +/- 0.0008072318258055997,-0.0026339153595737906 +/- 0.0010031637322685993,0.0021604024859426473 +/- 0.0014009825840242194,0.0029594554601953815 +/- 0.0012057738258338558,0.0034921574430305303 +/- 0.0013613495116898244,-0.0010358094110683447 +/- 0.0003308771792689774,0.0007102693104469205 +/- 0.0007625983265300752,-0.002545131695767933 +/- 0.0012777172622031672,0.007960935187925466 +/- 0.0023206735626061545,0.0026635099141758545 +/- 0.0008976472854751599,-0.0005622965374371014 +/- 0.0005528719056605228,-0.005859721811186702 +/- 0.0009974725981860399,-0.004232021308079248 +/- 0.0012348414350414317,0.0023675643681563274 +/- 0.0013168745463916299,-0.0009174311926605338 +/- 0.0005684928296033797,-0.0024267534773601217 +/- 0.0016783009030787298,-0.0016277005031073988 +/- 0.0008704019632940205,-0.0019236460491269258 +/- 0.0010772580481326409,8.878366380590252e-05 +/- 0.0007608736390756348,-0.0020716188221366894 +/- 0.0007486895910431067,-0.0007990529742527119 +/- 0.0010917944211717475,-5.9189109203861e-05 +/- 0.001625277326753012,0.005682154483575064 +/- 0.0016306572730341493,-0.00414323764427339 +/- 0.0011613741858744313,0.0020420242675348475 +/- 0.0007768218258896981,0.0008582420834567061 +/- 0.0009766203018644853,-0.00029594554601951594 +/- 0.0008158655668594444,-0.0034625628884284664 +/- 0.0010083885787156267,0.017608759988162213 +/- 0.0016437637261910347,0.0035513465522344356 +/- 0.0015491272362595043,-0.0018348623853210676 +/- 0.0008137157197317118,0.00864160994377039 +/- 0.0020537853297303843,0.0018940514945250842 +/- 0.0005327019828351487,0.0014797277300977352 +/- 0.0006347324826732081,-0.00014797277300971913 +/- 0.0010608729404519345,0.0039360757620598204 +/- 0.0010170370096146358,0.005415803492157467 +/- 0.0018004097276419137,-0.00035513465522338803 +/- 0.0015704645352378488,0.0008582420834567061 +/- 0.0009400639345527633,-0.00026635099141752994 +/- 0.0028461592605916832
