,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accz_sum,accx_pct_5,accz_energy,accz_iqr_5_95,accx_iqr_5_95,accz_mean,accx_svd_entropy,accz_peaks,accx_ptp,accy_svd_entropy,accz_n_above_mean,accy_ptp,accy_skewness,accx_n_above_mean,accz_lineintegral,accy_energy,accz_n_below_mean,accx_kurtosis,accy_n_below_mean,accx_entropy,accy_kurtosis,accx_std,accx_max,accz_svd_entropy,accz_rms,accz_iqr,accy_n_above_mean,accy_n_sign_changes,accy_entropy,accx_iqr,accx_peaks,accx_perm_entropy,accz_kurtosis,accx_n_below_mean,accx_sum,accy_iqr,accz_pct_95,accz_skewness,accy_sum,accx_lineintegral,accx_mean,accx_n_sign_changes,accx_pct_95,accy_lineintegral,accy_rms,accz_min,accx_rms,accz_std,accy_std,accz_entropy,accx_energy,accy_max,accz_n_sign_changes,accy_peaks,accy_perm_entropy,accz_ptp,accx_skewness,accx_min,accz_max,accz_pct_5,accy_min,accy_pct_5,accy_mean
0,0.021117833477383996 +/- 0.0013142604123258076,0.007692307692307632 +/- 0.0021445662222928795,0.01722846441947561 +/- 0.0015069659268939124,0.002045520023048075 +/- 0.0009151472298627923,0.002189570728896517 +/- 0.0012767801674537843,-0.0004321521175454035 +/- 0.0006344775438071174,-0.0030538749639873685 +/- 0.0007311194203658611,-0.00017286084701818584 +/- 0.0004114911223591607,0.002247191011235894 +/- 0.0011581533415293364,0.0007490636704119314 +/- 0.0009996745360355596,-8.643042350910956e-05 +/- 0.00040845424600281636,0.0016997983290117703 +/- 0.0007989296815823877,0.0016709881878420707 +/- 0.0009795447997695149,-0.00011524056467880906 +/- 0.0005645611622663644,0.0071161048689137975 +/- 0.0012021115554609507,-0.001065975223278659 +/- 0.0006576036998278993,0.0007490636704119424 +/- 0.0004311907100863073,0.0053874963987323166 +/- 0.0005161761125660957,0.0012676462114663666 +/- 0.0008565870784971605,0.0008354940939209965 +/- 0.00023931500613421614,-4.4408920985006264e-17 +/- 0.0007288453264576889,0.0019302794583693106 +/- 0.00036555971018293275,8.643042350903185e-05 +/- 0.0004472536645421978,0.001210025929127012 +/- 0.0005121402718130479,0.0010947853644482364 +/- 0.0005121402718130615,0.0027081532699509635 +/- 0.0009308841498936163,-0.00020167098818788532 +/- 0.0009984283175547867,-0.00040334197637572624 +/- 0.0007423854063223832,-0.001354076634975565 +/- 0.0005911346738312862,0.0021607605877268176 +/- 0.0009489869831172982,0.0017862287525208464 +/- 0.0009963478228631692,0.000374531835205949 +/- 0.00022501439573338367,-0.00279458369346014 +/- 0.0006576036998278983,-0.0006050129645635671 +/- 0.0009331106160012453,0.021549985594929367 +/- 0.002314872881198592,-0.0012388360702967893 +/- 0.0007062892925457358,-0.0006338231057332666 +/- 0.0003598385478765834,-0.0004321521175454257 +/- 0.000550416974201743,0.005157015269374765 +/- 0.0012321178208206881,0.00322673581100541 +/- 0.0010764357068435188,-0.0006050129645635893 +/- 0.0008295119590255194,0.013367905502736898 +/- 0.0016256682200709836,0.0028810141169691274 +/- 0.000989660849168397,-0.0031691155286661444 +/- 0.0006043266195160862,0.0017286084701814586 +/- 0.0007288453264577065,0.0005762028233937899 +/- 0.0007173667299330666,0.0025641025641025108 +/- 0.0008394585009699438,0.001699798329011759 +/- 0.000522568629997631,0.008326130798040853 +/- 0.0023456834075868582,-0.0015269374819937176 +/- 0.0005623515210585818,-0.0007490636704120312 +/- 0.0005185825410544514,0.0043791414577930895 +/- 0.0009273106850723917,0.0007202535292422429 +/- 0.0007757367915779943,-0.0006050129645635782 +/- 0.0008092521985127059,-0.001555747623163395 +/- 0.0009658919397430294,0.00014405070584841973 +/- 0.0006968243516247499,0.0008066839527513303 +/- 0.0007490636704119834,0.013886488043791367 +/- 0.0013562203740639309,0.0027945836934600288 +/- 0.0011812157879573537,0.002564102564102533 +/- 0.0007562319071395368,0.00121002592912699 +/- 0.0010530490857099868,0.005041774704696 +/- 0.0006474274000070402,0.0033707865168538633 +/- 0.0008051390730326743,0.006078939786804904 +/- 0.0010737335150437235,0.006309420916162434 +/- 0.001191012769149763,0.013886488043791344 +/- 0.0019274824181708813
