,bvp_n_below_mean,bvp_min,hrv_lineintegral,bvp_n_sign_changes,hrv_max,scl_energy,hrv_mean,bvp_pct_5,bvp_n_above_mean,hrv_sum,bvp_skewness,hrv_iqr_5_95,hrv_pct_5,bvp_perm_entropy,bvp_lineintegral,hrv_perm_entropy,bvp_ptp,scl_kurtosis,hrv_min,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_svd_entropy,bvp_sum,bvp_kurtosis,hrv_std,scr_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_energy,scr_svd_entropy,hrv_rms,hrv_n_above_mean,hrv_n_below_mean,scr_entropy,scr_iqr,scr_pct_95,scr_pct_5,scr_iqr_5_95,scl_n_below_mean,scr_std,scl_perm_entropy,scl_svd_entropy,scl_pct_95,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_min,bvp_std,bvp_entropy,bvp_rms,bvp_energy,bvp_mean,scl_n_sign_changes,scl_n_above_mean,scl_lineintegral,scl_pct_5,scl_iqr_5_95,scl_iqr,bvp_pct_95,scl_min,scl_max,scl_peaks,scl_sum,scl_std,bvp_iqr,scl_skewness,scr_mean,hrv_skewness,bvp_iqr_5_95,scr_max,bvp_max,bvp_svd_entropy,scr_ptp,scl_rms,scl_entropy,hrv_iqr,scl_ptp,scl_mean,bvp_peaks
0,0.029518072289156594 +/- 0.004856781776083457,0.007710843373493958 +/- 0.002636875738342079,0.002590361445783107 +/- 0.0017469879518072268,0.012891566265060207 +/- 0.0026832599338939838,0.05162650602409637 +/- 0.004243034133238641,0.0 +/- 0.0,0.01638554216867466 +/- 0.002012444950420495,0.0 +/- 0.0,0.057349397590361416 +/- 0.004317222377631071,0.0 +/- 0.0,0.002409638554216831 +/- 0.0017666118432066345,0.0 +/- 0.0,0.0 +/- 0.0,0.01861445783132525 +/- 0.0030294677013687032,0.0 +/- 0.0,0.002650602409638503 +/- 0.0026697011814651003,-0.005120481927710874 +/- 0.0012990276296896178,0.0069879518072288645 +/- 0.0010503370948290811,-0.0020481927710843673 +/- 0.0013789786918385054,-0.008493975903614503 +/- 0.001157191127246904,0.0007831325301204562 +/- 0.000715321812472161,0.0 +/- 0.0,0.0 +/- 0.0,6.0240963855418e-05 +/- 0.00018072289156625398,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0022289156626506433 +/- 0.001079305594407767,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.0240963855418e-05 +/- 0.00018072289156625398,-6.02409638554291e-05 +/- 0.0001807228915662873,0.0 +/- 0.0,-0.0027710843373494167 +/- 0.0011804769844738154,0.00042168674698790377 +/- 0.0010098225671228847,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002409638554216842 +/- 0.0010434041009451133,0.0 +/- 0.0,-0.025 +/- 0.0020205433531624724,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002469879518072271 +/- 0.001157191127246909,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02879518072289152 +/- 0.0022183075469303514,0.021807228915662613 +/- 0.0014951414031314336,0.0 +/- 0.0,0.002650602409638525 +/- 0.0013789786918384996,0.0 +/- 0.0,0.00030120481927709 +/- 0.00030120481927709,0.00036144578313250796 +/- 0.0007714607514979297,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03885542168674695 +/- 0.002841560581944766,0.0001807228915662429 +/- 0.0010098225671228973,0.0 +/- 0.0,-0.006084337349397617 +/- 0.002041982079117851,-0.0034939759036144878 +/- 0.0018626054016554609,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010240963855422057 +/- 0.0005421686746987829,0.010301204819277076 +/- 0.0050934794756452755
