,bvp_n_below_mean,bvp_min,hrv_lineintegral,bvp_n_sign_changes,hrv_max,scl_energy,hrv_mean,bvp_pct_5,bvp_n_above_mean,hrv_sum,bvp_skewness,hrv_iqr_5_95,hrv_pct_5,bvp_perm_entropy,bvp_lineintegral,hrv_perm_entropy,bvp_ptp,scl_kurtosis,hrv_min,hrv_pct_95,hrv_peaks,hrv_n_sign_changes,hrv_entropy,hrv_svd_entropy,bvp_sum,bvp_kurtosis,hrv_std,scr_perm_entropy,hrv_ptp,hrv_kurtosis,hrv_energy,scr_svd_entropy,hrv_rms,hrv_n_above_mean,hrv_n_below_mean,scr_entropy,scr_iqr,scr_pct_95,scr_pct_5,scr_iqr_5_95,scl_n_below_mean,scr_std,scl_perm_entropy,scl_svd_entropy,scl_pct_95,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_min,bvp_std,bvp_entropy,bvp_rms,bvp_energy,bvp_mean,scl_n_sign_changes,scl_n_above_mean,scl_lineintegral,scl_pct_5,scl_iqr_5_95,scl_iqr,bvp_pct_95,scl_min,scl_max,scl_peaks,scl_sum,scl_std,bvp_iqr,scl_skewness,scr_mean,hrv_skewness,bvp_iqr_5_95,scr_max,bvp_max,bvp_svd_entropy,scr_ptp,scl_rms,scl_entropy,hrv_iqr,scl_ptp,scl_mean,bvp_peaks
0,0.044468198824158145 +/- 0.008296572062825126,-0.019080705505077556 +/- 0.0028985028034112796,0.016194548369855632 +/- 0.001957224310379547,0.002565473009086006 +/- 0.0020672452812200634,0.0013361838588989428 +/- 0.0007269626140425112,-0.009727418492784657 +/- 0.0011903290994826421,0.008017103153393868 +/- 0.002177610773646539,0.0 +/- 0.0,0.04521646178514159 +/- 0.001659452132149659,0.0 +/- 0.0,-0.022180652057723182 +/- 0.0013988511307645628,0.0 +/- 0.0,0.0 +/- 0.0,0.009086050240513044 +/- 0.0038836776321934667,0.0 +/- 0.0,0.0 +/- 0.0,-0.023409941207910245 +/- 0.0014301537317220395,0.0 +/- 0.0,0.0010154997327631809 +/- 0.0005580067615665801,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003313735970069531 +/- 0.0008210738372922017,-0.00048102618920369266 +/- 0.0008088052351908903,0.03415285943345799 +/- 0.001361596921737773,-0.0010689470871192096 +/- 0.0008618126935647869,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00048102618920358163 +/- 0.0003741314804916922,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00032068412613570627 +/- 0.00026183749254759983,0.0 +/- 0.0,0.0 +/- 0.0,0.0033137359700694314 +/- 0.0011160135231331368,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003206841261357285 +/- 0.00042757883484764725,0.005558524853019742 +/- 0.0011758417958310946,0.0 +/- 0.0,-0.015392838054516356 +/- 0.0023758536366534355,-5.551115123125783e-17 +/- 0.0008943452982726622,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.05355424906467125 +/- 0.0016176104703817828,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0018706574024586198 +/- 0.0007269626140425072,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.044468198824158166 +/- 0.0041248062814697485,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004596472474612456 +/- 0.0007633809116560935,-0.00048102618920365937 +/- 0.00016034206306788645,0.0 +/- 0.0,0.0 +/- 0.0,-0.015446285408872296 +/- 0.003046499198289677,0.0 +/- 0.0,0.0 +/- 0.0,0.004703367183324381 +/- 0.002161811696008188,0.0 +/- 0.0,0.0016034206306787425 +/- 0.0006323976251309191,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000587920897915517 +/- 0.0005580067615665535,0.0 +/- 0.0,0.004275788348476706 +/- 0.0019418388160967496,0.026242650988776005 +/- 0.002534667172929855,0.0 +/- 0.0,0.0008017103153393545 +/- 0.0011018454370971948,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01068947087119182 +/- 0.003601257194638815
