,bvp_std,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_svd_entropy,scl_pct_5,bvp_ptp,bvp_lineintegral,bvp_pct_5,hrv_pct_5,bvp_pct_95,scl_mean,hrv_rms,bvp_skewness,scr_iqr,bvp_rms,scl_ptp,bvp_energy,scl_energy,scr_iqr_5_95,scl_pct_95,scr_kurtosis,hrv_max,scr_sum,hrv_ptp,bvp_max,bvp_iqr,hrv_pct_95,hrv_perm_entropy,scl_min,scr_svd_entropy,scl_sum,scl_skewness,scr_skewness,bvp_sum,scr_pct_95,bvp_mean,scl_n_below_mean,scr_n_above_mean,bvp_iqr_5_95,hrv_kurtosis,scr_min,scr_lineintegral,hrv_entropy,hrv_skewness,scr_perm_entropy,scl_std,scr_max,scr_pct_5,hrv_n_above_mean,scr_rms,scr_n_below_mean,scl_max,scr_entropy,scl_peaks,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,scl_kurtosis,bvp_entropy,hrv_min,hrv_n_below_mean,hrv_peaks,hrv_sum,scl_perm_entropy,scl_n_above_mean,scl_iqr_5_95,hrv_energy,scr_energy,hrv_std,scl_lineintegral,bvp_kurtosis,hrv_mean,hrv_iqr,hrv_svd_entropy,scl_rms,bvp_n_sign_changes,scr_ptp,scr_std,scl_iqr,scr_mean,scl_n_sign_changes,hrv_iqr_5_95,bvp_perm_entropy,hrv_lineintegral,bvp_peaks,scl_entropy,scl_svd_entropy
0,-0.0031662269129287936 +/- 0.0011561426015940061,0.0005277044854881008 +/- 0.0005277044854881341,0.008390501319261157 +/- 0.0018945987410043448,0.006754617414247976 +/- 0.0018249727140676388,0.0029551451187334377 +/- 0.0007537127629068947,-0.0015831134564644246 +/- 0.0013139735723470903,0.0006860158311345343 +/- 0.0006695819282559128,-0.0007387862796834454 +/- 0.0005381550937828951,0.0017414248021107692 +/- 0.0007099537755711522,-0.00036939313984174493 +/- 0.0003378957381231446,-0.0005277044854882007 +/- 0.0008830184976613086,-0.0029023746701847264 +/- 0.0016392849147239055,0.00010554089709757797 +/- 0.0006591026911238747,0.0039050131926120835 +/- 0.0016720822710031467,0.0004221635883904784 +/- 0.0004600421048591841,0.0011609498680738462 +/- 0.0007755640346542827,-0.0005804749340370119 +/- 0.0004978354159396862,-0.0012137203166227239 +/- 0.0013150328015173775,-0.009182058047493436 +/- 0.0022413467632290416,0.0003693931398416783 +/- 0.00024182457493169984,0.0011081794195250349 +/- 0.00043834426717244553,0.0013192612137202687 +/- 0.0008590406647018313,-0.0005804749340370119 +/- 0.00043834426717247486,0.0010026385224274127 +/- 0.00043834426717244553,-0.0005277044854881674 +/- 0.0008508979153877273,-0.001424802110818002 +/- 0.0012274093244973936,5.2770448548788984e-05 +/- 0.0006441454150783158,0.0013720316622690908 +/- 0.0006332453825857342,-0.00010554089709764458 +/- 0.00021108179419528916,-0.0034300791556728717 +/- 0.0015520254532826077,0.00015831134564642246 +/- 0.0004121503786758199,-0.0036939313984169276 +/- 0.0018879729625327914,-0.00047493403693940064 +/- 0.00015831134564646686,0.00010554089709762238 +/- 0.00021108179419524476,0.0 +/- 0.0,0.0010554089709762238 +/- 0.00047199324063318783,-0.00047493403693940064 +/- 0.0001583113456464669,-0.0005277044854882007 +/- 0.0003337496211259761,0.0 +/- 0.0,-0.00026385224274411145 +/- 0.0012091228746585402,-0.00021108179419528916 +/- 0.0002585213448848153,0.0 +/- 0.0,-0.00010554089709767789 +/- 0.0007387862796834042,0.0004221635883904673 +/- 0.0006154038939150884,0.0004221635883904895 +/- 0.00021108179419524476,0.00010554089709762238 +/- 0.00021108179419524476,0.0004749340369392896 +/- 0.000550939657462303,-0.0008443271767810901 +/- 0.0004221635883904895,-0.00026385224274411145 +/- 0.0002638522427441115,-0.00010554089709765568 +/- 0.00031662269129291155,0.00015831134564643358 +/- 0.000337895738123096,5.277044854881119e-05 +/- 0.00015831134564643355,-0.005699208443271819 +/- 0.0011752536913625287,5.277044854881119e-05 +/- 0.00015831134564643355,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013720316622692018 +/- 0.0005876268456812524,-0.00042216358839055614 +/- 0.0005683551247635635,0.0 +/- 0.0,-0.00026385224274412257 +/- 0.0005407361881773157,-2.2204460492503132e-17 +/- 0.000471993240633225,0.0007387862796833566 +/- 0.0003500395557103226,-0.0010554089709763237 +/- 0.0006243883676094594,-0.00031662269129292266 +/- 0.0005876268456813023,0.0011609498680738462 +/- 0.00046004210485916115,-0.00010554089709765568 +/- 0.00031662269129291155,-0.0006332453825858119 +/- 0.0005683551247635572,-0.00015831134564647797 +/- 0.0010827590780307925,-0.0005277044854881785 +/- 0.0006243883676094876,0.0011081794195250349 +/- 0.0003693931398416783,0.000369393139841645 +/- 0.000945460309613153,-0.0034828496042216715 +/- 0.0014001582228413275,0.0007915567282321456 +/- 0.0008259881711081142,-0.0005804749340370008 +/- 0.0005993570813509776,-0.0024802110817942367 +/- 0.0006695819282558925,-0.0014775725593668243 +/- 0.0007000791114206452,0.0013720316622690908 +/- 0.0004221635883904895,-0.000580474934037023 +/- 0.00028417756238178273,0.0005277044854881119 +/- 0.0004087581368028822,-0.0021635883905013918 +/- 0.0016256381847756553,-0.0026385224274406817 +/- 0.0011799831015829893,0.01920844327176776 +/- 0.0021002373342619844,0.0044327176781002176 +/- 0.0005381550937829104,0.011503957783641095 +/- 0.0012443088255991188
