,bvp_std,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_svd_entropy,scl_pct_5,bvp_ptp,bvp_lineintegral,bvp_pct_5,hrv_pct_5,bvp_pct_95,scl_mean,hrv_rms,bvp_skewness,scr_iqr,bvp_rms,scl_ptp,bvp_energy,scl_energy,scr_iqr_5_95,scl_pct_95,scr_kurtosis,hrv_max,scr_sum,hrv_ptp,bvp_max,bvp_iqr,hrv_pct_95,hrv_perm_entropy,scl_min,scr_svd_entropy,scl_sum,scl_skewness,scr_skewness,bvp_sum,scr_pct_95,bvp_mean,scl_n_below_mean,scr_n_above_mean,bvp_iqr_5_95,hrv_kurtosis,scr_min,scr_lineintegral,hrv_entropy,hrv_skewness,scr_perm_entropy,scl_std,scr_max,scr_pct_5,hrv_n_above_mean,scr_rms,scr_n_below_mean,scl_max,scr_entropy,scl_peaks,hrv_n_sign_changes,scr_n_sign_changes,scr_peaks,scl_kurtosis,bvp_entropy,hrv_min,hrv_n_below_mean,hrv_peaks,hrv_sum,scl_perm_entropy,scl_n_above_mean,scl_iqr_5_95,hrv_energy,scr_energy,hrv_std,scl_lineintegral,bvp_kurtosis,hrv_mean,hrv_iqr,hrv_svd_entropy,scl_rms,bvp_n_sign_changes,scr_ptp,scr_std,scl_iqr,scr_mean,scl_n_sign_changes,hrv_iqr_5_95,bvp_perm_entropy,hrv_lineintegral,bvp_peaks,scl_entropy,scl_svd_entropy
0,0.002302459445316607 +/- 0.0008173992334805472,-0.0023024594453165737 +/- 0.0009419152276295158,0.020355834641548932 +/- 0.002019234053539992,0.012140240711669303 +/- 0.0021035846407369725,0.007430664573521717 +/- 0.001188677832715902,0.0010989010989011284 +/- 0.0011332500171484933,0.004186289900575635 +/- 0.001281784271472115,-0.0008372579801151136 +/- 0.0011271930522520973,-0.0014652014652014266 +/- 0.0014763721590440404,0.003872318158032473 +/- 0.0015381411257665164,0.002564102564102577 +/- 0.0008257317550004905,0.005546834118262722 +/- 0.0018157353817789233,0.00795395081109369 +/- 0.001014689661416285,0.0002616431187859924 +/- 0.002479405073884281,-0.004081632653061207 +/- 0.0013196776779611284,0.0016745159602302717 +/- 0.0009873344983837358,-0.008948194662480346 +/- 0.001849356048882505,-0.0005756148613291212 +/- 0.0009198532617083606,-0.0023024594453165625 +/- 0.0014080192618601464,-0.00659340659340657 +/- 0.000850239498130388,-0.007849293563579274 +/- 0.0017822487039169503,-0.0019361590790161864 +/- 0.0010736935912445344,0.004761904761904778 +/- 0.001710913942885603,-0.0029304029304029087 +/- 0.0017228757334541293,-0.0013605442176870541 +/- 0.0009705513862371283,-0.009209837781266317 +/- 0.0010775123119818898,0.0009942438513867225 +/- 0.0014511171767516392,0.0076399790685505176 +/- 0.001465201465201468,-0.000994243851386667 +/- 0.0006387522561870041,-0.003610675039246469 +/- 0.00137356407623304,-0.0006279434850863241 +/- 0.001141675783844665,-0.005546834118262678 +/- 0.0013071686024904961,-0.00041862899005753464 +/- 0.00020931449502876732,5.232862375720293e-05 +/- 0.0005943389163579368,-5.232862375719183e-05 +/- 0.00015698587127157548,-0.001046572475143881 +/- 0.0009360828791207744,-0.00015698587127157548 +/- 0.0004086996167402487,5.232862375719183e-05 +/- 0.00028179826306301195,-0.0005232862375719293 +/- 0.0005232862375719405,-0.007692307692307676 +/- 0.0016720612567943964,5.232862375720293e-05 +/- 0.0006387522561869923,0.0 +/- 0.0,-0.00293040293040292 +/- 0.0008818576424046345,0.001465201465201471 +/- 0.0007690705628832605,0.0017791732077446442 +/- 0.0006279434850863537,0.0002093144950287784 +/- 0.0003471088215965927,-0.02543171114599685 +/- 0.0015021140862802034,0.0010989010989011171 +/- 0.0011088236577926193,-0.0008372579801151026 +/- 0.00062794348508635,-5.232862375719183e-05 +/- 0.0004936672491918367,-0.005756148613291445 +/- 0.0008437737046884939,-0.0005756148613291101 +/- 0.0003663003663003428,-0.00392464678178962 +/- 0.0018758187680727304,5.232862375719183e-05 +/- 0.00015698587127157548,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008372579801150914 +/- 0.000627943485086337,0.0 +/- 0.0,0.0036106750392464913 +/- 0.0012260988502208424,0.0025117739403453855 +/- 0.0005127137085888536,0.0 +/- 0.0,0.005651491365777106 +/- 0.0012338907506594804,0.00010465724751439476 +/- 0.00045619036562434464,-0.00047095761381472646 +/- 0.00015698587127157548,-0.024123495552066953 +/- 0.0024594453165881773,0.004552590266876 +/- 0.0008771875779298966,-0.0014652014652014379 +/- 0.0009873344983837393,-0.0020408163265305925 +/- 0.001248232385335052,-0.014965986394557807 +/- 0.0017543751558597783,-0.0005232862375719293 +/- 0.0011223239450302055,0.008110936682365278 +/- 0.0013894210410624512,-0.003244374672946071 +/- 0.0013605442176870847,0.0029304029304029534 +/- 0.0007474022426523162,-0.0035583464154892554 +/- 0.0019551587328382383,0.004133961276818443 +/- 0.001133250017148506,0.0020931449502878175 +/- 0.00066191055157894,-5.2328623757180724e-05 +/- 0.0007918757692528005,-0.006645735217163773 +/- 0.0010478798741235364,-0.002145473574044987 +/- 0.0012913618711934156,0.00010465724751438366 +/- 0.00020931449502876732,0.0013605442176870875 +/- 0.0010517923203684722,0.03401360544217689 +/- 0.0019994739062839024,-0.00031397174254315096 +/- 0.0013071686024905033,0.01883830455259029 +/- 0.0030602180046495992,-0.005808477237048637 +/- 0.0010838469480485649,-0.004814233385661948 +/- 0.0020104000745472224
