,bvp_pct_5,scl_pct_95,scl_max,bvp_lineintegral,hrv_pct_95,bvp_pct_95,scl_sum,hrv_mean,bvp_iqr_5_95,hrv_max,hrv_pct_5,bvp_min,bvp_max,hrv_rms,hrv_energy,scl_rms,scr_sum,bvp_std,bvp_ptp,scr_svd_entropy,scl_n_below_mean,scr_n_below_mean,scr_pct_95,scr_energy,scr_skewness,hrv_min,scl_kurtosis,hrv_n_above_mean,hrv_std,hrv_entropy,hrv_skewness,scr_perm_entropy,bvp_sum,scl_n_above_mean,scl_perm_entropy,bvp_mean,scr_entropy,hrv_kurtosis,hrv_peaks,hrv_n_sign_changes,scr_peaks,scl_peaks,bvp_entropy,scr_min,scr_n_sign_changes,scr_pct_5,bvp_energy,scl_skewness,bvp_n_above_mean,scr_n_above_mean,scr_kurtosis,hrv_n_below_mean,hrv_perm_entropy,scl_iqr,bvp_svd_entropy,scr_mean,hrv_iqr_5_95,bvp_rms,hrv_sum,scr_rms,bvp_n_sign_changes,scl_lineintegral,hrv_iqr,scr_std,scr_ptp,bvp_skewness,scr_max,scl_ptp,scr_iqr_5_95,bvp_kurtosis,scl_iqr_5_95,hrv_ptp,scr_lineintegral,scl_std,scl_mean,hrv_svd_entropy,scl_energy,scr_iqr,hrv_lineintegral,bvp_n_below_mean,scl_min,bvp_iqr,scl_n_sign_changes,scl_pct_5,bvp_perm_entropy,scl_entropy,bvp_peaks,scl_svd_entropy
0,-0.0014925373134328291 +/- 0.0010503040353786576,-0.004532891100055258 +/- 0.0012798050749353424,0.000497512437810943 +/- 0.000971718951423265,0.00016583747927031433 +/- 0.0004975124378109431,-0.009784411276948545 +/- 0.0025578187509694246,-0.0014925373134328291 +/- 0.0014212227896276818,-0.0017689331122166863 +/- 0.001071902677151201,0.002708678828081801 +/- 0.0009066456311142428,-0.003372028745163058 +/- 0.0010026731424663887,-0.005251520176893287 +/- 0.0016258088634441875,-0.00016583747927031433 +/- 0.0008930621570703947,0.0017136539524599149 +/- 0.0012952321187241491,-0.0012714206744057432 +/- 0.001106964311470464,-0.007683803206191231 +/- 0.002175640536667146,-0.0006080707573244859 +/- 0.001492537313432829,0.0020453289110005436 +/- 0.0016592958562524672,-0.004919845218352659 +/- 0.001295232118724149,0.0014372581536760576 +/- 0.0007079186553270116,0.0015478164731896004 +/- 0.001071902677151201,-0.008955223880596974 +/- 0.0006446602426584051,-0.004477611940298487 +/- 0.001090275451814037,0.0010503040353786574 +/- 0.0008365254809519894,0.005085682697622973 +/- 0.000595374771380263,0.0 +/- 0.0,0.00016583747927031433 +/- 0.0002533209339389618,-0.006467661691542259 +/- 0.001962994019299571,0.000497512437810943 +/- 0.0007186290768380288,0.0003869541182974001 +/- 0.0002533209339389618,-0.0008844665561083432 +/- 0.0009950248756218861,-0.0002211166390270858 +/- 0.0007079186553270115,-0.0006633499170812573 +/- 0.00033167495854062866,0.0008844665561083432 +/- 0.00044223327805417153,0.0002211166390270858 +/- 0.0005637390285895812,-0.0004422332780541716 +/- 0.00022111663902708577,0.0012714206744057432 +/- 0.0007014139049446911,0.0006633499170812573 +/- 0.0006446602426584051,0.0 +/- 0.0,0.0003869541182974001 +/- 0.0004975124378109431,0.0007186290768380288 +/- 0.0005555486799956243,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.527915975677145e-05 +/- 0.0001658374792703143,0.0 +/- 0.0,0.0 +/- 0.0,0.0034273079049198297 +/- 0.000595374771380263,-0.00033167495854062866 +/- 0.0003666804632786495,0.0076285240464345596 +/- 0.0009826638382880826,0.0011608623548922004 +/- 0.0007186290768380288,0.0030956329463792008 +/- 0.0011648041738919503,0.0005527915975677145 +/- 0.0,-5.527915975677145e-05 +/- 0.0007599628018168854,-0.008070757324488632 +/- 0.0007079186553270116,0.005030403537866201 +/- 0.001032699927709747,0.0016030956329463719 +/- 0.001090275451814037,0.0028192371475953435 +/- 0.000674768137962059,-0.0002211166390270858 +/- 0.0008981800336800358,0.001990049751243772 +/- 0.0017861243141407892,-0.0018242122719734576 +/- 0.00043174403957471635,0.004588170259812041 +/- 0.0012123666224135839,-0.009894969596462088 +/- 0.0012714206744057432,0.0001105583195135429 +/- 0.0010132837357558471,0.006025428413488132 +/- 0.0008722904277534683,-0.004145936981757858 +/- 0.0007518778611794021,0.004145936981757858 +/- 0.0008998795243836172,-0.0017689331122166863 +/- 0.000690436484068366,0.0025428413488114863 +/- 0.0010546591502674863,-0.0016583747927031434 +/- 0.0006055528551743103,-0.0012714206744057432 +/- 0.0010503040353786576,0.0048645660585958875 +/- 0.000733360926557299,0.0030403537866224295 +/- 0.00044567483406846394,-0.004809286898839115 +/- 0.0010207952079944336,0.00033167495854062866 +/- 0.0009950248756218861,-0.001879491431730229 +/- 0.001698429131645898,0.0017136539524599149 +/- 0.0009066456311142428,0.005085682697622973 +/- 0.0007739082365948002,-0.003482587064676601 +/- 0.0010503040353786574,0.0009397457158651146 +/- 0.0006080707573244859,0.009563294637921571 +/- 0.0006080707573244859,-0.005306799336650059 +/- 0.00196532767657613,-0.015146489773355375 +/- 0.0009950248756218861,-0.001879491431730229 +/- 0.0003666804632786495,0.004588170259812041 +/- 0.0013324456377218406,0.0054726368159203845 +/- 0.0007599628018169024,0.0036484245439469152 +/- 0.0007498430053206453,-0.0017136539524599149 +/- 0.0017207719642093212,0.004090657822001098 +/- 0.0013128073064718692
