,bvp_rms,bvp_std,scr_rms,hrv_sum,hrv_mean,bvp_lineintegral,hrv_pct_5,hrv_pct_95,hrv_std,scr_std,scr_lineintegral,scr_mean,scr_sum,hrv_svd_entropy,hrv_entropy,scl_lineintegral,scl_ptp,scr_energy,scl_iqr_5_95,hrv_iqr_5_95,scl_entropy,scl_std,scl_min,hrv_n_above_mean,bvp_kurtosis,bvp_pct_5,bvp_n_sign_changes,bvp_max,hrv_perm_entropy,bvp_iqr_5_95,bvp_min,scl_energy,scl_perm_entropy,scl_kurtosis,scl_n_below_mean,scl_n_above_mean,scr_pct_5,scl_pct_95,scr_n_sign_changes,bvp_sum,bvp_mean,scl_peaks,scr_skewness,scl_pct_5,bvp_svd_entropy,scl_max,bvp_entropy,hrv_n_sign_changes,bvp_pct_95,scr_min,scr_n_above_mean,scr_n_below_mean,bvp_skewness,scr_kurtosis,scl_rms,scr_entropy,bvp_ptp,hrv_kurtosis,scl_skewness,hrv_peaks,scr_perm_entropy,scl_iqr,scl_sum,scl_mean,hrv_skewness,scr_peaks,scr_iqr,scr_max,scr_ptp,scr_iqr_5_95,scr_pct_95,hrv_n_below_mean,bvp_iqr,scr_svd_entropy,bvp_perm_entropy,bvp_energy,scl_n_sign_changes,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,scl_svd_entropy,hrv_min,hrv_iqr,hrv_ptp,hrv_lineintegral,hrv_rms,hrv_energy,hrv_max
0,0.3629075360769642 +/- 0.007134771393250774,0.26071619454836986 +/- 0.0060364758539798915,0.007482629609834324 +/- 0.0021512145160340053,0.22469267771245324 +/- 0.00702665031728264,0.22469267771245324 +/- 0.00702665031728264,0.05943345804382684 +/- 0.0035031468964562317,0.05024051309460183 +/- 0.0037792986701579295,0.045163014430785686 +/- 0.005697848958173534,0.11117049706039553 +/- 0.006051600151669996,0.03714591127739177 +/- 0.0033484671528972824,0.0293425975414217 +/- 0.001903956507809409,0.01902725815072156 +/- 0.002531848056082723,0.01902725815072156 +/- 0.002531848056082723,0.006520577231427039 +/- 0.001326528449598179,-0.0036878674505611887 +/- 0.0009694472018822487,0.0010154997327632477 +/- 0.0007726794385249036,-5.3447354355962154e-05 +/- 0.0003741314804917351,0.0 +/- 0.0,0.00010689470871192431 +/- 0.00039996337645902035,-0.006520577231427027 +/- 0.0012602700291343295,-0.005398182789951888 +/- 0.0018273993583408606,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.008925708177445235 +/- 0.0015499732763228373,0.0027258150721539477 +/- 0.0006070452534260175,-0.004222340994120754 +/- 0.0008766017887149534,0.0005344735435596105 +/- 0.0006323976251309191,-0.0003206841261357507 +/- 0.0004898530940626146,0.05008017103153395 +/- 0.0041951917591000415,-0.0006413682522715125 +/- 0.0007090592817435297,0.00764297167290221 +/- 0.0015126639976574049,-0.0011758417958310785 +/- 0.0007482629609834352,-0.025227151256012804 +/- 0.0018941790643152616,0.0 +/- 0.0,0.00021378941742384862 +/- 0.0002618374925476542,-0.0003206841261357729 +/- 0.0002618374925476542,-0.0003206841261357729 +/- 0.0002618374925476542,0.0 +/- 0.0,0.008979155531801198 +/- 0.0015267618233122204,0.0 +/- 0.0,-5.3447354355962154e-05 +/- 0.00016034206306788645,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.0 +/- 0.0,0.0 +/- 0.0,0.00042757883484769723 +/- 0.0003206841261357729,-0.0003206841261357618 +/- 0.000595164549741324,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03249599144842332 +/- 0.0034289716584383636,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00042757883484769723 +/- 0.00021378941742384862,0.00037413148049173504 +/- 0.0004174371820367215,0.005611972207375737 +/- 0.0010211102712208704,0.0 +/- 0.0,0.010368786745056114 +/- 0.002257478576370158,0.0 +/- 0.0,0.00016034206306788645 +/- 0.0002449265470313243,0.0 +/- 0.0,0.00037413148049173504 +/- 0.0003422300501033234,0.0 +/- 0.0,0.002084446819882435 +/- 0.0012749182727820898,0.002084446819882435 +/- 0.0012749182727820898,-0.00026723677177977747 +/- 0.0007652496559741475,0.002084446819882424 +/- 0.0009086050240513049,5.3447354355962154e-05 +/- 0.00016034206306788648,0.0010154997327632698 +/- 0.0006070452534260058,0.001068947087119232 +/- 0.000585486432394619,0.0 +/- 0.0,0.0 +/- 0.0,0.00016034206306788645 +/- 0.000863468435136482,0.009727418492784624 +/- 0.0011903290994826302,0.0008017103153394323 +/- 0.00026723677177981076,0.0005879208979155725 +/- 0.0004439670691030481,-0.0005344735435595882 +/- 0.001170972864789238,0.00048102618920365937 +/- 0.00016034206306788645,0.03046499198289685 +/- 0.0016211385235812969,0.004863709246392322 +/- 0.0009984789787423507,0.004863709246392322 +/- 0.0009984789787423507,0.019989310529128824 +/- 0.0022951267294050244,0.18236237306253347 +/- 0.007217569994396496,-0.000374131480491724 +/- 0.00041743718203670303,-5.3447354355962154e-05 +/- 0.00016034206306788645,0.09166221272047034 +/- 0.0044733232514539475,0.3725815072153929 +/- 0.007003235210764265,0.22057723142704438 +/- 0.008717163547348252,0.18562266167824695 +/- 0.005869726573935491
