,bvp_rms,bvp_std,scr_rms,hrv_sum,hrv_mean,bvp_lineintegral,hrv_pct_5,hrv_pct_95,hrv_std,scr_std,scr_lineintegral,scr_mean,scr_sum,hrv_svd_entropy,hrv_entropy,scl_lineintegral,scl_ptp,scr_energy,scl_iqr_5_95,hrv_iqr_5_95,scl_entropy,scl_std,scl_min,hrv_n_above_mean,bvp_kurtosis,bvp_pct_5,bvp_n_sign_changes,bvp_max,hrv_perm_entropy,bvp_min,bvp_iqr_5_95,scl_energy,scl_perm_entropy,scl_kurtosis,scl_n_below_mean,scl_n_above_mean,scr_pct_5,scl_pct_95,scr_n_sign_changes,bvp_sum,bvp_mean,scl_peaks,scr_skewness,scl_pct_5,bvp_svd_entropy,scl_max,bvp_entropy,hrv_n_sign_changes,bvp_pct_95,scr_min,scr_n_above_mean,scr_n_below_mean,bvp_skewness,scr_kurtosis,scl_rms,scr_entropy,bvp_ptp,hrv_kurtosis,scl_skewness,hrv_peaks,scr_perm_entropy,scl_iqr,scl_sum,scl_mean,hrv_skewness,scr_peaks,scr_iqr,scr_max,scr_ptp,scr_iqr_5_95,scr_pct_95,hrv_n_below_mean,bvp_iqr,scr_svd_entropy,bvp_perm_entropy,bvp_energy,scl_n_sign_changes,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,scl_svd_entropy,hrv_min,hrv_iqr,hrv_ptp,hrv_lineintegral,hrv_rms,hrv_energy,hrv_max
0,0.5795918367346939 +/- 0.006112377498879694,0.3421245421245422 +/- 0.006033923728058443,0.01904761904761907 +/- 0.0012860497883249045,0.4071166928309785 +/- 0.009090733590048746,0.4071166928309785 +/- 0.009090733590048746,0.07917320774463633 +/- 0.004519993735914582,0.13165881737310312 +/- 0.005837398123447153,0.03757195185766619 +/- 0.004132304975907841,0.03171114599686031 +/- 0.0037676609105180476,-0.005285190999476686 +/- 0.000949155266730355,-0.004133961276818388 +/- 0.0008257317550005011,-0.0024071166928309683 +/- 0.0006701333581824038,-0.0024071166928309683 +/- 0.0006701333581824038,-0.0016221873364730133 +/- 0.0014511171767516457,0.019361590790162253 +/- 0.0029135344651125086,0.0029304029304029534 +/- 0.000582706893022522,-0.002197802197802168 +/- 0.0007326007326007491,0.0 +/- 0.0,0.0017791732077446331 +/- 0.000479599758760392,0.10293040293040297 +/- 0.005111357538902655,-0.010465724751438999 +/- 0.0010976544721822553,-0.0015698587127158214 +/- 0.0008756253548237418,0.001936159079016253 +/- 0.000966310063454691,0.03176347462061753 +/- 0.0023172778467278293,-0.0034013605442176575 +/- 0.0016255598709585533,0.014599686028257486 +/- 0.0014321226774886497,-0.0017791732077446 +/- 0.000582706893022508,0.04024071166928313 +/- 0.0028513098327211358,-0.0016745159602302162 +/- 0.0009302139630890268,0.00041862899005762344 +/- 0.00020931449502881172,0.01590790162218738 +/- 0.0022592394709495304,-0.001098901098901084 +/- 0.0005943389163579721,-0.0021454735740449983 +/- 0.0009491552667303526,-0.0038199895342752254 +/- 0.0009375443677220554,-0.0008372579801151026 +/- 0.0005827068930225082,-0.0008372579801151026 +/- 0.0005827068930225082,0.0 +/- 0.0,0.006488749345892231 +/- 0.001483772567112266,-0.0014652014652014379 +/- 0.0005635965261260672,-0.00031397174254315096 +/- 0.0006701333581824021,-0.00031397174254315096 +/- 0.0006701333581824021,0.0 +/- 0.0,-0.0008372579801150914 +/- 0.0012860497883249208,0.002982731554160145 +/- 0.0007779209182270506,0.0002093144950288006 +/- 0.0014080192618601513,0.0006802721088435936 +/- 0.0003350666790912019,0.0 +/- 0.0,0.0 +/- 0.0,0.01684981684981688 +/- 0.0019691143613005534,-5.232862375719183e-05 +/- 0.00015698587127157548,-5.232862375715852e-05 +/- 0.0005463268712145868,-5.232862375715852e-05 +/- 0.0005463268712145868,-0.00047095761381472646 +/- 0.0008895866038723069,-0.00104657247514387 +/- 0.0008106715533662955,-0.0030873888016744954 +/- 0.001157160878466535,3.3306690738754695e-17 +/- 0.0010200726682165293,0.017268445839874448 +/- 0.0021320302237010508,-0.0013082155939298623 +/- 0.0005362088312904118,-0.0016745159602302162 +/- 0.000769070562883274,0.0006802721088435826 +/- 0.0006639758001281776,-0.0013082155939298512 +/- 0.0011989993969010796,-0.0005232862375719183 +/- 0.00023402071978018273,-0.0018838304552589945 +/- 0.0006279434850863408,-0.0018838304552589945 +/- 0.0006279434850863408,0.001255886970172726 +/- 0.0015558418364540443,0.0 +/- 0.0,0.0005756148613292212 +/- 0.00015698587127157548,0.0013082155939299067 +/- 0.00042188685234421935,0.0013082155939299067 +/- 0.00042188685234421935,0.0005756148613292212 +/- 0.00015698587127157548,0.0005756148613292212 +/- 0.00015698587127157548,0.0144427001569859 +/- 0.0024229904558430698,0.005023547880690782 +/- 0.003210436766128289,-0.003976975405546812 +/- 0.001327951600256364,0.0010465724751439365 +/- 0.0012602401443005994,0.008110936682365278 +/- 0.0010787822149706053,-0.00784929356357924 +/- 0.0004680414395604027,0.0352694924123496 +/- 0.0034962413581350275,0.008895866038723211 +/- 0.00223241538542142,0.008895866038723211 +/- 0.00223241538542142,0.11904761904761907 +/- 0.0048031291864693475,0.1778126635269493 +/- 0.006002072614940718,0.08806907378335953 +/- 0.0044158041757801775,0.01350078492935639 +/- 0.001684298999417189,0.0969649398220827 +/- 0.005616741041017888,0.439403453689168 +/- 0.008614537602680316,0.18890633176347466 +/- 0.0075795261364730296,0.20073260073260074 +/- 0.008503039077739239
