,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,0.00029325513196484245 +/- 0.003250737450283444,-0.007289484708839544 +/- 0.0022183832919771785,-0.0073313782991202055 +/- 0.0029160466787255725,-0.0005446166736489122 +/- 0.002902775400304983,-0.00837871805613739 +/- 0.0018356851529289099,-0.001591956430666086 +/- 0.0018622631563379192,0.0 +/- 0.0,0.0010054461667365234 +/- 0.0024225944356599896,-0.017260159195643054 +/- 0.0029193550716689266,0.000377042312526199 +/- 0.0018399825099285987,-0.0019689987431922963 +/- 0.0026958777617421413,-0.007457059069962279 +/- 0.0008747638465781903,-0.006325932132383705 +/- 0.003967524278356691,-0.00016757436112272429 +/- 0.001779368293388801,0.005320485965647293 +/- 0.0016445568853280831,-0.009132802681189756 +/- 0.0035290221514290288,-0.005990783410138212 +/- 0.0018551813846237508,-0.00997067448680351 +/- 0.003172869078971341,-0.007289484708839533 +/- 0.0026309708367167855,-0.002597402597402565 +/- 0.002949261149023552,-0.027817343946376173 +/- 0.00328377342978893,0.005111018014243862 +/- 0.007182765704280765
