,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_rms,hrv_min,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_pct_95,hrv_iqr,hrv_energy,hrv_svd_entropy,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_ptp,hrv_iqr_5_95,hrv_entropy
0,0.12519207440355848 +/- 0.008057364573843541,0.12519207440355848 +/- 0.008057364573843541,0.07149211484027503 +/- 0.006497112096528874,0.07763849575414482 +/- 0.007510786745251397,0.06498180347755769 +/- 0.007924048967159644,0.06886372826526493 +/- 0.007301151236365542,0.0788111605337647 +/- 0.007028199135910889,0.03724221593206636 +/- 0.006387081460287344,0.058269308532147235 +/- 0.008696150695945145,-0.0013344116457743248 +/- 0.0055445506908336885,-0.004690659118479523 +/- 0.007961413411830225,0.028669632025879566 +/- 0.007004895251546134,0.01649818034775582 +/- 0.005546762054017728,0.017792155276991573 +/- 0.006495098424670032,-0.007561665992721312 +/- 0.0012271727380099942,-0.013788920339668376 +/- 0.0033949989079745187,-0.0001617468661544441 +/- 0.0003234937323089715,3.3306690738754695e-17 +/- 0.0009220990093806489,0.0 +/- 0.0,-0.004124545086938891 +/- 0.00156401776027606,0.02559644156894466 +/- 0.0041712585056216216,-0.0038414880711685863 +/- 0.002533353029951814
