,hrv_iqr,hrv_max,hrv_pct_95,hrv_lineintegral,hrv_svd_entropy,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_perm_entropy,hrv_ptp,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_energy,hrv_std,hrv_entropy,hrv_rms,hrv_pct_5,hrv_min
0,0.005194805194805152 +/- 0.0021130322937441804,-0.007540846250523703 +/- 0.0067395316471521435,-0.010599078341013845 +/- 0.002810619709714204,0.11642228739002931 +/- 0.00776434152192007,0.04457478005865099 +/- 0.0038723820723222018,0.002178466694595682 +/- 0.0022544824544740256,0.014956011730205243 +/- 0.0009187981650381886,-0.005823209049015521 +/- 0.003040966810885534,-0.0013824884792627001 +/- 0.002136573104315038,0.018475073313782963 +/- 0.0037115451289120903,0.0020946795140343146 +/- 0.0019827665800082484,-0.006828655215752044 +/- 0.001257505741081168,0.004733975701717607 +/- 0.0014994160174422555,-0.00883954754922498 +/- 0.0015836663738111108,0.0 +/- 0.0,-0.010724759111855931 +/- 0.0034910208053623333,-0.011646418098031042 +/- 0.002581134780184225,-0.004189359028068729 +/- 0.0024855294468690923,-0.023418516966904092 +/- 0.003758534531605675,0.0037285295349811175 +/- 0.0012768957397677541,-0.018223711772098906 +/- 0.005186182824943418,-0.058860494344365355 +/- 0.004751737886656524
