,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,-0.012714914034386193 +/- 0.0024176275822200524,0.0005197920831667591 +/- 0.002560537808330323,-0.021551379448220654 +/- 0.003984181032710129,-0.0003598560575769127 +/- 0.0022930749234609466,-0.0008396641343462075 +/- 0.002448183848835129,0.0005997600959616767 +/- 0.0014663831124264023,0.0 +/- 0.0,0.006677329068372706 +/- 0.002054804503403375,0.007516993202718969 +/- 0.0018479360269158577,0.0017592962814874547 +/- 0.0015193922431027637,-0.004838064774090311 +/- 0.0015938529730503677,-0.00895641743302673 +/- 0.0017629274438263549,-0.013314674130347825 +/- 0.004147750496358536,0.0039184326269492645 +/- 0.0027458272232530143,0.000719712115153992 +/- 0.0023776199515903257,0.008876449420231958 +/- 0.0025838455691968762,-0.004278288684526133 +/- 0.0027180302917804706,-0.010155937624949984 +/- 0.002867720284212886,0.003958416633346717 +/- 0.0023481882223152385,-0.0027988804478208283 +/- 0.0017611127985242114,0.017672930827668985 +/- 0.003985585220112647,-0.0008796481407436496 +/- 0.0053008599501564125
