,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,-0.01673062164236381 +/- 0.002637427517642295,0.001036070606293149 +/- 0.0018566339836382083,-0.0025709900230238224 +/- 0.0031784786477174,0.0032617037605525588 +/- 0.0024101778583948226,-0.003798925556408317 +/- 0.0023179951359231007,-0.010590943975441313 +/- 0.002310040973644282,0.0 +/- 0.0,-0.005295471987720679 +/- 0.0026071047968477343,-0.012624712202609379 +/- 0.002769508914162108,-0.009554873369148153 +/- 0.001929745350833503,-0.006024558710667716 +/- 0.0023344529814666327,-0.0040675364543361625 +/- 0.001527225536617995,-0.016538756715272485 +/- 0.004302054934396367,-0.008825786646201095 +/- 0.0023341375787790525,-0.010552570990023024 +/- 0.0028574350254998333,-0.001304681504221039 +/- 0.004211249399330456,0.002379125095932444 +/- 0.0028858934270089244,-0.014466615502686131 +/- 0.0025282527106721396,-0.00897927858787415 +/- 0.002948483915932242,-0.01588641596316196 +/- 0.002482112299124514,0.01396776669224863 +/- 0.0037956294762481126,0.009439754412893298 +/- 0.006464908576716083
