,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_rms,hrv_min,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_pct_95,hrv_iqr,hrv_energy,hrv_svd_entropy,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_ptp,hrv_iqr_5_95,hrv_entropy
0,0.1253499222395023 +/- 0.006621524403526539,0.1253499222395023 +/- 0.006621524403526539,0.07515552099533435 +/- 0.006561553174026824,0.03938569206842922 +/- 0.008019233939199675,0.07581648522550545 +/- 0.005790416544675409,0.024533437013996885 +/- 0.004383133773984382,0.14965007776049766 +/- 0.01145674997472492,0.12091757387247277 +/- 0.00527110647903027,0.06776827371695175 +/- 0.007589221404363172,0.06854587869362362 +/- 0.007880423167415782,0.07426127527216174 +/- 0.0075311353112306485,-0.004121306376360845 +/- 0.0023662712371232933,-0.00031104199066874785 +/- 0.00403980566340919,-0.06100311041990671 +/- 0.007347132632256628,-0.029121306376360845 +/- 0.002854191625541674,-0.0034603421461897655 +/- 0.0013959038157866422,-0.011897356143079341 +/- 0.002186992396644686,-0.0005054432348367332 +/- 0.00024895506366381156,0.0 +/- 0.0,-0.008864696734059119 +/- 0.002408065718071842,-0.04595645412130639 +/- 0.004530174700973409,-0.08755832037325038 +/- 0.004172341656390754
