,hrv_iqr,hrv_max,hrv_pct_95,hrv_lineintegral,hrv_svd_entropy,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_perm_entropy,hrv_ptp,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_energy,hrv_std,hrv_entropy,hrv_rms,hrv_pct_5,hrv_min
0,-0.004737666405638208 +/- 0.0045170179834162156,-0.02098668754894283 +/- 0.004066015657242638,0.00011746280344557825 +/- 0.0039312522779869265,0.04001566170712608 +/- 0.007488196139628447,-0.0025450274079874546 +/- 0.005096827011052672,0.005716523101018012 +/- 0.002167322240109341,0.0028582615505090224 +/- 0.0007642608181653615,0.012372748629600638 +/- 0.0028622814224740644,0.003171495693030546 +/- 0.002942828100879172,-0.007165231010180117 +/- 0.0019891755357683122,-0.00019577133907594524 +/- 0.0005873140172278727,-0.0013703993735317166 +/- 0.0009630676488840001,-0.0024667188723570656 +/- 0.0009913068834120661,0.006891151135473772 +/- 0.0017527822463272755,0.0 +/- 0.0,-0.005364134690681277 +/- 0.0032573432945643306,-0.0023884103367267095 +/- 0.0023325561485679734,-0.005129209083790132 +/- 0.0017196704194203352,0.019812059514487078 +/- 0.0015083289181095118,0.006851996867658594 +/- 0.002580916757662803,0.021887235708692266 +/- 0.004876082051854923,-0.003758809710258404 +/- 0.005532263887605356
