,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,0.013268858800773654 +/- 0.0023724175019670317,-0.014932301740812415 +/- 0.0015780331183265727,0.021779497098645982 +/- 0.00386866537234065,-0.0003868471953578645 +/- 0.002762641558430526,-0.006963249516441039 +/- 0.002228991921220586,-0.001895551257253436 +/- 0.0012882650526380333,0.0 +/- 0.0,0.001044487427466101 +/- 0.0016141312220522446,-0.01117988394584144 +/- 0.002497786995335857,0.001237911025145011 +/- 0.0015931342577929673,-0.012572533849129607 +/- 0.0019050015090514728,-0.005106382978723445 +/- 0.0012330659536177347,-0.004951644100580299 +/- 0.0010058027079303384,0.0018568665377175497 +/- 0.0025118271691679447,0.007775628626692399 +/- 0.003178038591650424,0.026421663442940002 +/- 0.003964192922390229,-0.007852998065764071 +/- 0.0016141312220522427,-0.011489361702127698 +/- 0.001586073500967102,0.000696324951644045 +/- 0.0019481126981839968,0.004526112185686615 +/- 0.0011351180465084187,-0.0412765957446809 +/- 0.005517287338671158,0.022205029013539622 +/- 0.0038615024258314133
