,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_rms,hrv_min,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_pct_95,hrv_iqr,hrv_energy,hrv_svd_entropy,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_ptp,hrv_iqr_5_95,hrv_entropy
0,0.22936740678676165 +/- 0.006640497479743344,0.22936740678676165 +/- 0.006640497479743344,0.17720988688730627 +/- 0.004842290163988229,0.1571428571428572 +/- 0.008063727185169931,0.2599078341013825 +/- 0.0062172120516427775,0.09903644742354423 +/- 0.004322151780989996,0.27846669459572687 +/- 0.013110819789239185,0.21516547968160876 +/- 0.004755245454097258,0.2301633850020947 +/- 0.007331258602170886,0.022287390029325525 +/- 0.007785447829286848,0.10603267700041896 +/- 0.006846622690242367,0.21260997067448684 +/- 0.009961957513663694,0.01160452450775037 +/- 0.0020950984080519417,-0.004189359028068673 +/- 0.004512077760481344,0.0016338500209468255 +/- 0.0021965189323700676,0.0004189359028069162 +/- 0.001337973977601264,-0.003519061583577665 +/- 0.0014776030237577146,-4.189359028063944e-05 +/- 0.000847245430086165,0.0 +/- 0.0,0.07272727272727277 +/- 0.00875004574146807,0.21675743611227483 +/- 0.010805298239246449,-0.018768328445747773 +/- 0.002648258169967168
