,hrv_iqr,hrv_max,hrv_pct_95,hrv_lineintegral,hrv_svd_entropy,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_perm_entropy,hrv_ptp,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_energy,hrv_std,hrv_entropy,hrv_rms,hrv_pct_5,hrv_min
0,0.00480530240265119 +/- 0.0035692890188132567,-0.02232808616404308 +/- 0.005195331817323221,0.029204639602319803 +/- 0.0059520994347040165,0.0443661971830986 +/- 0.007971383917242392,0.06491300745650372 +/- 0.005613204950265657,-0.009320629660314828 +/- 0.0019452124079327089,-0.008036454018226979 +/- 0.0022323435932572406,0.0053024026512013215 +/- 0.004070627505066535,0.016238608119304054 +/- 0.0041292247868689735,-0.0076222038111019245 +/- 0.0015632114551875037,0.0071665285832643085 +/- 0.0015394286807010869,-0.01019055509527752 +/- 0.0016590707866197746,-0.004225352112676062 +/- 0.001896524132934467,-0.007456503728251862 +/- 0.003176518560510485,0.0 +/- 0.0,0.008326429163214577 +/- 0.004250659304005072,-0.0024440762220381052 +/- 0.001722503967381255,0.012386081193040587 +/- 0.00196452455698085,0.01010770505385251 +/- 0.0027615299606460657,0.002775476387738185 +/- 0.0007649621090563143,0.007125103562551793 +/- 0.005096456172072806,0.015907207953603987 +/- 0.006698055652496331
