,hrv_iqr,hrv_max,hrv_pct_95,hrv_lineintegral,hrv_svd_entropy,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_perm_entropy,hrv_ptp,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_energy,hrv_std,hrv_entropy,hrv_rms,hrv_pct_5,hrv_min
0,-0.020865345733926465 +/- 0.0024874333197298353,-0.021957137080469112 +/- 0.006113972703863487,-0.024585523655479245 +/- 0.0036652710695106077,0.029397492923574554 +/- 0.009848727365670348,-0.028669632025879542 +/- 0.004580071798773623,-0.004528912252325168 +/- 0.0011830763314458245,0.01912656692276583 +/- 0.0014585271974825512,-0.018439142741609415 +/- 0.001547199876240135,-0.0015365952284675077 +/- 0.0020602893979550516,0.000646987464617832 +/- 0.0017644499983236334,-0.0034371209057825203 +/- 0.0018015907327088717,-0.0007682976142338149 +/- 0.0004592728140558378,-0.0023048928427012562 +/- 0.0006778428877573801,-0.01014961585119294 +/- 0.0030013197758210317,0.0 +/- 0.0,-0.007278608976951118 +/- 0.0037060862878737257,-0.012252325111201046 +/- 0.0015349982123818908,-0.008815204205418559 +/- 0.0025304468818701264,0.05580266882329149 +/- 0.0018441980187612714,-0.008774767488879964 +/- 0.0020383474583305643,0.018803073190456866 +/- 0.00430323426077494,0.03356247472705211 +/- 0.006269647373494294
