,hrv_iqr,hrv_max,hrv_pct_95,hrv_lineintegral,hrv_svd_entropy,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_perm_entropy,hrv_ptp,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_energy,hrv_std,hrv_entropy,hrv_rms,hrv_pct_5,hrv_min
0,0.04195178849144637 +/- 0.004595276988913601,0.050933125972006235 +/- 0.0065913203196830165,-0.012363919129082402 +/- 0.007077486938091928,0.04930015552099535 +/- 0.005020823781448815,0.053965785381026456 +/- 0.006706814749642162,0.0031104199066874115 +/- 0.0009988516779677345,0.006454121306376359 +/- 0.0009233547501584734,0.003538102643856933 +/- 0.0008942457231726472,0.017807153965785406 +/- 0.001737037939633643,-0.007037325038880227 +/- 0.006123978612627876,0.002799377916018697 +/- 0.0010690300999119389,0.00042768273716955465 +/- 0.000705223839316394,-0.004548989113530322 +/- 0.0016315812798100415,0.019479004665629886 +/- 0.003098002039169718,0.0 +/- 0.0,-0.004432348367029526 +/- 0.003564282001980042,0.00668740279937795 +/- 0.0021210235920662178,0.0021384136858476066 +/- 0.0016334332455365532,0.004043545878693644 +/- 0.0013713213132619285,0.01609642301710733 +/- 0.0019764020259936074,0.02748833592534996 +/- 0.0028889359235240945,0.01870139968895802 +/- 0.007451326401407992
