,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_rms,hrv_min,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_pct_95,hrv_iqr,hrv_energy,hrv_svd_entropy,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_ptp,hrv_iqr_5_95,hrv_entropy
0,0.09890368050117468 +/- 0.006053609425242813,0.09890368050117468 +/- 0.006053609425242813,0.07451057165231015 +/- 0.004986753707411286,0.04870790916209872 +/- 0.0073672477213028425,0.04467501957713395 +/- 0.00686138745708236,0.08073610023492568 +/- 0.006085434853714303,0.027799530148786267 +/- 0.007316716445918902,0.03684416601409558 +/- 0.006338760347225643,0.06256851996867666 +/- 0.010139065503298052,0.02873923257635086 +/- 0.00299318948373005,0.051644479248238104 +/- 0.0048792250727123345,-0.003915426781519127 +/- 0.003784012350305259,0.03230227094753331 +/- 0.004013073698419978,0.008731401722787824 +/- 0.004391740679222385,0.006225528582615547 +/- 0.001674503115140423,-0.0027407987470633778 +/- 0.00259129085478065,0.000783085356303892 +/- 0.0005537249656903264,0.001331245105716561 +/- 0.0014246989348990161,0.0 +/- 0.0,0.016483946750195832 +/- 0.0022454895785340113,-0.009749412685982728 +/- 0.004189506656225521,0.009436178543461304 +/- 0.0019297136304387702
