,hrv_iqr,hrv_max,hrv_pct_95,hrv_lineintegral,hrv_svd_entropy,hrv_iqr_5_95,hrv_mean,hrv_sum,hrv_perm_entropy,hrv_ptp,hrv_n_below_mean,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_energy,hrv_std,hrv_entropy,hrv_rms,hrv_pct_5,hrv_min
0,0.003118752499000377 +/- 0.005175728468703545,-0.013434626149540174 +/- 0.004236040827876536,0.025029988004798075 +/- 0.0028227689075926202,0.05593762495001997 +/- 0.008128562640698063,0.08580567772890843 +/- 0.0037898426584798963,-0.01787285085965613 +/- 0.0034117863222697968,-0.016793282686925225 +/- 0.0018668720559662261,-0.005117952818872462 +/- 0.0011834185195480783,0.00919632147141145 +/- 0.0027931626064091135,0.011275489804078376 +/- 0.0022247785275079676,-0.00035985605757696824 +/- 0.0014017231621717935,-0.003998400639744127 +/- 0.001866872055966207,-0.0009596161535385894 +/- 0.0019522679913208847,0.022710915633746488 +/- 0.003363413169902142,0.0 +/- 0.0,0.009916033586565388 +/- 0.001359456217512988,0.02926829268292681 +/- 0.004451712326178893,-0.0072770891643342715 +/- 0.0026929161520164125,0.008516593362654933 +/- 0.0020933450800013653,-0.004838064774090378 +/- 0.0046300374482959,0.02215113954418233 +/- 0.0037601976634974075,0.011155537784886038 +/- 0.005798232404937104
