,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,-0.007595927956147252 +/- 0.004210494928353969,0.0002349256068911454 +/- 0.0023505608488337965,-0.01883320281910732 +/- 0.0022994591793306153,-0.000861393891934259 +/- 0.0016313756191072514,-0.007556773688332063 +/- 0.0023755381851397746,-0.0036413469068128923 +/- 0.001287336117679987,0.0 +/- 0.0,-0.004894283476899008 +/- 0.0015783589953599542,-0.006891151135473816 +/- 0.002102697193750595,-0.0001566170712608117 +/- 0.002181423379355382,0.006029757243539524 +/- 0.0021673222401093176,-0.00035238841033675695 +/- 0.0011408615727747581,0.002819107282693778 +/- 0.003160600794144181,-0.00649960845732187 +/- 0.001943566741737009,-0.0051292090837901875 +/- 0.002022802091321776,-0.02349256068911515 +/- 0.003639451852348387,-0.004306969459671151 +/- 0.002525374392575891,-0.0015270164447925062 +/- 0.002588034905193534,-0.013234142521534865 +/- 0.002949852498330046,-0.003993735317149616 +/- 0.0022682456316304063,-0.01409553641346909 +/- 0.004080318079910098,-0.05133124510571655 +/- 0.007250309012708473
