,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_rms,hrv_min,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_pct_95,hrv_iqr,hrv_energy,hrv_svd_entropy,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_ptp,hrv_iqr_5_95,hrv_entropy
0,0.23445894090560238 +/- 0.005558125267382929,0.23445894090560238 +/- 0.005558125267382929,0.20322333077513427 +/- 0.004926708778420266,0.11385264773599384 +/- 0.00450143088166166,0.17927858787413659 +/- 0.004907543293552796,0.16995395241749803 +/- 0.0075223776078343465,0.17068303914044508 +/- 0.0056833487587332684,0.14554873369148116 +/- 0.005592591111149394,0.09021488871834223 +/- 0.00911865190111078,0.02678434382194932 +/- 0.004447957062422742,0.08369148119723711 +/- 0.006362166920666869,0.12494244052187256 +/- 0.0045182459031573325,0.1170759785111281 +/- 0.0059705455206305325,0.014888718342286977 +/- 0.0037156464886907814,-0.0030698388334612914 +/- 0.0026640913212140818,0.004067536454336096 +/- 0.0017178073127858235,0.000575594781273936 +/- 0.001396797753123662,-0.0011128165771297494 +/- 0.001064115473819053,0.0 +/- 0.0,0.018994627782041397 +/- 0.0022391549441128384,0.11147352264006134 +/- 0.005635083034323289,-0.010130468150422156 +/- 0.0013962705601427694
