,hrv_sum,hrv_mean,hrv_max,hrv_n_below_mean,hrv_rms,hrv_min,hrv_lineintegral,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_pct_95,hrv_iqr,hrv_energy,hrv_svd_entropy,hrv_perm_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_ptp,hrv_iqr_5_95,hrv_entropy
0,0.23591344153141908 +/- 0.008515154325355991,0.23591344153141908 +/- 0.008515154325355991,0.18397836038285476 +/- 0.007163161225395561,0.061672908863920094 +/- 0.00459573456255633,-0.03316687473990846 +/- 0.008442852224366948,0.17103620474406991 +/- 0.01023923327724962,0.10228880565959217 +/- 0.006755943029073903,-0.088722430295464 +/- 0.0071953640437956,0.04506866416978776 +/- 0.006349609902727915,-0.014315439034540156 +/- 0.0016873187626061847,-0.09783603828547648 +/- 0.0074777945123405375,-0.002621722846441943 +/- 0.0067051259140866355,-0.11818560133166875 +/- 0.006600875591809688,-0.01269246774864754 +/- 0.003727938590755071,0.008156471077819371 +/- 0.0028297960882230737,0.0074906367041198355 +/- 0.0022332763820222755,0.0027881814398668216 +/- 0.0025453064807945225,0.0004993757802746468 +/- 0.002467576709175778,0.0 +/- 0.0,-0.015771951727007915 +/- 0.007126804687492625,0.00503537245110276 +/- 0.003658540633220922,0.016229712858926337 +/- 0.0015681601066514302
