,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,-0.004827299209321634 +/- 0.0039135473809434095,-0.01015397419891797 +/- 0.002767921622690949,0.022055763628797388 +/- 0.0035015703650374784,-0.006908031627132716 +/- 0.002539516654580491,-0.0004993757802746246 +/- 0.003238464662229482,-0.002913025384935464 +/- 0.0020723927753622503,0.0 +/- 0.0,-0.0031210986267165676 +/- 0.0024283136847099763,-0.00744902205576361 +/- 0.0022290073642683445,-0.003703703703703665 +/- 0.0019909902145494045,-0.012775697045359935 +/- 0.0030184249364608702,-0.0023304203079483553 +/- 0.001370127143833076,-0.008822305451518898 +/- 0.0036696475547313484,0.0009987515605493602 +/- 0.0033405962946965674,0.004203079483978411 +/- 0.002213414256674517,-0.017103620474406955 +/- 0.005689043587682187,-0.019101123595505587 +/- 0.001955888472742407,-0.01040366208905531 +/- 0.002779160691979036,-0.004785684560965409 +/- 0.0026921171851245714,0.0018726591760300005 +/- 0.0024777321092974173,0.011985018726591811 +/- 0.003817676218453514,0.032709113607990045 +/- 0.005751861021446855
