,hrv_pct_95,hrv_mean,hrv_max,hrv_perm_entropy,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_kurtosis,hrv_skewness,hrv_n_above_mean,hrv_energy,hrv_peaks,hrv_min,hrv_std,hrv_iqr,hrv_ptp,hrv_rms,hrv_pct_5,hrv_iqr_5_95,hrv_entropy,hrv_svd_entropy,hrv_lineintegral
0,0.01323283082077048 +/- 0.003223095712712529,0.004773869346733639 +/- 0.002070218943770226,0.0028894472361808863 +/- 0.0028675156307822287,0.0011725293132327952 +/- 0.001842546063651584,0.00037688442211052385 +/- 0.0020807802761817072,0.00016750418760466123 +/- 0.0014287036942405402,0.0 +/- 0.0,-0.00016750418760470566 +/- 0.001428703694240522,-0.00020938023450588482 +/- 0.0025282175624997644,-0.00041876046901174747 +/- 0.0011079360599097992,-0.001298157453936377 +/- 0.0019231092970192732,-0.0013819095477387243 +/- 0.0007956448911222765,-0.0026800670016750793 +/- 0.002656407290980537,-0.003224455611390309 +/- 0.001928572686711811,-0.006700167504187638 +/- 0.0030601048419506005,-0.006742043551088794 +/- 0.0018955561637782664,-0.007621440536013413 +/- 0.0022221941643922392,-0.00891959798994978 +/- 0.0020858307211745987,-0.009296482412060325 +/- 0.0014237855946398709,-0.009505862646566166 +/- 0.002491888701308515,-0.010092127303182596 +/- 0.002975557608624869,-0.013190954773869367 +/- 0.005184011056591265
