,accz_mean,accx_sum,accz_sum,accy_pct_5,accz_energy,accy_rms,accy_pct_95,accz_pct_5,accy_max,accz_rms,accz_pct_95,accy_energy,accz_min,scl_iqr,accx_mean,scl_svd_entropy,bvp_perm_entropy,accy_n_sign_changes,scl_min,accx_rms,accx_pct_95,accx_svd_entropy,accx_perm_entropy,accz_std,scl_perm_entropy,bvp_n_below_mean,accx_max,accx_n_sign_changes,scl_pct_5,bvp_min,hrv_lineintegral,accx_peaks,scl_n_sign_changes,scl_mean,scl_sum,scl_lineintegral,accy_skewness,bvp_pct_5,accx_iqr_5_95,accx_lineintegral,accz_kurtosis,bvp_iqr_5_95,accx_iqr,accx_std,accy_std,accy_perm_entropy,accz_svd_entropy,scr_iqr,scl_max,accy_iqr_5_95,accz_skewness,accz_peaks,hrv_perm_entropy,hrv_entropy,scr_std,accy_n_above_mean,accx_min,accx_pct_5,accz_iqr,scl_n_below_mean,bvp_max,scr_kurtosis,scr_svd_entropy,accy_n_below_mean,hrv_std,accy_ptp,accx_skewness,accy_lineintegral,scl_skewness,hrv_ptp,scl_n_above_mean,scr_mean,scl_kurtosis,accx_kurtosis,hrv_n_below_mean,bvp_kurtosis,scr_n_above_mean,accy_peaks,bvp_n_above_mean,hrv_kurtosis,accz_n_above_mean,scr_pct_5,scl_ptp,scr_entropy,accz_perm_entropy,scr_sum,accz_ptp,scr_min,scl_peaks,hrv_n_sign_changes,scr_n_sign_changes,bvp_entropy,scr_peaks,accz_lineintegral,bvp_sum,accx_n_below_mean,hrv_skewness,bvp_mean,hrv_peaks,hrv_svd_entropy,scr_perm_entropy,hrv_iqr,accz_entropy,hrv_n_above_mean,accz_n_below_mean,scr_skewness,scr_rms,accz_n_sign_changes,bvp_lineintegral,accy_entropy,scr_n_below_mean,accz_max,scr_max,hrv_iqr_5_95,scr_energy,accy_iqr,scr_ptp,accx_ptp,bvp_skewness,bvp_ptp,accy_kurtosis,accx_n_above_mean,scr_pct_95,bvp_n_sign_changes,bvp_std,accx_entropy,scr_iqr_5_95,accy_min,hrv_min,accz_iqr_5_95,scl_entropy,accx_energy,accy_sum,scr_lineintegral,accy_mean,hrv_sum,scl_std,accy_svd_entropy,scl_iqr_5_95,bvp_svd_entropy,bvp_rms,bvp_pct_95,bvp_energy,scl_rms,bvp_peaks,hrv_max,scl_energy,bvp_iqr,hrv_mean,scl_pct_95,hrv_pct_95,hrv_energy,hrv_pct_5,hrv_rms
0,-0.0007660977501939614 +/- 0.0010184158833561568,-0.003985647788983715 +/- 0.0009779039927039703,-0.0022885958107060067 +/- 0.0005869955760442985,-0.0011346004654771314 +/- 0.0009511898404347391,-0.0024922420480993244 +/- 0.0006885182311869637,0.00016485647788980762 +/- 0.0008409978586413389,-0.004121411947245956 +/- 0.0017020319263171034,-0.0015418929402637894 +/- 0.0006822064521707309,0.002763770364623719 +/- 0.0008174084760623329,-0.0027734678044996188 +/- 0.0005996751293149884,-0.0038692785104732395 +/- 0.0009101655653492948,0.0018910007757951708 +/- 0.0014714886448306346,0.0017552366175329404 +/- 0.0008721767661674803,-0.0015031031807602902 +/- 0.0009212567882079284,-0.0069627618308766735 +/- 0.001247016866227956,9.697439875877566e-06 +/- 0.0006031932327418115,0.0017358417377811963 +/- 0.0007665886025590114,0.0007660977501939392 +/- 0.0014142644712248345,-0.00460628394103958 +/- 0.0012800987958149963,0.0034522885958107154 +/- 0.0006859867798226408,-0.00390806826997675 +/- 0.001461742305764277,1.9394879751710725e-05 +/- 0.00041777849551082004,0.0004557796741659903 +/- 0.0008067547298600764,0.002172226532195487 +/- 0.0007451269477229765,0.003840186190845596 +/- 0.0007564003103180827,0.001076415826221866 +/- 0.0004557796741660115,-0.0008727695888285702 +/- 0.0010077875141013613,0.0027443754848719857 +/- 0.0005382734323653388,-6.788207913113186e-05 +/- 0.0009200310329851171,0.0060705973622963375 +/- 0.001031946128349358,-0.0016582622187742758 +/- 0.0004055570920544386,0.0006885182311869408 +/- 0.0007197695699772386,-0.000203646237393329 +/- 0.00010124424465583905,-0.006002715283165272 +/- 0.0015169288325549756,-0.01123933281613656 +/- 0.001400231070826322,0.0006594259115593415 +/- 0.0005533492093749744,0.0014061287820015145 +/- 0.00026111155969427374,0.004431730023273827 +/- 0.0010579102457578923,0.0016970519782777082 +/- 0.0006651765182173256,-0.0011830876648564969 +/- 0.0005815230547154818,-0.0003685027152831699 +/- 0.0003970032872470638,0.005178432893716045 +/- 0.0014200707919305839,0.0002715283165244164 +/- 0.0005430566330488824,0.001318851823118694 +/- 0.0009463826919128016,0.0009697439875872571 +/- 0.0008982572674095667,0.0010667183863459773 +/- 0.0007112925066288473,-0.003626842513576434 +/- 0.0010835126240080189,0.0022401086113265968 +/- 0.0008072208600332421,0.001600077579518988 +/- 0.0013269910961407896,0.0022498060512024633 +/- 0.0008485121355402302,-8.7276958882887e-05 +/- 0.00021878421591695497,6.788207913108746e-05 +/- 0.0005721489526764914,4.8487199379343424e-05 +/- 0.0003860750433939825,0.001541892940263745 +/- 0.0006380443812876624,4.848719937935453e-05 +/- 0.0005351194593220112,0.0003394103956555261 +/- 0.00037620567768174753,-9.697439875875347e-05 +/- 0.0007913966548915071,0.004625678820791279 +/- 0.001115036921842711,-0.0004266873545384242 +/- 0.0006257667108185337,0.0004363847944142685 +/- 0.00015786288398079247,0.0002909231962761605 +/- 0.0009392009319474951,0.001541892940263745 +/- 0.0007990243233170826,0.0023661753297129495 +/- 0.0004448155524119636,-0.0003782001551590697 +/- 0.0002825601684316044,0.001784328937160573 +/- 0.0005471968960304863,-0.005401474010861151 +/- 0.0008353881518340369,-0.00034910783553142587 +/- 0.0005917822460198741,-0.0005624515128006546 +/- 0.0006145453653124463,0.0015903801396431327 +/- 0.00039079599844085597,-0.0021334367726920213 +/- 0.00036284497544357744,0.00020364623739329568 +/- 0.0002313200240860456,0.0006400310318075975 +/- 0.00032221194192854583,7.757951900695392e-05 +/- 0.00021597224060628095,0.0012412723041116847 +/- 0.000516428508754644,0.00027152831652443865 +/- 0.0001668410641396966,-0.002812257564003118 +/- 0.001030851998907556,0.00012606671838631954 +/- 0.0003999532705062148,-0.004160201706749434 +/- 0.000535470818164396,0.0005721489526764878 +/- 0.0007726979484818297,-0.0003782001551590586 +/- 0.00016485647788985007,0.0009018619084561474 +/- 0.0004069459902706991,-0.00039759503491079153 +/- 0.00021444282765221,0.0047614429790535095 +/- 0.0008222262494659142,9.697439875870906e-05 +/- 0.00015023209256040016,0.0007564003103180394 +/- 0.0004746795287246069,-0.00030062063615206026 +/- 0.0006612061262114415,-0.0005236617532971555 +/- 0.0004948545702937793,9.697439875870906e-05 +/- 9.697439875873127e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.697439875866465e-06 +/- 2.9092319627599394e-05,0.0012800620636151728 +/- 0.0006559943570709063,-7.757951900699833e-05 +/- 0.00011309061083873241,-0.00032971295577968187 +/- 0.0005225831491585402,-0.00015515903801398555 +/- 0.00023832827244848394,-0.0003200155159038154 +/- 0.0001304657103090746,0.00015515903801396335 +/- 0.00023434922369268643,-0.001280062063615217 +/- 0.0009187524656576344,0.00039759503491079153 +/- 0.00023931269742538924,0.000543056633048844 +/- 0.0006332361410905371,0.0018813033359193153 +/- 0.00044481555241191806,-0.0003200155159037932 +/- 0.00017907472180585273,0.0006691233514351969 +/- 0.00026891824328668414,0.00022304111714505082 +/- 0.0003904348746935094,-0.0001745539177657185 +/- 0.0008660633654680405,0.0009018619084561364 +/- 0.0007139976778200175,0.0031516679596586437 +/- 0.0012623444711237876,-0.001629169899146643 +/- 0.0007458838061687132,-5.81846392552432e-05 +/- 0.000559097568091525,-0.0015224980605120452 +/- 0.0011014601346511469,-0.0006885182311869742 +/- 0.0005857927971504741,0.0013867339022497704 +/- 0.0007073815447958548,0.0005430566330488551 +/- 0.00034477092386792877,0.0016485647788983537 +/- 0.0005364358683452214,0.00040729247478664686 +/- 0.0002701394157716015,0.00017455391776568518 +/- 0.0005943193733919469,-0.0017261442979053742 +/- 0.0005465090303958683,0.006642746314972825 +/- 0.0008837448867823393,-0.002104344453064433 +/- 0.000683033035412754,0.0005818463925523542 +/- 0.0005094618129000706,0.0014061287820015145 +/- 0.00042325742518997743,0.0014255236617532695 +/- 0.0007586968577994055,0.003917765709852583 +/- 0.0008643242806500083,0.0012994569433669278 +/- 0.00029794979627107847,0.00011636927851045309 +/- 0.0004375684318339069,-0.009697439875872793 +/- 0.000941201362183931,0.013770364623739307 +/- 0.0010021730552958808,0.0016097750193948546 +/- 0.0004714990605563553,0.003355314197051962 +/- 0.0008719071680756143,-0.0006788207913111189 +/- 0.0009230414301234054,0.0013673390224980264 +/- 0.0013057018520741437,-0.0005236617532971332 +/- 0.0005171563858019199,0.0004266873545383909 +/- 0.001416755808204019,0.006439100077579496 +/- 0.0010482210331165293,0.005769976726144288 +/- 0.0007089750475730664,-0.009387121799844855 +/- 0.000800611615226937,0.004722653219550033 +/- 0.0006462454259715463,0.003452288595810682 +/- 0.0013919795861907,0.0001745539177656963 +/- 0.0011562341784940961,0.003655934833204033 +/- 0.0009251276320974664,0.003064391000775768 +/- 0.0012895772079037457,0.002880139643134172 +/- 0.0016411609860481258,-0.0060124127230411495 +/- 0.0008531542842483487,-0.003054693560899935 +/- 0.0014489480990577965,-0.003675329712955799 +/- 0.001117900747026522,0.003384406516679561 +/- 0.0012639823332401704,0.0027734678044996075 +/- 0.0010571543890544525,-0.00444142746314975 +/- 0.0017684472149037647,0.005643910007757924 +/- 0.0010735727310394246,0.001968580294802158 +/- 0.0005962939930040162,0.009435608999224177 +/- 0.0011133488776958788,0.01496314972847167 +/- 0.0008090826952527377
