,bvp_n_above_mean,accz_energy,hrv_min,scl_n_sign_changes,bvp_n_sign_changes,hrv_max,accz_sum,accz_mean,accz_peaks,bvp_lineintegral,accz_svd_entropy,accy_rms,accx_sum,accx_mean,accx_pct_5,accy_std,accz_max,bvp_peaks,bvp_min,accz_lineintegral,accz_pct_95,accz_std,scl_pct_5,accx_pct_95,accz_n_sign_changes,scl_pct_95,bvp_iqr,accx_lineintegral,accx_peaks,accx_n_sign_changes,hrv_entropy,accx_entropy,accy_ptp,bvp_perm_entropy,bvp_skewness,accx_n_below_mean,accx_std,scl_n_above_mean,scl_n_below_mean,hrv_ptp,accx_iqr,scr_kurtosis,scr_rms,scl_std,accy_kurtosis,bvp_ptp,hrv_svd_entropy,scl_lineintegral,accz_ptp,hrv_std,scr_n_above_mean,accx_kurtosis,scr_n_below_mean,scl_kurtosis,hrv_peaks,bvp_mean,bvp_sum,scl_energy,hrv_n_sign_changes,scr_pct_5,scl_peaks,bvp_entropy,scr_peaks,accz_skewness,scr_energy,scr_iqr,accx_n_above_mean,hrv_kurtosis,scr_mean,scr_sum,scr_ptp,scr_max,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,accx_svd_entropy,hrv_skewness,scr_min,scl_sum,scl_mean,bvp_kurtosis,scl_iqr,accy_n_below_mean,accy_skewness,scl_ptp,accx_iqr_5_95,scl_skewness,hrv_iqr_5_95,accx_skewness,scr_entropy,accy_min,scr_skewness,scr_perm_entropy,accz_n_below_mean,accy_peaks,accx_perm_entropy,scr_n_sign_changes,scr_std,accy_mean,accy_sum,hrv_iqr,accy_iqr,accz_kurtosis,bvp_svd_entropy,scr_lineintegral,accx_min,accz_perm_entropy,accz_n_above_mean,accy_perm_entropy,accy_iqr_5_95,bvp_energy,accy_n_sign_changes,accy_n_above_mean,hrv_lineintegral,scl_rms,accz_min,hrv_perm_entropy,scl_max,accy_pct_5,accx_ptp,hrv_n_below_mean,scl_min,accy_max,accz_iqr,accz_entropy,scr_svd_entropy,bvp_max,accy_entropy,accy_lineintegral,accz_iqr_5_95,bvp_pct_95,scl_perm_entropy,accx_max,hrv_n_above_mean,bvp_iqr_5_95,hrv_pct_95,hrv_rms,bvp_pct_5,accx_energy,scl_entropy,bvp_std,scl_svd_entropy,hrv_pct_5,accz_pct_5,accx_rms,accy_pct_95,hrv_energy,hrv_sum,hrv_mean,accy_svd_entropy,bvp_rms,accy_energy,accz_rms,bvp_n_below_mean
0,-0.06881377551020407 +/- 0.004327969143817162,-0.02166545189504373 +/- 0.004052774715430437,0.019460641399416917 +/- 0.0020007255439228482,-0.004254737609329445 +/- 0.001932711291595061,0.026630830903790086 +/- 0.0017151767671570606,-0.01840379008746355 +/- 0.001760528493847938,-0.004619169096209913 +/- 0.001019472251447734,-0.0028881195335276944 +/- 0.0016298126208374565,-0.016827623906705537 +/- 0.002490779907642878,0.02964650145772595 +/- 0.0024389698078355884,0.03038447521865889 +/- 0.0030937126398321475,-0.008965014577259473 +/- 0.0023692251252768427,0.0020590379008746384 +/- 0.0009695179004681633,0.002851676384839663 +/- 0.0008833705732271085,-0.008327259475218663 +/- 0.0012129328892596738,-0.000838192419825079 +/- 0.0010192686786404531,-0.010067419825072888 +/- 0.0011597928293847536,0.007470845481049576 +/- 0.001168172042625691,0.026047740524781343 +/- 0.002261036003998958,-0.029282069970845474 +/- 0.0030055104627106435,-0.00735240524781341 +/- 0.0017248286638831068,0.007069970845481055 +/- 0.002093975248042913,-0.002523688046647232 +/- 0.002284628664706423,-0.012472667638483958 +/- 0.0012745011106259066,-0.0006741982507288524 +/- 0.0001831245557784243,-0.005876457725947526 +/- 0.0018076361980526297,0.021537900874635574 +/- 0.002560179828968564,-0.0025601311953352746 +/- 0.002300703774258629,-0.024043367346938772 +/- 0.003352831572663597,-0.0012663994169096193 +/- 0.000700346393621628,0.002614795918367352 +/- 0.0013617807975911424,0.0010295189504373192 +/- 0.0006044099231276236,-0.01791180758017492 +/- 0.00248549220596649,0.00013666180758017954 +/- 0.000648403912123112,-0.005092930029154524 +/- 0.0016772016405979125,-0.006213556851311958 +/- 0.0009271540986303607,-0.011206268221574334 +/- 0.0019493678348821706,-0.002150145772594758 +/- 0.0008069092501998827,-0.0011935131195335235 +/- 0.0007132646693166776,-0.005147594752186596 +/- 0.0018322651507997932,0.0003370991253644429 +/- 0.000248007609125668,-0.003298104956268216 +/- 0.000850578718439058,0.0005830903790087549 +/- 0.0033658656170296917,0.004391399416909631 +/- 0.0033170773346752522,-0.0005466472303207071 +/- 0.00020372339445150095,-0.018103134110787168 +/- 0.0018520014111253478,-0.0019405976676384884 +/- 0.0009056415749249702,0.0029974489795918436 +/- 0.002830054534522163,0.010860058309037902 +/- 0.0016729151887061497,0.02419825072886298 +/- 0.003074320349873667,-0.0010932944606413975 +/- 0.0007869104548720602,-0.0002551020408163351 +/- 0.00014577259475219152,-0.00047376093294461684 +/- 0.00021482919319517572,0.0 +/- 0.00014690702894130508,0.0015397230320699673 +/- 0.00035391626456916336,-8.199708454810773e-05 +/- 7.567988213300251e-05,-8.199708454810773e-05 +/- 0.00010347865061589769,-0.0059584548104956335 +/- 0.0006341003149163735,0.0 +/- 0.0,-0.0009293002915451876 +/- 0.00047130164564057424,-0.0010750728862973734 +/- 0.0005102040816326471,0.0 +/- 0.0,0.001530612244897972 +/- 0.0021209943844967016,-0.002605685131195329 +/- 0.0006018638689837365,0.0033254373177842578 +/- 0.0021082172527381424,0.000428206997084557 +/- 0.0016287937012787286,8.199708454811327e-05 +/- 0.0009384110787171956,-0.00020043731778425223 +/- 0.00039250472355207325,-0.05775327988338193 +/- 0.0017780979735036624,-0.04128097667638484 +/- 0.0012983750801397913,0.002860787172011664 +/- 0.0028606130752395877,0.0006195335276968028 +/- 0.0019729850850785944,-0.02171100583090378 +/- 0.0015989626160634954,-0.002605685131195329 +/- 0.0009574566075378661,-0.0007653061224489721 +/- 0.00031083677312739657,-0.016936953352769672 +/- 0.0010729475087312625,-9.110787172011414e-05 +/- 0.0007687690637656333,0.00022776967930029923 +/- 0.00017876655311907112,-0.003015670553935862 +/- 0.0009774053157536608,-0.00038265306122449715 +/- 0.00019455317514633722,0.00036443148688046766 +/- 0.0013309235482744197,-0.018075801749271127 +/- 0.0013084054716484056,-0.0014121720116617997 +/- 0.0008722121583196995,0.0004919825072886352 +/- 0.000623540037619123,-0.046273688046647235 +/- 0.001967360522550445,-0.0012755102040816313 +/- 0.002862585551990591,-0.00080174927113702 +/- 0.00031508047495972717,-0.015278790087463556 +/- 0.0029768860995633404,0.0018677113702624038 +/- 0.0008760105961415025,-0.0007744169096209896 +/- 0.0006747520576270249,-0.009575437317784258 +/- 0.0015761661807580129,-0.0009748542274052363 +/- 0.0007546570112929543,0.0004099854227405275 +/- 0.0005649422739769569,-0.005165816326530609 +/- 0.0010515364120119038,-8.199708454809663e-05 +/- 0.0011375356865917516,-0.0030794460641399403 +/- 0.003483562820631511,-0.0024599125364431484 +/- 0.000958149914368424,-0.05092018950437317 +/- 0.0023290315662652383,0.003899416909620995 +/- 0.0016941165159139128,0.010841836734693883 +/- 0.002343084747291227,-0.006313775510204072 +/- 0.0010324174219751864,0.0006468658892128387 +/- 0.00042820699708454745,0.0002459912536443232 +/- 0.0003757578467073975,-0.011470481049562675 +/- 0.001969890402747626,-0.05345298833819241 +/- 0.0020188361381061047,-0.0016217201166180695 +/- 0.0011870624981707293,-0.004828717201166177 +/- 0.001921058679752808,0.002268586005830908 +/- 0.0011727462437823325,0.00027332361516035355 +/- 0.0003621466274480994,-0.003179664723032066 +/- 0.00108831012751426,-0.007552842565597661 +/- 0.0013992994609515598,0.0025965743440233223 +/- 0.000509308486128772,-0.002496355685131191 +/- 0.0005977120796959416,0.01281887755102042 +/- 0.001583836390126924,-0.02161989795918367 +/- 0.001957462748155311,-0.021465014577259477 +/- 0.002506774771060235,-0.0029701166180758076 +/- 0.0011197005463365283,0.0008655247813411093 +/- 0.001670656051466137,-0.004473396501457722 +/- 0.0013110989382519866,-0.0019588192419825014 +/- 0.0011285981863372362,-0.008190597667638484 +/- 0.0026132081911744366,-0.05093841107871718 +/- 0.0024593894541573556,-0.005685131195335274 +/- 0.0007765042183914834,-0.0007744169096209896 +/- 0.00034150263873889585,-0.0054664723032069925 +/- 0.0006455171131165562,-0.01752915451895043 +/- 0.002405040741152647,-0.01938775510204081 +/- 0.0018133899860968941,0.0014577259475218763 +/- 0.0008945289875097317,-0.0012390670553935833 +/- 0.00041591516802161826,-0.014531705539358602 +/- 0.0015142829936766258,0.008190597667638489 +/- 0.0014379177605269985,-0.002951895043731767 +/- 0.0012346377271490474,0.006168002915451898 +/- 0.0010186577161215972,0.0019952623906705548 +/- 0.004341641407381043,0.01350218658892129 +/- 0.0018447038062707505,-0.02755102040816327 +/- 0.0019085740069346997,0.05514759475218659 +/- 0.003260350914151592,-0.04962645772594752 +/- 0.001651064684096837,-0.06654518950437319 +/- 0.004725364024514391,8.199708454811327e-05 +/- 0.0008143331457565195,-0.07975583090379008 +/- 0.003034097319250329,-0.0006013119533527733 +/- 0.001513707319674934,0.0007744169096209896 +/- 0.0005424553807071446,0.0006104227405247797 +/- 0.0008498464917960233,0.004692055393586009 +/- 0.0026588049400137147,-0.02611151603498541 +/- 0.002622957493517731,-0.06368440233236151 +/- 0.003360633365917153,-0.10149416909620992 +/- 0.004109358921084021,-0.10159438775510203 +/- 0.004095083473064945,0.01661807580174927 +/- 0.002895510793976504,0.017911807580174938 +/- 0.003075130241180194,-0.00662354227405248 +/- 0.00240981612395752,-0.020872813411078717 +/- 0.003122342663997854,0.003744533527696803 +/- 0.004204694907539028
