,hrv_min,scl_std,bvp_iqr,hrv_rms,bvp_pct_95,accy_mean,accy_pct_5,bvp_ptp,scl_lineintegral,bvp_skewness,scr_svd_entropy,accz_n_above_mean,bvp_lineintegral,scr_max,hrv_max,accx_energy,bvp_perm_entropy,scl_perm_entropy,accy_svd_entropy,accy_rms,scl_pct_95,accx_perm_entropy,scl_iqr,bvp_n_sign_changes,accz_sum,scr_lineintegral,bvp_n_below_mean,accx_pct_95,hrv_std,accy_peaks,scl_skewness,accx_skewness,accz_pct_95,accz_pct_5,accz_peaks,accx_mean,scl_iqr_5_95,accz_perm_entropy,accz_max,accy_entropy,accz_lineintegral,accx_rms,hrv_skewness,accz_iqr,accx_iqr_5_95,bvp_n_above_mean,scr_skewness,accy_skewness,hrv_n_above_mean,hrv_svd_entropy,hrv_perm_entropy,bvp_iqr_5_95,scl_min,hrv_n_sign_changes,hrv_kurtosis,accz_entropy,hrv_mean,hrv_peaks,bvp_energy,scr_mean,scr_sum,bvp_entropy,scl_mean,scl_peaks,scl_pct_5,scl_n_above_mean,scr_min,scr_ptp,scl_n_below_mean,scr_peaks,scl_n_sign_changes,scr_std,scr_n_below_mean,scr_n_above_mean,scr_iqr_5_95,scr_pct_5,scr_n_sign_changes,scr_iqr,scr_pct_95,scr_entropy,accx_lineintegral,accx_ptp,accy_iqr_5_95,scr_perm_entropy,accx_entropy,accx_n_below_mean,accz_ptp,accz_energy,accz_rms,accz_n_below_mean,accy_ptp,accz_n_sign_changes,bvp_mean,accz_iqr_5_95,accy_n_below_mean,accx_n_sign_changes,scr_rms,accx_n_above_mean,accx_kurtosis,bvp_min,scl_entropy,accy_n_above_mean,hrv_n_below_mean,accy_min,hrv_iqr,scl_kurtosis,bvp_sum,hrv_entropy,accz_min,accz_skewness,accy_energy,scr_energy,hrv_ptp,scl_ptp,hrv_iqr_5_95,accy_std,accx_std,accy_lineintegral,accx_sum,accy_kurtosis,accx_peaks,accz_std,accz_svd_entropy,accx_pct_5,accy_perm_entropy,accx_max,hrv_pct_95,scr_kurtosis,hrv_energy,scl_energy,hrv_lineintegral,bvp_peaks,bvp_std,hrv_sum,scl_sum,accy_pct_95,hrv_pct_5,bvp_pct_5,bvp_svd_entropy,accy_sum,accx_iqr,scl_svd_entropy,accz_kurtosis,bvp_kurtosis,accy_iqr,accx_min,accx_svd_entropy,bvp_max,bvp_rms,accy_n_sign_changes,scl_max,accz_mean,accy_max,scl_rms
0,1.319957761346524e-05 +/- 0.0013059579643221434,0.0001055966209080772 +/- 5.27983104540386e-05,-0.03654963041182687 +/- 0.001464439450608345,0.0 +/- 0.0,0.00026399155227027073 +/- 0.00010224348854823322,0.0 +/- 0.0,0.015060718057022138 +/- 0.0012707978607966498,0.0011483632523758835 +/- 0.0012606114918274202,0.0005279831045406191 +/- 0.0002951515281810692,-0.003128299894403419 +/- 0.00027719112988384064,0.0 +/- 0.0,0.0 +/- 0.0,0.0002111932418161988 +/- 0.0005015839493136138,0.0 +/- 0.0,0.040562302006335746 +/- 0.003188210358450776,0.0018743400211192918 +/- 0.0010720137541840962,-2.639915522707481e-05 +/- 0.0018878626376748813,-0.005319429778247143 +/- 0.0011431931585097399,0.00562302006335792 +/- 0.0012786569206243207,0.009173706441393847 +/- 0.0004947641186375623,-0.0014651531151003484 +/- 0.00023941865294637753,-0.0012407602956705731 +/- 0.0006363236955224031,-0.0031942977824710116 +/- 0.0003276049008973278,0.02637275607180566 +/- 0.0032918592775669207,-0.00014519535374872826 +/- 0.0002669449368552842,0.0001847940865891906 +/- 0.00021446775091436027,-0.0007391763463569512 +/- 0.00047297974834130353,-0.026425554382259818 +/- 0.0020335918872830686,-0.0030095036958817877 +/- 0.000358095564050973,1.319957761350965e-05 +/- 3.959873284052895e-05,0.0 +/- 0.0,-0.00039598732840552265 +/- 0.0001561795085295525,-0.0027191129883844312 +/- 0.0005575161584462218,0.0007919746568109231 +/- 0.0004046913863980021,0.004408658922914421 +/- 0.0007137542679300829,-0.007286166842661079 +/- 0.00037240591287398015,-0.00014519535374871718 +/- 0.00012452456615704916,0.024775607180570182 +/- 0.0011107270056183542,0.00022439281942976397 +/- 0.000243745846259496,-0.0005939809926082673 +/- 0.00030814724207835366,0.001451953537486772 +/- 0.0004337823845077828,3.9598732840517846e-05 +/- 0.0002364898741706493,-0.0005015839493136664 +/- 0.00019399337984026777,0.0 +/- 0.0,0.000488384371700068 +/- 0.0003444558698706391,0.00011879619852159796 +/- 7.108190083333529e-05,0.0 +/- 0.0,-2.6399155227041503e-05 +/- 5.2798310454083006e-05,0.0 +/- 0.0,-0.008276135163674814 +/- 0.0011247558285518865,0.0 +/- 0.0,-0.0019403379091869732 +/- 0.00031816184776120273,-0.0017951425554382672 +/- 0.00024481569417888837,0.0 +/- 0.0,0.0001847940865891906 +/- 8.755609267042277e-05,0.0020987328405490334 +/- 0.000216489169309089,5.27983104540386e-05 +/- 6.46644599467247e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004712249208025298 +/- 0.0004005805413277096,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009741288278775118 +/- 0.0012379486893023522,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009107708553326765 +/- 0.00023202740009566864,0.0 +/- 0.0,-0.0018347412882788294 +/- 0.00023202740009567054,0.0 +/- 0.0,0.0 +/- 0.0,-0.001016367476240798 +/- 0.0003012859612067858,-0.002996304118268256 +/- 0.0010276191195434054,-0.0011351636747624517 +/- 0.0005050455773418418,-2.6399155227041503e-05 +/- 5.2798310454083006e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.008447729672650417 +/- 0.000828529821883601,0.0 +/- 0.0,6.599788806754825e-05 +/- 6.599788806754825e-05,0.0 +/- 0.0,-0.0015311510031679521 +/- 0.00043857570553952114,-9.239704329463416e-05 +/- 0.00011879619852165839,0.0 +/- 0.0,-0.0011219640971489309 +/- 0.0006113271476720979,0.00030359028511082185 +/- 0.00048336413473074676,-0.019152587117212294 +/- 0.0012694261010479477,0.0 +/- 0.0,0.0 +/- 0.0,0.0005939809926081785 +/- 0.00021487355591473344,0.0 +/- 0.0,0.0003827877507919242 +/- 0.00014991838294087795,0.0001055966209080772 +/- 0.0005531237286102624,-0.00011879619852168677 +/- 9.239704329464527e-05,-0.002956705385427727 +/- 0.000772372694737471,-0.00436906019007397 +/- 0.0005392475769750537,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00046198521647303756 +/- 0.0006965826188996125,0.0012539598732840052 +/- 0.0004505292546429749,0.0010559662090812716 +/- 0.00024338818525060076,0.0 +/- 0.0,-0.00010559662090816601 +/- 5.279831045408301e-05,0.0006203801478352311 +/- 0.00026432133572466295,0.0 +/- 0.0,-0.0007919746568110231 +/- 0.0009239704329461528,0.0005807814149946799 +/- 0.0001790477820254877,-0.008315733896515364 +/- 0.0008854545845432208,-0.005398627243928244 +/- 0.0007407068556810024,0.00035638859556490486 +/- 0.00028340695028490864,-0.0011351636747624517 +/- 0.0003243982504605196,0.008975712777191103 +/- 0.0004831838758638657,-0.0005939809926082784 +/- 0.000622622830785148,-0.0005807814149947577 +/- 0.00010559662090811883,-0.0005543822597677495 +/- 0.00027561527214650547,0.00102956705385423 +/- 0.0006647137440345328,0.0021251319957760863 +/- 0.0002603363638241244,0.0 +/- 0.0,0.001715945089757065 +/- 0.0003779783807623167,0.020485744456177356 +/- 0.0006853619316656327,0.0035242872228088197 +/- 0.0006705853112925353,-0.004963041182682193 +/- 0.0013770645571008506,-0.0019403379091869621 +/- 0.00023648987417065488,0.0 +/- 0.0,0.004725448785638797 +/- 0.0019929176716058416,-0.004633051742344285 +/- 0.0006819214019582558,0.00805174234424495 +/- 0.0006909320131099562,-0.012935586061246085 +/- 0.0015096070174758101,0.012499999999999956 +/- 0.002923073210236638,0.006190601900739135 +/- 0.001377380825577747,-0.00106916578669487 +/- 0.0002977960446852765,0.0 +/- 0.0,5.27983104540497e-05 +/- 8.755609267039934e-05,-0.0003431890179514729 +/- 0.0006914361591187197,0.002309926082365321 +/- 0.0005851151071621357,0.003511087645195321 +/- 0.0008975712777191414,0.005979408658922869 +/- 0.0010869433408680147,0.0025343189017950963 +/- 0.0006541452847605199,-0.002402323125660044 +/- 0.00038618634736872656,0.0015311510031678522 +/- 0.0008373152865445496,-0.0013463569165787282 +/- 0.001962968473603105,0.0 +/- 0.0,0.0014123548046462097 +/- 0.0008473470879463603,-0.0013331573389651964 +/- 0.0007359874265813603
