,bvp_rms,bvp_lineintegral,accx_pct_95,bvp_iqr,bvp_pct_5,accx_n_sign_changes,bvp_std,bvp_iqr_5_95,accz_ptp,accy_sum,hrv_energy,hrv_ptp,accz_entropy,hrv_iqr_5_95,hrv_max,scl_ptp,bvp_kurtosis,bvp_skewness,accy_skewness,accz_kurtosis,hrv_svd_entropy,hrv_std,scl_perm_entropy,accz_peaks,accz_perm_entropy,bvp_n_above_mean,accx_entropy,accy_iqr,bvp_sum,accz_min,accy_kurtosis,accz_svd_entropy,accz_n_below_mean,accx_n_below_mean,accx_iqr_5_95,accx_n_above_mean,scr_kurtosis,accz_n_sign_changes,bvp_min,hrv_n_above_mean,hrv_perm_entropy,scr_pct_5,scl_iqr,accx_iqr,bvp_perm_entropy,scr_entropy,scl_peaks,scr_n_sign_changes,scr_peaks,bvp_entropy,hrv_n_sign_changes,accy_ptp,scr_skewness,bvp_mean,accz_n_above_mean,scl_kurtosis,scr_min,scr_perm_entropy,hrv_iqr,scl_n_below_mean,hrv_kurtosis,hrv_n_below_mean,accx_lineintegral,scr_iqr_5_95,scl_skewness,scr_n_above_mean,accz_iqr,scr_n_below_mean,hrv_mean,accy_n_below_mean,accz_lineintegral,scl_lineintegral,accy_min,bvp_n_below_mean,accx_perm_entropy,accx_kurtosis,hrv_entropy,hrv_peaks,scl_n_above_mean,accy_n_above_mean,accz_skewness,hrv_skewness,hrv_rms,accy_mean,scr_mean,scr_svd_entropy,accx_sum,scr_ptp,accz_iqr_5_95,scl_n_sign_changes,scr_std,accy_iqr_5_95,scr_rms,scl_std,bvp_pct_95,accy_std,scr_lineintegral,accz_pct_95,bvp_n_sign_changes,scr_energy,scr_pct_95,accy_perm_entropy,accy_peaks,accx_rms,accy_n_sign_changes,accy_entropy,hrv_lineintegral,accz_max,hrv_pct_95,scr_max,accx_max,accx_svd_entropy,accx_peaks,accx_std,accx_skewness,scl_iqr_5_95,hrv_pct_5,scr_sum,accx_ptp,accy_lineintegral,accx_pct_5,scr_iqr,accy_max,accy_pct_5,accy_rms,accz_std,accx_mean,accz_sum,accz_mean,accx_min,accy_svd_entropy,hrv_min,accz_pct_5,bvp_peaks,accy_pct_95,accx_energy,scl_max,scl_mean,hrv_sum,accz_rms,scl_svd_entropy,bvp_max,bvp_energy,accz_energy,scl_sum,scl_min,bvp_ptp,scl_rms,scl_energy,scl_pct_5,accy_energy,bvp_svd_entropy,scl_entropy,scl_pct_95
0,0.0043229675080183605 +/- 0.000740533707842799,0.004281132338585925 +/- 0.00047515618567566263,0.0033747036675498055 +/- 0.0009266907112445145,0.0030679124250452606 +/- 0.0005612776962068744,0.0019523079068469729 +/- 0.0005783416916281663,0.0018965276809370546 +/- 0.0004374393290017512,0.0018128573420721828 +/- 0.0005104728829374695,0.0017431320596847932 +/- 0.0004800422389641325,0.0017431320596847822 +/- 0.0005551814039156028,0.0014921210430901889 +/- 0.0005950798575750088,0.0013387254218379051 +/- 0.0005035691001329741,0.0009482638404685106 +/- 0.0005210303079701444,0.0008088132756937316 +/- 0.0006739950340869991,0.0007809231627387669 +/- 0.00042845604506310024,0.0007111978803513552 +/- 0.001114645383259949,0.0006275275414865167 +/- 0.0006752921496473686,0.0005856923720540697 +/- 0.0004032026856728626,0.0005856923720540585 +/- 0.00040799717858954837,0.0005717473155765873 +/- 0.0003816464142631198,0.0005438572026216226 +/- 0.00040151108768338774,0.00043229675080178607 +/- 0.0003326414849219373,0.00043229675080178607 +/- 0.0004250383671490096,0.00041835169432432597 +/- 0.0002789011295495636,0.0003765165248918789 +/- 0.00041858404740769463,0.0003346813554594652 +/- 0.0003904615813693986,0.00030679124250450053 +/- 0.00029118132781788856,0.00029284618602701815 +/- 0.0006404106820920357,0.0002649560730720535 +/- 0.00022004927957133672,0.0002649560730720535 +/- 0.0001455906639089416,0.00025101101659458225 +/- 0.00045316069751140354,0.00022312090363962866 +/- 0.000142212230193637,0.00020917584716215743 +/- 0.0005227071486261583,0.0001673406777296882 +/- 8.367033886487185e-05,0.00015339562125222806 +/- 0.00011583633890555098,0.00012550550829726337 +/- 0.00042958922885924836,9.761539534230979e-05 +/- 0.0001769429304204143,9.761539534230979e-05 +/- 0.0002498462260098836,8.367033886482744e-05 +/- 0.00017858385824662745,6.97252823873451e-05 +/- 0.0004998869984363472,5.578022590988496e-05 +/- 0.00011156045181981155,4.183516943239152e-05 +/- 0.0002073081682794432,1.394505647747124e-05 +/- 4.1835169432413725e-05,1.3945056477449036e-05 +/- 0.0005006644281415776,1.3945056477437933e-05 +/- 0.0002370659601171306,1.3945056477437933e-05 +/- 0.000338437068735523,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.3306690738754695e-17 +/- 0.0005027961616878997,-1.3945056477482343e-05 +/- 4.183516943244703e-05,-1.3945056477504547e-05 +/- 0.0001158363389055657,-1.3945056477504547e-05 +/- 0.0001812857342072346,-1.394505647751565e-05 +/- 0.0001455906639089384,-2.7890112954964686e-05 +/- 5.578022590992937e-05,-4.183516943244703e-05 +/- 6.390427687849708e-05,-8.367033886488295e-05 +/- 0.00031921693326619326,-8.367033886489406e-05 +/- 6.831654560825023e-05,-9.76153953423875e-05 +/- 0.0001255055082973201,-0.00011156045181984764 +/- 0.0001215701838945976,-0.00012550550829734108 +/- 0.00038164641426312107,-0.0001255055082973522 +/- 0.0002529404148266145,-0.00013945056477481231 +/- 0.00015276043996799196,-0.00015339562125229466 +/- 0.00013155739969400977,-0.00015339562125229466 +/- 0.00028202131384961175,-0.00015339562125229466 +/- 0.0001455906639089639,-0.00016734067772978812 +/- 0.0009535808672307166,-0.0001952307906847306 +/- 0.00020871049431174561,-0.00025101101659463776 +/- 0.0005742925751491933,-0.0002928461860270959 +/- 0.00045165624712595743,-0.0002928461860270959 +/- 0.0006524438747895517,-0.00030679124250456715 +/- 0.00021422802253155739,-0.00032073629898203836 +/- 0.00036921495732460244,-0.00034862641193699194 +/- 0.00032555062138972816,-0.0003765165248919455 +/- 0.00035852629011806647,-0.00037651652489195664 +/- 8.929192912328858e-05,-0.00039046158136943896 +/- 0.0002399198233730998,-0.00041835169432440366 +/- 0.000197212879985096,-0.0004322967508018638 +/- 0.00023706596011713974,-0.0004322967508018749 +/- 0.00020160134283644937,-0.0005020220331892755 +/- 0.000700591643401504,-0.0005159670896667578 +/- 0.0006660133279185331,-0.0005159670896667578 +/- 0.00016558837103665752,-0.0005996374285316186 +/- 0.0003183018326736353,-0.0006275275414865833 +/- 0.0006607367307478447,-0.0006275275414865944 +/- 0.0002806388481034523,-0.0006414725979640657 +/- 0.00037522309432641424,-0.0006414725979640767 +/- 9.250104003224817e-05,-0.0007251429368289264 +/- 0.00035716771649325235,-0.0007948682192163381 +/- 0.0002721966433683167,-0.000836703388648763 +/- 0.0004453693884443232,-0.000892483614558659 +/- 0.0004716646081519577,-0.0008924836145586701 +/- 0.0008348419772470183,-0.0009482638404685773 +/- 0.0003983504910636032,-0.0009900990099010244 +/- 0.00021102699693795478,-0.0010040440663785066 +/- 0.0004741319202342821,-0.0010319341793334712 +/- 0.0006426840675946523,-0.0010319341793334712 +/- 0.0003192169332662001,-0.0010458792358109315 +/- 0.00030070922678633203,-0.0010598242922883916 +/- 0.0004633453556222681,-0.0010598242922884027 +/- 0.00030038570950409585,-0.001059824292288436 +/- 0.0005514912824790147,-0.0011295495746758144 +/- 0.00046439341250446495,-0.0011434946311532968 +/- 0.0003934384598986499,-0.001157439687630779 +/- 0.0005818615547350417,-0.0011853298005857326 +/- 0.00035416051036677175,-0.0012550550829731333 +/- 0.0006110417598718943,-0.0012829451959280758 +/- 0.0003934384598986609,-0.0012829451959280869 +/- 0.0005500790105512787,-0.0013108353088830405 +/- 0.0006116779305385904,-0.001324780365360545 +/- 0.00028063884810346614,-0.0013526704783154765 +/- 0.00047515618567568155,-0.001506066099567749 +/- 0.0003228513987669951,-0.0016594617208200324 +/- 0.0005045336080079769,-0.0017152419467299286 +/- 0.0007914357062425115,-0.0017291870032074108 +/- 0.00034834739915763673,-0.0018965276809371657 +/- 0.00040029842684166514,-0.002035978245711956 +/- 0.000551491282479018,-0.0020778134151444028 +/- 0.0004340923836640266,-0.002189373866964206 +/- 0.0003995690637817493,-0.0022451540928741243 +/- 0.0006901041992279234,-0.0023427694882164783 +/- 0.0006854388915043597,-0.0025519453353786805 +/- 0.0006804558861389318,-0.002593780504811094 +/- 0.0005722572731469151,-0.002998187142657982 +/- 0.0004677314135057434,-0.003095802538000336 +/- 0.0003625714684144316,-0.0032910333286850337 +/- 0.0005479537778381937,-0.0033049783851625157 +/- 0.00028612863657346025,-0.003444428949937306 +/- 0.0005106633223706664,-0.0036954399665319214 +/- 0.0009085715314049331,-0.0038348905313067005 +/- 0.0005037621494404899,-0.003834890531306712 +/- 0.0007117445352210198,-0.004127736717333752 +/- 0.0008846047428338403,-0.0041277367173337635 +/- 0.00032525181396432826,-0.004141681773811223 +/- 0.000543857202621655,-0.004587923581090547 +/- 0.0004967651131099299,-0.0046576488634779475 +/- 0.0007197594701193239,-0.004797099428252727 +/- 0.00043743932900176824,-0.004908659880072575 +/- 0.00031057115397183685,-0.00510389067075725 +/- 0.0004329709858111879,-0.0053270115743969115 +/- 0.0006882701257427304,-0.005327011574396923 +/- 0.00040799717858954615,-0.005661692929856399 +/- 0.0005756454452809924,-0.005745363268721271 +/- 0.0008614388627237661,-0.006038209454748311 +/- 0.0006973922604964432,-0.006484451262027657 +/- 0.0007919269761261041,-0.006637846883279919 +/- 0.0006546754759060578,-0.00679124250453218 +/- 0.0004367719917268549,-0.007098033747036736 +/- 0.0007443316773160119,-0.008032352531027798 +/- 0.000689399363787926,-0.010138056059127066 +/- 0.0004912540776407318,-0.014502858736577928 +/- 0.0009600844779282553
