,hrv_mean,hrv_sum,bvp_n_above_mean,bvp_rms,bvp_n_below_mean,accy_energy,accz_energy,bvp_std,hrv_pct_95,hrv_rms,hrv_iqr_5_95,accy_svd_entropy,bvp_lineintegral,accx_std,bvp_energy,accx_peaks,accy_peaks,accz_std,hrv_iqr,accy_perm_entropy,hrv_n_below_mean,bvp_iqr,hrv_energy,hrv_max,scl_pct_5,scl_pct_95,hrv_std,accz_peaks,scl_rms,bvp_perm_entropy,accx_iqr_5_95,bvp_svd_entropy,accx_energy,hrv_svd_entropy,accx_pct_5,hrv_pct_5,hrv_ptp,accy_pct_5,accy_pct_95,accx_lineintegral,accy_n_sign_changes,accy_lineintegral,hrv_perm_entropy,accx_max,accz_svd_entropy,accx_sum,accx_mean,scr_kurtosis,bvp_max,accz_iqr,accz_rms,accz_lineintegral,accz_iqr_5_95,accx_iqr,scl_sum,scl_mean,accx_ptp,accz_n_below_mean,accy_n_above_mean,accz_skewness,accx_pct_95,accz_kurtosis,accy_entropy,accx_n_sign_changes,scl_svd_entropy,accy_skewness,scl_skewness,hrv_min,accz_max,hrv_entropy,scl_entropy,accx_n_below_mean,scr_skewness,hrv_kurtosis,hrv_lineintegral,scl_std,scr_iqr_5_95,scr_rms,scr_pct_95,scl_lineintegral,scl_n_sign_changes,scr_sum,scr_n_sign_changes,scr_mean,scl_n_below_mean,scl_n_above_mean,scr_perm_entropy,accy_n_below_mean,accy_ptp,scr_max,accz_entropy,scr_ptp,scr_entropy,bvp_sum,accy_min,bvp_mean,accz_n_above_mean,scl_ptp,scr_lineintegral,scr_iqr,scr_n_below_mean,scl_iqr_5_95,scr_n_above_mean,hrv_n_sign_changes,scr_peaks,scl_iqr,bvp_entropy,scr_min,scr_energy,scl_peaks,scr_pct_5,scr_std,accx_n_above_mean,accy_kurtosis,accz_mean,accz_sum,accx_min,accx_kurtosis,accy_iqr_5_95,hrv_n_above_mean,bvp_skewness,hrv_peaks,accx_skewness,accy_std,scl_energy,accz_pct_5,accx_svd_entropy,accy_max,scl_kurtosis,accx_entropy,accz_ptp,accz_min,accy_iqr,accx_rms,hrv_skewness,bvp_kurtosis,accy_rms,accz_pct_95,bvp_ptp,accz_n_sign_changes,accx_perm_entropy,bvp_n_sign_changes,bvp_pct_5,accy_sum,accy_mean,bvp_iqr_5_95,bvp_pct_95,scr_svd_entropy,accz_perm_entropy,bvp_min,bvp_peaks,scl_perm_entropy,scl_min,scl_max
0,0.40422693441932306 +/- 0.004642789873506573,0.4042128914478303 +/- 0.00464786293000235,0.33234096334784435 +/- 0.004265088800915179,0.26249122314281703 +/- 0.004191209477767716,0.2934840612273556 +/- 0.004285039655185471,0.08630810279455128 +/- 0.0024462195296072694,0.08470720404437573 +/- 0.001801445607170291,0.3535318073304311 +/- 0.0037128989892906347,0.2057576183120348 +/- 0.004056839227135026,0.20175537143659591 +/- 0.00484921923302173,0.0907597247577587 +/- 0.0025939995093749524,0.0347282685016149 +/- 0.0017819086630436521,0.08411739924167949 +/- 0.0025471643234401113,0.10283668024153907 +/- 0.0037329219013027253,0.07295323690492903 +/- 0.0024373760648377595,0.002022187894958516 +/- 0.000761952532860581,0.07775593315545565 +/- 0.0024565568758848477,0.12151383232692033 +/- 0.0024868750513848794,0.02488414548518463 +/- 0.0017705285788484194,0.012989748630810238 +/- 0.0014529556230495457,0.07646397977812101 +/- 0.002556630854748311,-0.01921078500210648 +/- 0.0028989809141045735,0.08872349389130735 +/- 0.002690832688053484,0.0958713663811262 +/- 0.0023211719294097986,0.006586153630108083 +/- 0.0013314188595586294,0.00040724617329021 +/- 0.000697781673855069,0.06368487571970226 +/- 0.00230685461822704,0.00790619295042828 +/- 0.0016329144064204995,0.0007442774891166515 +/- 0.0008213637868776635,-0.008046622665356018 +/- 0.0018169781821397804,0.0305715489397556 +/- 0.0017852256961882742,0.015096194354725423 +/- 0.002261092850457053,0.2336890886111501 +/- 0.0037236124589177647,-0.0011936525768852957 +/- 0.0016002210949683762,0.03587979216402187 +/- 0.002415431919002649,0.1137059401769414 +/- 0.003100317929094711,0.0908861115011936 +/- 0.003222425953492688,0.046074989467771346 +/- 0.002154989949748309,0.028296587557927223 +/- 0.0016583197517953474,0.10049150400224685 +/- 0.0029141788212122513,0.00022468754388423883 +/- 0.0008592646280454155,0.020881898609745774 +/- 0.0015190445255833195,0.00660019660160086 +/- 0.0014471757368895734,0.07292515096194349 +/- 0.0019550015452697847,0.0038196882460328372 +/- 0.001558453520461173,0.003595000702148532 +/- 0.00078740883408938,0.0002949024013481072 +/- 0.0002623443574254776,0.0005617188597106804 +/- 0.0007968690329510445,0.08352759443898325 +/- 0.0011879391086957695,0.018789495857323358 +/- 0.0015316498474299836,0.02095211346720962 +/- 0.002217544832821444,0.01984271871928095 +/- 0.0023152171429719746,0.03821092543182134 +/- 0.002543639210109511,0.018859710714787203 +/- 0.0016628325179852007,-0.00035107428731923074 +/- 0.000327836470437569,0.0010953517764358488 +/- 0.0008467807011195865,0.06448532509479002 +/- 0.002606702350832092,0.007709591349529521 +/- 0.0016809970665529676,0.0023732621822777356 +/- 0.0008689638255528803,-0.0015728128071900494 +/- 0.0009182857870676592,0.01766605813790194 +/- 0.0012142095953499477,-0.0030192388709451403 +/- 0.0009467296048691497,0.004128633618873723 +/- 0.0006191660633351638,-0.0020643168094369056 +/- 0.0004659643314994415,-0.002078359780929684 +/- 0.0004691277373540429,-0.0034545709872209284 +/- 0.0005624205699901931,0.0021626176098862083 +/- 0.0010032619631788642,0.017160511164162274 +/- 0.002154395046849052,-0.0009830080044937795 +/- 0.0010639346678767622,0.004830782193512106 +/- 0.0008996274331159772,-0.001488554978233436 +/- 0.00039320320179751507,0.0037635163600617584 +/- 0.0007504782595639728,0.0005336329167251463 +/- 0.0008787803874266065,0.00026681645836255095 +/- 0.0004676541442310523,0.007948321864906582 +/- 0.0016511095022270956,0.00011234377194213607 +/- 0.00012242378720798785,1.40429714927226e-05 +/- 0.00027697069124165395,-8.425782895661315e-05 +/- 0.00023665636211702402,-4.212891447834544e-05 +/- 0.000251600517724635,-0.000393203201797554 +/- 0.0002932258533608008,0.004002246875438808 +/- 0.0011652281999106318,-0.00011234377194218048 +/- 0.0002932258533608082,0.0005617188597106914 +/- 0.0005438819472275471,0.0003370313158264082 +/- 0.00019048813321513415,-0.0002527734868698728 +/- 0.0006273924421763468,-0.0001404297149277145 +/- 0.00017763110013587792,-0.0001404297149277034 +/- 0.00010877638944554725,-0.0007161915461312063 +/- 0.0008436308549852699,-0.004606094649627901 +/- 0.0009268361185226743,-7.021485746385724e-05 +/- 0.00023707264451812164,0.0 +/- 0.0,0.0013902541777839673 +/- 0.00038942352545604615,-0.0006178907456818261 +/- 0.0006030307696554971,-7.021485746384614e-05 +/- 9.420311659178101e-05,0.00529420025277344 +/- 0.0005688703581106353,-7.021485746384614e-05 +/- 9.420311659178101e-05,0.016430276646538365 +/- 0.0007869077784649264,0.002218789495857287 +/- 0.00044318870490265785,0.00021064457239150514 +/- 9.42031165917562e-05,-0.0004493750877686331 +/- 0.00020638868777841699,0.011220334222721517 +/- 0.0008436308549852919,-0.000337031315826497 +/- 0.0002005737516793636,0.0049992978514253215 +/- 0.0012965245204419437,0.0 +/- 0.0,1.4042971492767009e-05 +/- 7.562371587044199e-05,1.4042971492767009e-05 +/- 4.212891447830103e-05,0.0 +/- 0.0,-2.8085942985534018e-05 +/- 5.6171885971068036e-05,1.4042971492767009e-05 +/- 4.212891447830103e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.002218789495857287 +/- 0.0005714643996454239,-0.0022468754388428993 +/- 0.0008656669011331413,-0.0026119926976548745 +/- 0.00039320320179750244,0.009633478444038723 +/- 0.0010246558824296976,0.0396292655525909 +/- 0.0025601380796454365,0.06917567757337449 +/- 0.0026183270041620762,8.425782895657986e-05 +/- 0.00023665636211703587,0.027650610869259885 +/- 0.0012313852430241806,0.0763375930346861 +/- 0.004234462399865473,0.00021064457239148294 +/- 0.00045828307462661677,-0.0005055469737396789 +/- 0.00047497639447516624,-0.0017132425221177195 +/- 0.0006728913664210578,0.0011234377194213607 +/- 0.00025120831091134983,-8.425782895660205e-05 +/- 6.879622925945873e-05,0.011725881196461129 +/- 0.0025154172568788028,-0.002963066984974061 +/- 0.0011956334703683781,-0.0010672658334504037 +/- 0.0003778577179349217,-0.0005757618312035362 +/- 0.0003944550457853794,0.0005898048026962144 +/- 0.00016376778247001667,-0.0006178907456818261 +/- 0.0008996274331159761,-0.0010532228619576367 +/- 0.0014944387483353896,0.004493750877685676 +/- 0.0011269429938344957,0.03312736975143936 +/- 0.0025210556326994444,-0.0002527734868698617 +/- 0.00037576430726753146,-0.003075410756916219 +/- 0.0009998161781394688,0.05693020643168092 +/- 0.0031016851997817145,0.06979356831905628 +/- 0.0026144075764303137,0.07622524926274396 +/- 0.0050432844769617135,-7.021485746386836e-05 +/- 0.0002010647530301715,0.08269905912090995 +/- 0.003642764128817631,0.09236062350793425 +/- 0.0026212251123180993,-0.004620137621120679 +/- 0.001182364828523611,1.4042971492767009e-05 +/- 0.0001166496821080967,0.049936806628282496 +/- 0.0025880247800295357,0.006291251228759976 +/- 0.0007478459180280647,-0.0038056452745401257 +/- 0.0014707624469351898,0.017286897907597198 +/- 0.0024123274594595313,0.10616486448532506 +/- 0.003438664667987784,0.11272293217244762 +/- 0.0016898894357644913,-0.0022890043533212003 +/- 0.0006154924027752095,-0.01577025698637835 +/- 0.0013745623187799234,-0.006768712259514165 +/- 0.0006987701336679988,-0.000407246173290321 +/- 0.0005491143040589057
