,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accx_iqr_5_95,accy_std,accx_svd_entropy,accy_n_sign_changes,accz_peaks,accx_pct_5,accz_energy,accx_max,accz_pct_95,accy_n_above_mean,accy_kurtosis,accx_lineintegral,accx_peaks,accy_skewness,accy_entropy,accx_entropy,accx_pct_95,accz_skewness,accz_sum,accy_svd_entropy,accx_std,accz_n_above_mean,accx_skewness,accz_kurtosis,accx_n_below_mean,accy_rms,accy_lineintegral,accy_n_below_mean,accz_mean,accz_rms,accz_n_below_mean,accx_n_above_mean,accz_ptp,accy_peaks,accx_iqr,accz_entropy,accz_min,accy_energy,accx_min,accx_n_sign_changes,accx_ptp,accy_max,accz_std,accy_min,accy_iqr,accx_kurtosis,accz_lineintegral,accz_iqr_5_95,accz_pct_5,accz_svd_entropy,accy_ptp,accz_iqr,accz_n_sign_changes,accy_sum,accx_rms,accx_mean,accy_perm_entropy,accx_energy,accx_sum,accz_max,accx_perm_entropy,accy_mean,accy_pct_5
0,0.005954246317768697 +/- 0.0015416325761515438,0.02698213726104668 +/- 0.0016902270836931176,0.010090880601692243 +/- 0.0011106264585815976,0.0023190222500783396 +/- 0.0005812358818862759,0.00109683484801002 +/- 0.0009109647040895371,0.0007207771858351419 +/- 0.001067798498113485,0.010999686618614835 +/- 0.0008913483330196155,0.001629583202757756 +/- 0.0007255303605634739,0.006486994672516444 +/- 0.0008645010482064473,0.0015355687872140368 +/- 0.0008690331948518827,0.004418677530554671 +/- 0.0006337746291493701,-0.0001566906925728806 +/- 0.0006757711893716066,-0.00025070510811658897 +/- 0.0005206282584091534,0.0007521153243497225 +/- 0.00044759814657116656,0.010153556878721381 +/- 0.001437460976644271,-0.0009401441554371725 +/- 0.0004854883542723108,-0.00128486367909747 +/- 0.0008344423037100778,6.267627702913892e-05 +/- 0.00027319955772737623,0.0026950799122531953 +/- 0.0005091844816443683,0.005828893763710419 +/- 0.0011742396737822178,-0.0014728925101849088 +/- 0.000397636400515505,0.007991225321215888 +/- 0.0011829887864730185,0.004575368223127518 +/- 0.0012233921213377094,-3.133813851459166e-05 +/- 0.0005327483547477121,-0.0008774678784080447 +/- 0.0004157473883240731,-0.0004700720777186085 +/- 0.0007042370747177828,0.004418677530554671 +/- 0.0008105620279772789,0.00028204324663112513 +/- 0.00040739580068944564,0.01391413350047005 +/- 0.0015681599502597253,0.0014415543716703061 +/- 0.00114887513505631,-0.0005954246317768863 +/- 0.0005139836874602537,0.006330303979943564 +/- 0.0007389424081824857,0.001566906925728584 +/- 0.0009190146222886374,-0.00018802883108743896 +/- 0.0003760576621748594,0.0021936696960200173 +/- 0.0005605936640551024,0.0034785333751175098 +/- 0.0007475312091430141,0.0007207771858351308 +/- 0.0007682639092529783,0.0005640864932622725 +/- 0.0003654623563049389,-0.0004387339392040168 +/- 0.0005812358818862794,0.016358508304606677 +/- 0.0021702650821912505,0.011062362895643973 +/- 0.0010398408037002153,-0.004857411469758699 +/- 0.0016056018122782368,-0.003478533375117532 +/- 0.00098553338724642,0.0011281729865246005 +/- 0.0003489667416377275,0.0024757129426512094 +/- 0.002023434466607078,0.004136634283923524 +/- 0.0009380526196863353,0.005233469131933543 +/- 0.0015227239878729283,0.007395800689439036 +/- 0.0010412565168183095,-0.0005014102162331669 +/- 0.0005978935765696928,0.014227514885615777 +/- 0.002027071341748198,0.004073958006894374 +/- 0.0010855849624374068,0.0004700720777185641 +/- 0.0013387658641989114,0.006048260733312427 +/- 0.0017950490117981466,0.0034785333751175098 +/- 0.0005684223487062575,-6.267627702916112e-05 +/- 0.0006076690513840427,0.0022563459730491784 +/- 0.0010469002249131872,0.015418364149169517 +/- 0.0022502441956773664,0.00927608900031337 +/- 0.0009830389935041079,0.003509871513632079 +/- 0.0008147916013788683,0.0035412096521466596 +/- 0.001516260783880031,0.005954246317768719 +/- 0.0010202958693888795,0.007959887182701342 +/- 0.0006750441625991292,-0.003885929175806979 +/- 0.000807527341067081,0.010811657787527407 +/- 0.0016832402384200282,0.01009088060169223 +/- 0.001170889482436191,0.0026637417737386372 +/- 0.001078778720028753
