,accy_iqr_5_95,accy_pct_95,accz_perm_entropy,accx_iqr_5_95,accy_std,accx_svd_entropy,accy_n_sign_changes,accz_peaks,accx_pct_5,accz_energy,accx_max,accz_pct_95,accy_n_above_mean,accy_kurtosis,accx_lineintegral,accx_peaks,accy_skewness,accy_entropy,accx_entropy,accx_pct_95,accz_skewness,accz_sum,accy_svd_entropy,accx_std,accz_n_above_mean,accx_skewness,accz_kurtosis,accx_n_below_mean,accy_rms,accy_lineintegral,accy_n_below_mean,accz_mean,accz_rms,accz_n_below_mean,accx_n_above_mean,accz_ptp,accy_peaks,accx_iqr,accz_entropy,accz_min,accy_energy,accx_min,accx_n_sign_changes,accx_ptp,accy_max,accz_std,accy_min,accy_iqr,accx_kurtosis,accz_lineintegral,accz_iqr_5_95,accz_pct_5,accz_svd_entropy,accy_ptp,accz_iqr,accz_n_sign_changes,accy_sum,accx_rms,accx_mean,accy_perm_entropy,accx_energy,accx_sum,accz_max,accx_perm_entropy,accy_mean,accy_pct_5
0,0.014303178484107537 +/- 0.00164469731626819,0.007885085574572103 +/- 0.0014451822026328516,0.003820293398532981 +/- 0.002230213862977771,0.0030562347188263896 +/- 0.0005635418372428419,0.0015586797066014623 +/- 0.0009414988875763727,0.0015281173594131835 +/- 0.0007232371372982473,0.001497555012224905 +/- 0.0006180852205427046,0.0009474327628361534 +/- 0.0007029339853300758,0.0009474327628361423 +/- 0.0013766632798967405,0.0009168704156478746 +/- 0.0005467158869192852,0.000733496332518313 +/- 0.0009874996590099943,0.000733496332518313 +/- 0.00045741532845645927,0.0007334963325183019 +/- 0.000550122249388765,0.0005806845965769747 +/- 0.00039731051344743697,0.00036674816625911213 +/- 0.0006806557900770094,0.0001833740831295616 +/- 0.0007385724922735086,0.0001833740831295505 +/- 0.0004365176301065128,0.00012224938875303736 +/- 0.0002027276766720675,9.16870415647586e-05 +/- 0.00027506112469436215,9.16870415647475e-05 +/- 0.0005123182950562519,-0.00012224938875308178 +/- 0.00024449877750612193,-0.00015281173594134946 +/- 0.0009395126007909248,-0.00018337408312962822 +/- 0.0005150458296562569,-0.00021393643031788478 +/- 0.00023869956222209002,-0.0003056234718826767 +/- 0.00043221685891597087,-0.0003056234718826767 +/- 0.0005114058841895268,-0.00033618581907092216 +/- 0.0003471215370293605,-0.0003361858190709333 +/- 0.0003973105134474293,-0.00045843520782398175 +/- 0.0004156928639589114,-0.00045843520782401503 +/- 0.000630058928120068,-0.0004889975550122605 +/- 0.00045741532845646827,-0.0006112469437653201 +/- 0.0013599385978781838,-0.0006112469437653312 +/- 0.000896263954683068,-0.0006723716381418443 +/- 0.00040545535334418533,-0.0007029339853301009 +/- 0.0003071477879315541,-0.0009474327628362311 +/- 0.0008137852662404842,-0.0012224938875305847 +/- 0.000937023821317585,-0.0012530562347188522 +/- 0.0010177766384686226,-0.0012530562347188522 +/- 0.0005709517632111822,-0.0012530562347188635 +/- 0.0010538471668439145,-0.001283618581907109 +/- 0.0004491729357181975,-0.0013141809290953877 +/- 0.0004744552168783493,-0.001619804400978031 +/- 0.0008863080684596522,-0.001619804400978042 +/- 0.0005643699667670961,-0.0017726161369193472 +/- 0.0013447432762836204,-0.0018337408312958825 +/- 0.000432216858915963,-0.0018948655256724178 +/- 0.0004278728606356776,-0.0019254278728606856 +/- 0.0013874767069457338,-0.0019865525672371877 +/- 0.0005996765547172551,-0.002017114914425455 +/- 0.0013052662899793513,-0.0021699266503667713 +/- 0.0009992532227549868,-0.0021699266503667713 +/- 0.0006027837079253048,-0.0022616136919315633 +/- 0.0009189056465998043,-0.0022921760391198197 +/- 0.0006730658785313301,-0.0023227383863081096 +/- 0.0006723716381418009,-0.0024449877750611694 +/- 0.0009270018880258433,-0.00253667481662595 +/- 0.0010413646110880826,-0.002567237163814218 +/- 0.001208662587609098,-0.0030256723716381773 +/- 0.0005709517632111644,-0.003239608801956018 +/- 0.0009683972810363602,-0.0034841075794621256 +/- 0.0009969135959841118,-0.003484107579462137 +/- 0.0006293172457815927,-0.00400366748166261 +/- 0.000537237036407291,-0.004156479217603937 +/- 0.0017136730768797005,-0.006479217603912013 +/- 0.0015571808316451022,-0.006570904645476794 +/- 0.0007761873532518516
