,accx_ptp,accz_min,accy_pct_95,accy_iqr_5_95,accz_pct_5,accy_pct_5,accy_max,accy_rms,accx_perm_entropy,accy_mean,accx_svd_entropy,accz_rms,accy_n_sign_changes,accx_lineintegral,accx_rms,accz_ptp,accz_perm_entropy,accx_peaks,accz_lineintegral,accx_n_sign_changes,accy_sum,accz_kurtosis,accz_iqr_5_95,accy_skewness,accz_skewness,accy_ptp,accz_svd_entropy,accz_pct_95,accx_kurtosis,accz_std,accz_peaks,accy_n_above_mean,accy_n_below_mean,accz_mean,accx_std,accx_energy,accx_mean,accx_n_below_mean,accy_iqr,accx_n_above_mean,accy_energy,accy_kurtosis,accy_entropy,accz_entropy,accz_energy,accz_iqr,accz_n_sign_changes,accx_entropy,accy_lineintegral,accy_std,accz_n_below_mean,accy_svd_entropy,accx_pct_95,accy_min,accx_max,accx_min,accx_iqr,accz_sum,accz_n_above_mean,accy_perm_entropy,accx_skewness,accy_peaks,accx_sum,accx_pct_5,accz_max,accx_iqr_5_95
0,0.0001487209994050942 +/- 0.00027422797314969753,0.005562165377751294 +/- 0.001656354050246996,0.12352766210588931 +/- 0.0040435705459775425,0.05499702558001185 +/- 0.004230478557081689,0.05008923259964303 +/- 0.0038580417292304442,0.021029149315883355 +/- 0.0012267454269661727,0.0026769779892920178 +/- 0.00193680197455083,0.0 +/- 0.0,0.06674598453301603 +/- 0.003094540583852455,0.03022010707911952 +/- 0.0025868905300605607,0.017816775728732838 +/- 0.003022953241279402,0.0025282569898869124 +/- 0.0012209622695879712,-0.0013384889946461143 +/- 0.0009429427414721846,0.003152885187388399 +/- 0.0012278267364991067,0.0 +/- 0.0,0.05591909577632357 +/- 0.0037007331386069773,0.09256395002974417 +/- 0.001521322052652528,0.007763236168947007 +/- 0.002084005241594701,0.003242117787031473 +/- 0.002251343185028699,0.009666864961332488 +/- 0.0011306708987952657,0.010529446757882177 +/- 0.001755663838592949,0.0 +/- 0.0,-0.00948839976204644 +/- 0.0008666747343446521,0.0036585365853658127 +/- 0.0013762921238856928,0.006038072575847653 +/- 0.0009220701963117201,0.0027067221891730496 +/- 0.0008967765277621194,-0.0037775133848900076 +/- 0.0011975503949552364,0.0030339083878643037 +/- 0.0006886280132534287,0.0007138607971445166 +/- 0.0008221460417064312,8.923259964306318e-05 +/- 0.0001363050474406755,0.005353955978584124 +/- 0.0018092690452998917,0.0009518143961927073 +/- 0.0012675357378145627,0.0002082093991671474 +/- 0.0002323096274808475,0.08203450327186193 +/- 0.0031360036533247294,0.0 +/- 0.0,0.028762641284949396 +/- 0.002124368986992169,-0.0025282569898870235 +/- 0.0005194601188748823,0.00020820939916710302 +/- 0.0007169524564660457,-5.948839976206432e-05 +/- 0.0006066650224381583,0.0 +/- 0.0,0.07046400951814392 +/- 0.0029398647145892067,0.0013384889946460032 +/- 0.0006684177589007791,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006751933372992213 +/- 0.0012049154729642558,0.024122546103509758 +/- 0.0017468229458686589,0.0 +/- 0.0,-0.00026769779892926726 +/- 0.00020820939916719024,0.004878048780487765 +/- 0.0005012581661615874,-0.000981558596073817 +/- 0.0007986746925697483,-0.004699583581201716 +/- 0.0009196683422807839,0.008090422367638262 +/- 0.0017586847708619517,0.004193932183224225 +/- 0.0013198517389847605,0.0029744199881022726 +/- 0.000678272114871587,0.0015466983938131839 +/- 0.0003715049374419159,0.02718619869125516 +/- 0.0025140448077472263,0.05809042236763826 +/- 0.0024780685337110033,0.000951814396192685 +/- 0.00029143245006343525,0.1534800713860797 +/- 0.00309968244381034,0.0007138607971445166 +/- 0.00042483214922918954,0.0 +/- 0.0,0.0 +/- 0.0,-0.002022605591909632 +/- 0.001308744794765019,0.011511005353955939 +/- 0.002368542421370437,-0.005621653777513447 +/- 0.0006577437354995719
