,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_lineintegral,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_n_sign_changes,bvp_ptp,bvp_pct_5,bvp_kurtosis,bvp_max,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_perm_entropy,bvp_peaks,bvp_iqr,bvp_energy,bvp_svd_entropy
0,0.32870090634441096 +/- 0.007831998569772803,0.16159785162806317 +/- 0.007143349309819336,0.0853306478684123 +/- 0.006838055388525671,0.04424303457536092 +/- 0.004345249043379496,0.07421953675730117 +/- 0.004126172282645881,-0.002886874790198013 +/- 0.0037113863608151114,0.035246727089627436 +/- 0.003482055046630399,0.035246727089627436 +/- 0.003482055046630399,0.01799261497146699 +/- 0.0032759645246742877,-0.003692514266532354 +/- 0.003278715125095597,0.015441423296408241 +/- 0.0035620391795588785,0.009801946962067865 +/- 0.0020129794361282167,-0.0006377979187646599 +/- 0.0016947842311331785,0.008425646189996694 +/- 0.003280261324250216,-0.001376300772071104 +/- 0.0009186929965360248,-0.001376300772071104 +/- 0.0009186929965360248,0.0 +/- 0.0,0.00580731789191008 +/- 0.0037441836443967134,0.014232964081906729 +/- 0.004160846037555201,-0.007787848271231901 +/- 0.003773412687854025,0.009197717354817081 +/- 0.002698858844208368,0.02557905337361536 +/- 0.0029752963821631983
