,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,-0.004020848845867464 +/- 0.002540390485365894,-0.013663440059568122 +/- 0.0013835371687313598,-0.016902457185405804 +/- 0.002970017970987212,0.0008190618019359608 +/- 0.004598480314711683,-0.036597170513775146 +/- 0.002234115143511172,0.006403574087862973 +/- 0.0023885353585026796,0.0012285927029039522 +/- 0.0008497924207381363,-0.011392405063291144 +/- 0.002481881357036343,0.000819061801935983 +/- 0.0007408692755820124,0.0 +/- 0.0,-0.006626954579300071 +/- 0.001829963622851008,-0.0005584512285927046 +/- 0.002020396656919593,-0.004393149664929275 +/- 0.0017366945330886997,-0.018354430379746833 +/- 0.0037157412324404404,-0.0011913626209977934 +/- 0.0009821970184864647,-0.004467609828741647 +/- 0.0023546371259630604,0.0034251675353685674 +/- 0.0014303330388904408,0.011429635145197315 +/- 0.0018394071968779752,0.0024571854058078936 +/- 0.001500330728191347,0.026991809381980637 +/- 0.0048777090947890005,0.015673864482501864 +/- 0.005662033306320107,-0.011913626209977667 +/- 0.0033589705342188954
