,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_lineintegral,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_n_sign_changes,bvp_ptp,bvp_pct_5,bvp_kurtosis,bvp_max,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_perm_entropy,bvp_peaks,bvp_iqr,bvp_energy,bvp_svd_entropy
0,0.3043598615916955 +/- 0.004410102136015168,0.16712802768166085 +/- 0.0041291166477996615,0.08193771626297576 +/- 0.005150481546391599,0.008927335640138378 +/- 0.003805599193042922,-0.011522491349481 +/- 0.004423249857998336,0.01446366782006916 +/- 0.003325401737504214,-0.008581314878892776 +/- 0.0035886206678101672,-0.008581314878892776 +/- 0.0035886206678101672,0.0015570934256054826 +/- 0.004305838752547367,0.008200692041522462 +/- 0.002707156400563138,-0.0011764705882353122 +/- 0.0013771452416700832,-0.019653979238754372 +/- 0.0037325360720170996,0.0005536332179930436 +/- 0.0023427419902852164,0.0012456747404843926 +/- 0.002254186501716567,-0.0028027681660900083 +/- 0.0013706091571168626,-0.0028027681660900083 +/- 0.0013706091571168626,0.0 +/- 0.0,-0.007993079584775109 +/- 0.005558885722337931,-0.003460207612456789 +/- 0.0029564026800406656,0.015224913494809677 +/- 0.003993505341523464,0.015155709342560508 +/- 0.0043378363859418335,0.004809688581314841 +/- 0.0020844699628829433
