,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,0.06357838200738503 +/- 0.00224280538281169,0.06760657938905675 +/- 0.0045041619651479065,0.04380664652567978 +/- 0.005567180745210063,0.03141993957703928 +/- 0.0028570557678352757,-0.03041289023162135 +/- 0.00445890296537639,-0.023464249748237666 +/- 0.0028103313415174308,-0.0015105740181268978 +/- 0.0004311927686694977,-0.0001678415575696479 +/- 0.0014955803564918233,0.0 +/- 0.0006004882114803231,-0.015273581738838537 +/- 0.0014880268720578243,-0.0009063444108761143 +/- 0.001201445462784363,0.0 +/- 0.0,-0.0074857334676065816 +/- 0.002462413552882619,0.019704598858677425 +/- 0.0027885954247653653,-0.026854649211144676 +/- 0.004706751324963022,0.019167505874454517 +/- 0.003557132460147863,0.003994629070157773 +/- 0.005508579352610742,0.012353138637126537 +/- 0.0027956579810214316,0.01688486069150723 +/- 0.0013005284073723086,0.012655253440751945 +/- 0.0017381125835515033,-0.038167170191339375 +/- 0.0049926586554464225,0.028029540114132258 +/- 0.003816319906311555
