,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,-0.004828065300451568 +/- 0.005003304335407651,0.0513720041681139 +/- 0.00775975070841557,0.07429663077457446 +/- 0.00783094399304665,-0.002222994095171993 +/- 0.0027621945608990684,0.017679749913164254 +/- 0.004381065800690465,0.019868009725599146 +/- 0.00400213705337521,-0.002917679749913182 +/- 0.0026278958415252088,-0.0017714484195901603 +/- 0.001092336588643013,-0.003786036818339744 +/- 0.0011567089826569486,-0.0001736714136853501 +/- 0.00259114024335648,0.00041681139284471813 +/- 0.0016930958814802438,0.0 +/- 0.0,0.00281347690170195 +/- 0.004192501308008568,0.023167766585619975 +/- 0.002547943721444022,-0.01608197290725949 +/- 0.0029187133252581536,-0.004689128169503331 +/- 0.003799397097329206,0.017228204237582468 +/- 0.004263129139997576,-0.023966655088572476 +/- 0.0021580027185841137,-0.0005904828065300905 +/- 0.001457598836982094,0.001667245571378928 +/- 0.0008336227856894871,0.05960402917679748 +/- 0.0040093654826003616,0.004619659604029136 +/- 0.0031493480493364014
