,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_lineintegral,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_n_sign_changes,bvp_ptp,bvp_pct_5,bvp_kurtosis,bvp_max,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_perm_entropy,bvp_peaks,bvp_iqr,bvp_energy,bvp_svd_entropy
0,0.3333447332421341 +/- 0.004626579638869689,0.164124487004104 +/- 0.004630117552591002,0.12089603283173736 +/- 0.006766448495323517,0.02838577291381671 +/- 0.006401838006455601,0.07072503419972642 +/- 0.00609254471727588,0.030608755129958996 +/- 0.003558251033974835,0.0323187414500684 +/- 0.005292124497108937,0.03228454172366622 +/- 0.005260980717655112,-0.023461012311901487 +/- 0.0037407685126881825,0.017920656634746956 +/- 0.004904293233992692,-0.011491108071135413 +/- 0.003561372379465058,-0.0007523939808481428 +/- 0.001212041391701026,-0.0002393980848152899 +/- 0.0035444184618580537,0.0074897400820793545 +/- 0.00408811919535544,-0.0014021887824897106 +/- 0.0008712543914402924,-0.0014021887824897106 +/- 0.0008712543914402924,0.0 +/- 0.0,0.02749658002735981 +/- 0.0032738982062310074,-0.0014363885088918948 +/- 0.007387140902872772,0.032318741450068425 +/- 0.00309408309936622,0.019425444596443242 +/- 0.003357152172861293,0.00044459644322846214 +/- 0.0042469671356355045
