,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,0.04705882352941178 +/- 0.003320016716692636,0.004480164158686762 +/- 0.0021708072602678943,0.009473324213406308 +/- 0.002965926784647574,-0.012517099863201087 +/- 0.0032631629115941387,0.007558139534883756 +/- 0.0024540537894542137,0.0030779753761970173 +/- 0.0016684419859986875,-0.0005813953488371992 +/- 0.0006315384853836997,-0.0020519835841313117 +/- 0.0021137533707746244,-0.00010259917920657502 +/- 0.00048486480433507695,0.0 +/- 0.0,-0.020314637482900123 +/- 0.0019115169100522955,0.003146374829001386 +/- 0.0019151846785225694,-0.001744186046511631 +/- 0.0012653898768809828,-0.00297537619699042 +/- 0.002914210040050982,0.002359781121751037 +/- 0.0014626131860699988,0.002154582763337909 +/- 0.002934208971108296,-0.002872777017783845 +/- 0.0022747317576355696,-0.003590971272229804 +/- 0.0032236757166273487,-0.010054719562243497 +/- 0.0025418473565064527,0.07000683994528045 +/- 0.005035728259291948,0.06781805745554036 +/- 0.0038054015743118346,0.013132694938440503 +/- 0.0017045055806261557
