,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,0.021109456440804142 +/- 0.00607443898853887,0.06772151898734172 +/- 0.005313477498338836,-0.0023827252419955647 +/- 0.0034653987425823252,0.013440059568131013 +/- 0.003454381869475395,-0.019545793000744625 +/- 0.004715892018992531,-0.02315711094564412 +/- 0.0020648435776414076,-0.006440804169769198 +/- 0.0011541325390915884,3.7230081906181044e-05 +/- 0.0004839910647803536,3.7230081906181044e-05 +/- 0.000538229050439363,-0.007036485480268084 +/- 0.001407375887672059,-0.021779597915115457 +/- 0.001482206197870037,0.0 +/- 0.0,-0.012807148175726013 +/- 0.001607374024193807,-0.010126582278481034 +/- 0.0033332880544451717,-0.03350707371556224 +/- 0.0035787385973783782,0.002308265078183147 +/- 0.002311865181870432,-0.06098287416232319 +/- 0.0030373906261163337,0.02058823529411761 +/- 0.0032287304237935753,0.006217423678332057 +/- 0.0014803347246515966,-0.002345495160089395 +/- 0.002025877566703311,0.008339538346984332 +/- 0.0030025085858013207,-0.031571109456440836 +/- 0.0048307376271953945
