,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,-0.013771626297577878 +/- 0.00766855704551742,-0.021038062283737047 +/- 0.002314979748605906,-0.007750865051903144 +/- 0.002870929897950396,-0.01899653979238757 +/- 0.003065556478447467,0.005674740484429053 +/- 0.0030489122175654864,-0.011003460207612493 +/- 0.0031931548775250606,-0.00020761245674740802 +/- 0.0007612456747404961,-0.008754325259515605 +/- 0.0025335242225585637,-0.00010380622837370401 +/- 0.0011056432739564499,0.0 +/- 0.0,-0.021972318339100384 +/- 0.002799348591028499,-0.008200692041522517 +/- 0.0028744725849052036,-0.012422145328719759 +/- 0.0023945536715288497,-0.01352941176470589 +/- 0.0019844222780539306,0.0035640138408304044 +/- 0.0022158841033336203,-0.017508650519031166 +/- 0.0026087303563973427,0.001487889273356391 +/- 0.002451869029488842,-0.007266435986159192 +/- 0.002763837446050647,-0.01865051903114189 +/- 0.002281901327861238,0.047820069204152216 +/- 0.0039202793185518555,0.04982698961937715 +/- 0.004076588643605037,0.01650519031141867 +/- 0.0021556288065290533
