,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,0.037741935483870934 +/- 0.005461053097757281,-0.0030000000000000248 +/- 0.0012414117035415427,0.027322580645161264 +/- 0.0040446261929358365,0.03296774193548384 +/- 0.0037641166827909046,-0.019322580645161312 +/- 0.003820776762340064,-0.016451612903225832 +/- 0.002045273223760965,-0.002064516129032279 +/- 0.000328969000876966,0.0017741935483870709 +/- 0.0006804846164428753,-0.0019032258064516471 +/- 0.001064516129032255,0.0004516129032257732 +/- 0.001820223997376255,0.0012580645161289982 +/- 0.000782881361258828,0.0 +/- 0.0,0.004612903225806431 +/- 0.0019730230559190922,0.034806451612903175 +/- 0.0021322068218917137,-0.00406451612903228 +/- 0.0037624576288576325,0.015645161290322552 +/- 0.0058444099780623916,-0.061096774193548406 +/- 0.007872818396922813,-0.01261290322580647 +/- 0.0032240317698927577,0.003258064516128989 +/- 0.0015297942840489314,6.45161290322438e-05 +/- 0.0001290322580644876,-0.013935483870967769 +/- 0.0055532611749691116,0.003096774193548335 +/- 0.004029547476032833
