,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,-0.0023450586264657015 +/- 0.003213287452805848,-0.018190954773869394 +/- 0.002049035669463725,-0.018659966499162517 +/- 0.003504161982540985,-0.021574539363484135 +/- 0.003737108145362619,-0.009748743718593 +/- 0.0024225066920992872,-0.02117252931323287 +/- 0.0022413036762047147,-0.0003685092127303391 +/- 0.0005695142378559411,-0.004556113902847603 +/- 0.0016561751550161917,0.00010050251256278342 +/- 0.0005200728541460346,0.0 +/- 0.0,0.0004355108877721392 +/- 0.001365338952918903,0.002244556113902796 +/- 0.0013978322308224496,0.001541038525963112 +/- 0.0016629378420088224,-0.03340033500837525 +/- 0.0019363947760962555,0.005393634840870976 +/- 0.001145415142196222,0.002646566164154052 +/- 0.0011934012147776895,-0.00016750418760472786 +/- 0.001994636602560039,0.004355108877721892 +/- 0.0012624082868620845,0.0020100502512562348 +/- 0.0011507915602893052,0.009715242881071983 +/- 0.0026967653999997545,0.019564489112227756 +/- 0.0037069550937683204,-0.027035175879397022 +/- 0.0028309694389712604
