,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,0.016549177576367903 +/- 0.003134820224828469,-0.0016784155756965457 +/- 0.002231724758455136,0.006680093991272218 +/- 0.002749529557532763,0.011748909029875798 +/- 0.004634372569431979,0.001309164149043285 +/- 0.0033042201456133817,0.010775427995971809 +/- 0.0025005575785785323,-0.00026854649211145444 +/- 0.0003914704192578359,0.010976837865055388 +/- 0.0022065899200463014,0.0006042296072507724 +/- 0.0005156861864967322,0.0 +/- 0.0,-0.0005706612957368185 +/- 0.003309672095523935,0.008157099697885218 +/- 0.001210788103180367,0.0011077542799597273 +/- 0.0022218570988080484,0.0012084592145015117 +/- 0.0031710951805624765,0.00312185297079558 +/- 0.00178291664651085,0.007922121517287694 +/- 0.0017775363940750232,0.00161127895266866 +/- 0.0018917761401282848,0.012252433702584753 +/- 0.0017523173059601383,0.011111111111111117 +/- 0.0020825884349440866,0.03863712655253441 +/- 0.004774376941560462,0.052735817388385356 +/- 0.004385645621838575,0.017959046659953015 +/- 0.0014418752329583445
