,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_lineintegral,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_n_sign_changes,bvp_ptp,bvp_pct_5,bvp_kurtosis,bvp_max,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_perm_entropy,bvp_peaks,bvp_iqr,bvp_energy,bvp_svd_entropy
0,0.4761722820423758 +/- 0.007211777336787417,0.20757207363667937 +/- 0.006812171266207013,0.17262938520319554 +/- 0.005529191610581142,0.1082667592914206 +/- 0.0043440077674325546,0.14445988190343867 +/- 0.003627862395914266,0.07860368183397012 +/- 0.0037604573559957347,0.02893365751997219 +/- 0.004101146645534088,0.02893365751997219 +/- 0.004101146645534088,0.06106286905175405 +/- 0.004309851300936737,0.05116359847169153 +/- 0.002340637108555948,0.03011462313303228 +/- 0.0025384559069945765,-0.0011809656130601144 +/- 0.0012250914962520637,0.021500521014241037 +/- 0.0015799326732259993,0.012365404654393874 +/- 0.003985219731646674,-0.00020840569642238682 +/- 0.0016672455713789534,-0.00020840569642238682 +/- 0.0016672455713789534,0.0 +/- 0.0,0.050955192775269165 +/- 0.004041882686233263,0.07433136505731155 +/- 0.00446440264343441,0.08433483848558523 +/- 0.004916588337400639,0.05477596387634594 +/- 0.004234307094868437,0.043383119138589755 +/- 0.002530840046119752
