,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,0.033148788927335596 +/- 0.003208118196954799,0.04913494809688579 +/- 0.005698322173076503,0.03830449826989617 +/- 0.008310335318875609,0.0020761245674740247 +/- 0.0032496489638405264,0.04145328719723181 +/- 0.00512484666617954,-0.015640138408304537 +/- 0.0026748993896315142,0.005536332179930758 +/- 0.0021104430009656725,0.00034602076124568004 +/- 0.0,0.0013148788927335841 +/- 0.00037267576519962533,-0.023737024221453316 +/- 0.002232839557771893,0.01055363321799303 +/- 0.0011397694873356808,0.0 +/- 0.0,-0.015086505190311439 +/- 0.0014858761628777782,0.030795847750865035 +/- 0.001743889711882908,0.02249134948096885 +/- 0.004471573696650552,0.030380622837370218 +/- 0.0028525209474774996,0.0296539792387543 +/- 0.003279174328913119,0.0027681660899653627 +/- 0.001993752289396242,0.006089965397923858 +/- 0.002065717862505125,0.004083044982698925 +/- 0.0016288722900954834,-0.001937716262975797 +/- 0.006405030290472849,-0.0038408304498270263 +/- 0.0028299760180750763
