,bvp_peaks,bvp_kurtosis,bvp_max,bvp_perm_entropy,bvp_skewness,bvp_ptp,bvp_mean,bvp_min,bvp_sum,bvp_entropy,bvp_iqr,bvp_lineintegral,bvp_rms,bvp_n_sign_changes,bvp_energy,bvp_iqr_5_95,bvp_std,bvp_pct_95,bvp_pct_5,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy
0,0.06662035428968391 +/- 0.003962753927600316,-0.00010420284821118785 +/- 0.0020136898979695376,0.005453282389718661 +/- 0.0017850177363708914,0.031469260159777676 +/- 0.0018128500660923733,0.002466134074331372 +/- 0.0024336316853912324,0.003994442514762053 +/- 0.002176096576266351,0.00041681139284471813 +/- 0.00043383105233748995,-0.004376519624869757 +/- 0.0014588398749565937,-0.0009725599166377164 +/- 0.0007084431418676998,0.0 +/- 0.0,0.011740187565126781 +/- 0.0021287326774636454,-0.0009030913511635985 +/- 0.002289302820880011,-0.005870093782563391 +/- 0.001012073795368769,0.011149704758596734 +/- 0.002403702712996993,-0.002639805488016689 +/- 0.0013470454622900444,-0.02563390065995137 +/- 0.0017072880482729437,-0.004029176797499134 +/- 0.0009600746760045257,-0.024939215005210135 +/- 0.002542017987291708,0.0010420284821118452 +/- 0.0015298864567937108,0.029072594650920457 +/- 0.003284364751650585,0.031642931573463005 +/- 0.00638667031096016,0.009760333449114278 +/- 0.002342697982482417
