,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,0.07149078726968176 +/- 0.003410510309581077,0.011959798994974891 +/- 0.0006708537485594687,-0.030686767169179195 +/- 0.004381315302987417,-0.06934673366834167 +/- 0.0021028281174506,-0.010251256281406995 +/- 0.003561818119933541,0.0088777219430486 +/- 0.0031825795644891083,-0.0017420435510887456 +/- 0.0009569753338080751,0.0008375209380234727 +/- 0.0010725501235231186,0.001474036850921312 +/- 0.00026800670016751126,0.013132328308207718 +/- 0.0013467170011552225,-0.002914572864321574 +/- 0.000670853748559508,0.0 +/- 0.0,-0.0069346733668341435 +/- 0.0024299079136735026,0.002244556113902907 +/- 0.0006539102611706415,-0.023316582914572816 +/- 0.00549291157629738,-0.020368509212730278 +/- 0.003281714411057537,-0.0034170854271356466 +/- 0.0030439709726232693,0.0007370184254606893 +/- 0.001796594663690715,0.0014070351758794341 +/- 0.0009451749400111395,-0.048978224455611355 +/- 0.0014038409942885657,0.009581239530988295 +/- 0.0032034929548762424,0.006733668341708565 +/- 0.0023615120333101577
