,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_lineintegral,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_n_sign_changes,bvp_ptp,bvp_pct_5,bvp_kurtosis,bvp_max,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_perm_entropy,bvp_peaks,bvp_iqr,bvp_energy,bvp_svd_entropy
0,0.2784589614740369 +/- 0.005690805324646182,0.0665661641541039 +/- 0.006128089824796467,0.1320268006700168 +/- 0.006199827587851316,0.043082077051926335 +/- 0.004203520841905023,0.015108877721943081 +/- 0.0031868084396546705,0.015477386934673399 +/- 0.0022562758111199562,0.036683417085427175 +/- 0.002263476841756625,0.036683417085427175 +/- 0.002263476841756625,0.040904522613065354 +/- 0.002723475924516258,0.008710217755443917 +/- 0.0021711024115269035,0.001708542713567862 +/- 0.002596909209552233,-0.001239530988274662 +/- 0.0019130708924983994,0.0017755443886097511 +/- 0.0017919033997074,-0.0031490787269681355 +/- 0.0029708273738553318,-0.0003350083752093447 +/- 0.00079277451029808,-0.0003350083752093447 +/- 0.00079277451029808,0.0 +/- 0.0,0.03541038525963155 +/- 0.003944145668523169,-0.017219430485762112 +/- 0.0023886825420403354,0.0016080402010050787 +/- 0.001765084069992554,0.0026130653266332017 +/- 0.0037389095955252874,-0.010653266331658274 +/- 0.003131208427617535
