,bvp_n_below_mean,bvp_n_above_mean,bvp_peaks,bvp_min,bvp_max,bvp_kurtosis,bvp_std,bvp_mean,bvp_sum,bvp_pct_95,bvp_rms,bvp_entropy,bvp_ptp,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_n_sign_changes,bvp_pct_5,bvp_iqr_5_95,bvp_energy,bvp_perm_entropy,bvp_iqr
0,0.11323529411764713 +/- 0.004895341717238725,0.010054719562243552 +/- 0.0011668072578133988,0.10119699042407666 +/- 0.004586972565165006,0.015321477428180607 +/- 0.0024699685479162565,0.0015389876880985364 +/- 0.0028908379560881278,0.008481532147742854 +/- 0.0018844018213345869,-0.005711354309165495 +/- 0.0010265616292615305,0.0001367989056087926 +/- 0.0002268553208177631,0.0012311901504788558 +/- 0.00034877014456858744,0.03833789329685368 +/- 0.004291895342732728,-0.0020861833105334515 +/- 0.0018061211937771251,0.0 +/- 0.0,-0.028693570451436334 +/- 0.0026686745793296027,0.012927496580027408 +/- 0.0011113595628776953,-0.018604651162790642 +/- 0.00288658657264147,-0.007387140902872735 +/- 0.004078810264261441,-0.08296853625170994 +/- 0.004771321484704594,-0.02127222982216137 +/- 0.002338621203458094,0.010088919288645738 +/- 0.0011969904240766145,0.0007181942544460141 +/- 0.002176188545818478,0.01672366621067036 +/- 0.0045946158262400545,-0.07106703146374825 +/- 0.005707974294124502
